L,rho,E_1st,E_2nd,E_4th,abs_R_1st,R_1st,R_2nd,R_4th,bond_energy_1st,bond_energy_2nd,bond_energy_4th,bond_defect_1st,bond_defect_2nd,bond_defect_4th
160,0.151,0.50519687,0.25522389,0.06513925,0.27537756,-0.09946638,0.10891649,0.02671256,-2.00960024,4.03907097,16.32349966,0.07321478,0.00550272,0.00003305
160,0.152,0.50552119,0.25555169,0.06530668,0.23037309,-0.10317410,0.07865296,0.01521443,-1.99546492,3.98229916,15.86542108,0.07613978,0.00589998,0.00003702
160,0.153,0.50585946,0.25589381,0.06548166,0.19981438,-0.10962595,0.05991599,0.00921968,-1.98215701,3.92925806,15.44399078,0.07864707,0.00626129,0.00004098
160,0.154,0.50621180,0.25625040,0.06566429,0.17736066,-0.11318898,0.04735378,0.00585828,-1.96905408,3.87741106,15.03800809,0.08104919,0.00662635,0.00004535
160,0.155,0.50657694,0.25662022,0.06585395,0.16192513,-0.11683185,0.03934862,0.00400868,-1.95625409,3.82711707,14.64969643,0.08329641,0.00698318,0.00004997
160,0.156,0.50695441,0.25700279,0.06605045,0.15186558,-0.12121414,0.03416542,0.00291236,-1.94382947,3.77862335,14.28027210,0.08535219,0.00732076,0.00005461
160,0.157,0.50734367,0.25739762,0.06625355,0.14581772,-0.12536076,0.03098914,0.00230635,-1.93166411,3.73145229,13.92562174,0.08727905,0.00764724,0.00005936
160,0.158,0.50774441,0.25780440,0.06646313,0.14233377,-0.12943090,0.02866494,0.00185342,-1.91972684,3.68545532,13.58411919,0.08908906,0.00796107,0.00006414
160,0.159,0.50815688,0.25822343,0.06667936,0.14046422,-0.13230176,0.02716371,0.00157689,-1.90788168,3.64010233,13.25165471,0.09085069,0.00827448,0.00006914
160,0.16,0.50858049,0.25865414,0.06690198,0.14044841,-0.13565347,0.02620186,0.00136199,-1.89628427,3.59597079,12.93211139,0.09248413,0.00857071,0.00007405
160,0.161,0.50901495,0.25909624,0.06713088,0.14178141,-0.13899504,0.02577255,0.00122846,-1.88488860,3.55287197,12.62385148,0.09401654,0.00885407,0.00007892
160,0.162,0.50946017,0.25954968,0.06736606,0.14295382,-0.14150078,0.02547007,0.00113660,-1.87356237,3.51029564,12.32301419,0.09551059,0.00913549,0.00008394
160,0.163,0.50991593,0.26001428,0.06760745,0.14554393,-0.14477957,0.02551523,0.00106394,-1.86247265,3.46885689,12.03369741,0.09688463,0.00939808,0.00008875
160,0.164,0.51038160,0.26048940,0.06785475,0.14818906,-0.14787811,0.02577064,0.00102741,-1.85153504,3.42822941,11.75340727,0.09818349,0.00965014,0.00009351
160,0.165,0.51085736,0.26097527,0.06810812,0.15058081,-0.15043842,0.02596351,0.00099236,-1.84072577,3.38831425,11.48125511,0.09941446,0.00989225,0.00009821
160,0.166,0.51134313,0.26147182,0.06836754,0.15341131,-0.15336357,0.02643432,0.00098632,-1.83006399,3.34917343,11.21748828,0.10057106,0.01012268,0.00010280
160,0.167,0.51183824,0.26197841,0.06863271,0.15612948,-0.15611479,0.02691655,0.00098540,-1.81951267,3.31066254,10.96096599,0.10167192,0.01034459,0.00010732
160,0.168,0.51234309,0.26249547,0.06890390,0.15874456,-0.15874204,0.02740710,0.00098414,-1.80908220,3.27281165,10.71173131,0.10271109,0.01055625,0.00011172
160,0.169,0.51285684,0.26302216,0.06918069,0.16097102,-0.16097063,0.02784873,0.00098442,-1.79875251,3.23554132,10.46912535,0.10369854,0.01075947,0.00011603
160,0.17,0.51337948,0.26355852,0.06946313,0.16351777,-0.16351777,0.02845509,0.00100005,-1.78856998,3.19901143,10.23404351,0.10461281,0.01094944,0.00012013
160,0.171,0.51391102,0.26410457,0.06975126,0.16604275,-0.16604275,0.02908938,0.00101894,-1.77852180,3.16316692,10.00596815,0.10546090,0.01112714,0.00012404
160,0.172,0.51445179,0.26466067,0.07004530,0.16849569,-0.16849569,0.02973645,0.00104119,-1.76857014,3.12786545,9.78385646,0.10626036,0.01129595,0.00012781
160,0.173,0.51500089,0.26522595,0.07034484,0.17052072,-0.17052072,0.03030853,0.00106463,-1.75869670,3.09303795,9.56717899,0.10702167,0.01145804,0.00013149
160,0.174,0.51555815,0.26580023,0.07064980,0.17275401,-0.17275401,0.03094931,0.00109212,-1.74892706,3.05876844,9.35634070,0.10773029,0.01160989,0.00013498
160,0.175,0.51612409,0.26638411,0.07096053,0.17482084,-0.17482084,0.03156187,0.00111968,-1.73923441,3.02495758,9.15062535,0.10840087,0.01175452,0.00013835
160,0.176,0.51669864,0.26697752,0.07127703,0.17701167,-0.17701167,0.03225191,0.00115706,-1.72965996,2.99174410,8.95077817,0.10901340,0.01188751,0.00014148
160,0.177,0.51728156,0.26758025,0.07159923,0.17906605,-0.17906605,0.03289263,0.00118919,-1.72013838,2.95889551,8.75529310,0.10959744,0.01201494,0.00014452
160,0.178,0.51787244,0.26819190,0.07192693,0.18114523,-0.18114523,0.03357870,0.00122879,-1.71074177,2.92665625,8.56553745,0.11012264,0.01213017,0.00014729
160,0.179,0.51847071,0.26881192,0.07225989,0.18309355,-0.18309355,0.03422479,0.00126622,-1.70138984,2.89474545,8.37976050,0.11062785,0.01224150,0.00015000
180,0.13,0.50166416,0.25166693,0.06333625,0.96123757,-0.02756443,0.92473868,0.85795402,-2.28436696,5.21959178,27.27042443,0.02162251,0.00078157,0.00000120
180,0.131,0.50175023,0.25175330,0.06337973,0.95877363,-0.02971211,0.92008620,0.84964434,-2.27439418,5.17421685,26.80040994,0.02258847,0.00084639,0.00000140
180,0.132,0.50184112,0.25184452,0.06342567,0.95582583,-0.02428467,0.91452927,0.83974970,-2.26398759,5.12708193,26.31654167,0.02376247,0.00092419,0.00000166
180,0.133,0.50193670,0.25194046,0.06347400,0.95275758,-0.02355581,0.90876976,0.82957782,-2.25363460,5.08040878,25.84184524,0.02490331,0.00100416,0.00000195
180,0.134,0.50203691,0.25204106,0.06352470,0.94946990,-0.02597130,0.90262329,0.81880601,-2.24326026,5.03385887,25.37280095,0.02604497,0.00108792,0.00000228
180,0.135,0.50214241,0.25214701,0.06357812,0.94592161,-0.03077356,0.89601932,0.80733112,-2.23285223,4.98737879,24.90884542,0.02719893,0.00117613,0.00000267
180,0.136,0.50225348,0.25225857,0.06363439,0.94165386,-0.02944384,0.88810011,0.79364736,-2.22198743,4.93908920,24.43136665,0.02857418,0.00128058,0.00000314
180,0.137,0.50237040,0.25237602,0.06369366,0.93715622,-0.03614597,0.87980450,0.77947565,-2.21129873,4.89181777,23.96852805,0.02985222,0.00138399,0.00000367
180,0.138,0.50249385,0.25250008,0.06375630,0.93179509,-0.04223772,0.86996697,0.76282919,-2.20035204,4.84364042,23.50135049,0.03125376,0.00149860,0.00000429
180,0.139,0.50262439,0.25263129,0.06382258,0.92463017,-0.03186445,0.85689150,0.74093073,-2.18831072,4.79091435,22.99522534,0.03319601,0.00165350,0.00000512
180,0.14,0.50276255,0.25277019,0.06389278,0.91632680,-0.03152219,0.84188235,0.71623991,-2.17641201,4.73909664,22.50316557,0.03506188,0.00180994,0.00000607
180,0.141,0.50290901,0.25291748,0.06396726,0.90575555,-0.03942651,0.82303050,0.68596618,-2.16450164,4.68749810,22.01821460,0.03692721,0.00197025,0.00000714
180,0.142,0.50306527,0.25307467,0.06404680,0.89050544,-0.04165335,0.79656749,0.64517457,-2.15168866,4.63228574,21.50480274,0.03923824,0.00216859,0.00000851
180,0.143,0.50323250,0.25324296,0.06413200,0.86656965,-0.04849122,0.75719173,0.58874284,-2.13825588,4.57470889,20.97501789,0.04185339,0.00239278,0.00001013
180,0.144,0.50341299,0.25342465,0.06422406,0.82699429,-0.05828677,0.69709973,0.51106969,-2.12381397,4.51312580,20.41419788,0.04496736,0.00265560,0.00001203
180,0.145,0.50360925,0.25362229,0.06432427,0.76134416,-0.06291668,0.60625110,0.40728546,-2.10751953,4.44401779,19.79169295,0.04900139,0.00299419,0.00001434
180,0.146,0.50382454,0.25383918,0.06443434,0.66811103,-0.07088644,0.48921404,0.29138678,-2.09019192,4.37097368,19.14179555,0.05354743,0.00338314,0.00001685
180,0.147,0.50406043,0.25407692,0.06455509,0.56024476,-0.07699468,0.36716249,0.18716035,-2.07240480,4.29652602,18.48893172,0.05831811,0.00381476,0.00001957
180,0.148,0.50431705,0.25433570,0.06468666,0.45086470,-0.08311995,0.25663300,0.10750675,-2.05503259,4.22438998,17.86643684,0.06287882,0.00425932,0.00002241
180,0.149,0.50459397,0.25461508,0.06482885,0.35830679,-0.08869651,0.17357220,0.05786393,-2.03872412,4.15725545,17.29717757,0.06690168,0.00468873,0.00002538
180,0.15,0.50488823,0.25491213,0.06498021,0.28678924,-0.09575664,0.11728325,0.03026209,-2.02355809,4.09538202,16.78196419,0.07035029,0.00509599,0.00002861
180,0.151,0.50519879,0.25522583,0.06514023,0.23548412,-0.10118087,0.08199528,0.01624918,-2.00917614,4.03720770,16.30584956,0.07340122,0.00549070,0.00003221
180,0.152,0.50552399,0.25555452,0.06530812,0.19908532,-0.10600088,0.05991244,0.00923680,-1.99537771,3.98183468,15.85984636,0.07615982,0.00587421,0.00003613
180,0.153,0.50586295,0.25589733,0.06548346,0.17464610,-0.11069289,0.04630294,0.00564654,-1.98204961,3.92874405,15.43855328,0.07867689,0.00624429,0.00004028
180,0.154,0.50621536,0.25625400,0.06566612,0.15772069,-0.11555322,0.03782378,0.00377215,-1.96913720,3.87767310,15.03902095,0.08098499,0.00659990,0.00004461
180,0.155,0.50657994,0.25662325,0.06585550,0.14686093,-0.11963131,0.03255533,0.00274585,-1.95643702,3.82778225,14.65401143,0.08318342,0.00695203,0.00004921
180,0.156,0.50695713,0.25700555,0.06605186,0.14061829,-0.12327209,0.02893429,0.00203626,-1.94399344,3.77921958,14.28415304,0.08525211,0.00729366,0.00005393
180,0.157,0.50734661,0.25740060,0.06625508,0.13764873,-0.12707609,0.02684879,0.00163806,-1.93179365,3.73191707,13.92855627,0.08719416,0.00762388,0.00005875
180,0.158,0.50774809,0.25780814,0.06646505,0.13697164,-0.13075737,0.02554509,0.00137541,-1.91980962,3.68574422,13.58582128,0.08902439,0.00794268,0.00006363
180,0.159,0.50816061,0.25822722,0.06668131,0.13725235,-0.13399132,0.02474857,0.00119978,-1.90800777,3.64055777,13.25459581,0.09076292,0.00825252,0.00006858
180,0.16,0.50858422,0.25865792,0.06690394,0.13905962,-0.13741227,0.02442525,0.00108644,-1.89641014,3.59642738,12.93509586,0.09239799,0.00854996,0.00007353
180,0.161,0.50901839,0.25909973,0.06713269,0.14097651,-0.14024937,0.02421125,0.00099721,-1.88493497,3.55302830,12.62469946,0.09396906,0.00884093,0.00007854
180,0.162,0.50946349,0.25955306,0.06736781,0.14365469,-0.14336287,0.02436769,0.00094546,-1.87368173,3.51072604,12.32579933,0.09542784,0.00911586,0.00008344
180,0.163,0.50991952,0.26001793,0.06760934,0.14649097,-0.14637328,0.02461026,0.00090318,-1.86258626,3.46926556,12.03633103,0.09680526,0.00937943,0.00008828
180,0.164,0.51038555,0.26049343,0.06785684,0.14889018,-0.14885697,0.02485454,0.00087257,-1.85160216,3.42846435,11.75483160,0.09812637,0.00963592,0.00009312
180,0.165,0.51086112,0.26097910,0.06811011,0.15166720,-0.15165685,0.02531733,0.00086604,-1.84080257,3.38858482,11.48292345,0.09935495,0.00987781,0.00009782
180,0.166,0.51134623,0.26147498,0.06836918,0.15431461,-0.15430966,0.02582636,0.00086707,-1.83012447,3.34938366,11.21874760,0.10052002,0.01011005,0.00010245
180,0.167,0.51184142,0.26198166,0.06863441,0.15708775,-0.15708775,0.02642681,0.00087731,-1.81959113,3.31093761,10.96264891,0.10161021,0.01032983,0.00010692
180,0.168,0.51234609,0.26249853,0.06890550,0.15943388,-0.15943388,0.02696580,0.00088960,-1.80914975,3.27304672,10.71314786,0.10265443,0.01054268,0.00011135
180,0.169,0.51285978,0.26302518,0.06918226,0.16201732,-0.16201732,0.02761351,0.00090970,-1.79887620,3.23597781,10.47184021,0.10361597,0.01074061,0.00011555
180,0.17,0.51338255,0.26356167,0.06946477,0.16423182,-0.16423182,0.02817755,0.00092698,-1.78866210,3.19933295,10.23599836,0.10454634,0.01093394,0.00011973
180,0.171,0.51391392,0.26410754,0.06975281,0.16625401,-0.16625401,0.02871025,0.00094546,-1.77854406,3.16323840,10.00632290,0.10542882,0.01111890,0.00012379
180,0.172,0.51445425,0.26466319,0.07004663,0.16874261,-0.16874261,0.02942461,0.00097596,-1.76860829,3.12799339,9.78456923,0.10622097,0.01128625,0.00012753
180,0.173,0.51500340,0.26522852,0.07034619,0.17100532,-0.17100532,0.03008338,0.00100514,-1.75873380,3.09316143,9.56785600,0.10698088,0.01144798,0.00013120
180,0.174,0.51556066,0.26580281,0.07065116,0.17327236,-0.17327236,0.03078967,0.00104131,-1.74897131,3.05891671,9.35716830,0.10768650,0.01159926,0.00013468
180,0.175,0.51612613,0.26638620,0.07096163,0.17554067,-0.17554067,0.03149801,0.00107721,-1.73930638,3.02520173,9.15202774,0.10834425,0.01174112,0.00013798
180,0.176,0.51670057,0.26697950,0.07127808,0.17754405,-0.17754405,0.03214904,0.00111355,-1.72969566,2.99186158,8.95140931,0.10897365,0.01187777,0.00014120
180,0.177,0.51728309,0.26758182,0.07160006,0.17941330,-0.17941330,0.03276279,0.00114776,-1.72016881,2.95899462,8.75581352,0.10956247,0.01200630,0.00014426
180,0.178,0.51787409,0.26819360,0.07192783,0.18149155,-0.18149155,0.03346357,0.00118943,-1.71074810,2.92667227,8.56556527,0.11009695,0.01212355,0.00014709
180,0.179,0.51847278,0.26881405,0.07226102,0.18358857,-0.18358857,0.03417951,0.00123258,-1.70142451,2.89485783,8.38034621,0.11058506,0.01223110,0.00014970
200,0.13,0.50165137,0.25165410,0.06332979,0.96110168,-0.02392902,0.92447805,0.85747415,-2.28425194,5.21906612,27.26493416,0.02170192,0.00078526,0.00000121
200,0.131,0.50173750,0.25174052,0.06337329,0.95843564,-0.01975464,0.91943848,0.84845375,-2.27403226,5.17257035,26.78336771,0.02279369,0.00085596,0.00000142
200,0.132,0.50182827,0.25183161,0.06341917,0.95556917,-0.01741600,0.91403888,0.83885356,-2.26373767,5.12594943,26.30491158,0.02391419,0.00093166,0.00000167
200,0.133,0.50192353,0.25192723,0.06346733,0.95252568,-0.01804937,0.90832839,0.82877728,-2.25342868,5.07947939,25.83237683,0.02503231,0.00101084,0.00000196
200,0.134,0.50202381,0.25202791,0.06351807,0.94945515,-0.02638640,0.90259678,0.81876340,-2.24330660,5.03406614,25.37487593,0.02604881,0.00108847,0.00000229
200,0.135,0.50212933,0.25213387,0.06357149,0.94561892,-0.02419317,0.89544847,0.80631420,-2.23257584,4.98614413,24.89652403,0.02736449,0.00118556,0.00000269
200,0.136,0.50224028,0.25224530,0.06362770,0.94150233,-0.02743637,0.88781831,0.79315885,-2.22190924,4.93874130,24.42792271,0.02864144,0.00128498,0.00000315
200,0.137,0.50235707,0.25236263,0.06368690,0.93676434,-0.02970030,0.87907745,0.77822078,-2.21099963,4.89049550,23.95560240,0.03003085,0.00139525,0.00000370
200,0.138,0.50248039,0.25248654,0.06374946,0.93128228,-0.03280883,0.86901448,0.76118294,-2.19990338,4.84166808,23.48228504,0.03150839,0.00151538,0.00000435
200,0.139,0.50261093,0.25261775,0.06381573,0.92431570,-0.02973053,0.85630975,0.73993363,-2.18819972,4.79042894,22.99058175,0.03328217,0.00165968,0.00000515
200,0.14,0.50274892,0.25275648,0.06388584,0.91622958,-0.03481099,0.84170105,0.71591797,-2.17659274,4.73988034,22.51053747,0.03500190,0.00180561,0.00000606
200,0.141,0.50289555,0.25290394,0.06396041,0.90483026,-0.03211039,0.82136617,0.68321268,-2.16406651,4.68561394,22.00054056,0.03717477,0.00198883,0.00000722
200,0.142,0.50305163,0.25306095,0.06403985,0.88940002,-0.04414476,0.79461521,0.64210213,-2.15174710,4.63253030,21.50693687,0.03923785,0.00216746,0.00000851
200,0.143,0.50321902,0.25322939,0.06412513,0.86339705,-0.04673826,0.75168683,0.58037564,-2.13795350,4.57339257,20.96254020,0.04203306,0.00240248,0.00001016
200,0.144,0.50339995,0.25341152,0.06421740,0.81913353,-0.05236504,0.68442280,0.49412853,-2.12303836,4.50979141,20.38336256,0.04538380,0.00268319,0.00001215
200,0.145,0.50359790,0.25361085,0.06431847,0.74354362,-0.06030775,0.58114341,0.37923338,-2.10657723,4.43994848,19.75376297,0.04950289,0.00301920,0.00001435
200,0.146,0.50381477,0.25382933,0.06442933,0.63989771,-0.07013016,0.45416269,0.25845553,-2.08915481,4.36648303,19.09978709,0.05409769,0.00340376,0.00001668
200,0.147,0.50405267,0.25406910,0.06455112,0.51782123,-0.07653015,0.32137573,0.15144600,-2.07114283,4.29107855,18.43834088,0.05898326,0.00383878,0.00001921
200,0.148,0.50431184,0.25433043,0.06468398,0.40478178,-0.08300410,0.21358663,0.07998048,-2.05404861,4.22012267,17.82656042,0.06340358,0.00427008,0.00002182
200,0.149,0.50458999,0.25461106,0.06482680,0.31632191,-0.08682578,0.13907452,0.03980105,-2.03796136,4.15396143,17.26668794,0.06731620,0.00469881,0.00002483
200,0.15,0.50488510,0.25490897,0.06497859,0.25227803,-0.09524122,0.09278164,0.02035403,-2.02321047,4.09383912,16.76707237,0.07055669,0.00509156,0.00002801
200,0.151,0.50519556,0.25522256,0.06513856,0.20701210,-0.09946629,0.06409973,0.01051879,-2.00894358,4.03616820,16.29574505,0.07355151,0.00548705,0.00003168
200,0.152,0.50552047,0.25555095,0.06530630,0.17823312,-0.10644515,0.04804867,0.00609245,-1.99543181,3.98197405,15.85972851,0.07616619,0.00585660,0.00003553
200,0.153,0.50585960,0.25589394,0.06548172,0.15714924,-0.11102156,0.03755700,0.00377160,-1.98212149,3.92897068,15.43941277,0.07867401,0.00622973,0.00003977
200,0.154,0.50621171,0.25625030,0.06566422,0.14578205,-0.11546104,0.03162498,0.00256576,-1.96917893,3.87779267,15.03925026,0.08099474,0.00659075,0.00004422
200,0.155,0.50657705,0.25662031,0.06585399,0.13782300,-0.11881894,0.02768714,0.00185645,-1.95645356,3.82781046,14.65366562,0.08320366,0.00694669,0.00004890
200,0.156,0.50695437,0.25700275,0.06605042,0.13441217,-0.12320656,0.02547608,0.00146906,-1.94406119,3.77945492,14.28550566,0.08524500,0.00728587,0.00005363
200,0.157,0.50734389,0.25739783,0.06625365,0.13353498,-0.12726440,0.02412518,0.00120899,-1.93189087,3.73226903,13.93082885,0.08717228,0.00761456,0.00005845
200,0.158,0.50774533,0.25780533,0.06646360,0.13360379,-0.13032996,0.02323447,0.00103568,-1.91984773,3.68587105,13.58646809,0.08903334,0.00793981,0.00006344
200,0.159,0.50815785,0.25822441,0.06667986,0.13508128,-0.13348848,0.02283538,0.00092715,-1.90803752,3.64065500,13.25506563,0.09077586,0.00825114,0.00006844
200,0.16,0.50858147,0.25865512,0.06690248,0.13712766,-0.13643707,0.02268039,0.00085300,-1.89638463,3.59631564,12.93407602,0.09243826,0.00855405,0.00007348
200,0.161,0.50901611,0.25909742,0.06713148,0.13991581,-0.13964222,0.02284743,0.00080330,-1.88495228,3.55308111,12.62489739,0.09398751,0.00884162,0.00007845
200,0.162,0.50946149,0.25955103,0.06736675,0.14277345,-0.14265916,0.02314156,0.00077583,-1.87368177,3.51071493,12.32556256,0.09545245,0.00911807,0.00008339
200,0.163,0.50991696,0.26001532,0.06760798,0.14544152,-0.14540949,0.02349039,0.00076009,-1.86256364,3.46917145,12.03554098,0.09683944,0.00938393,0.00008828
200,0.164,0.51038256,0.26049037,0.06785525,0.14864219,-0.14863166,0.02409362,0.00076568,-1.85163632,3.42858265,11.75553009,0.09813176,0.00963526,0.00009305
200,0.165,0.51085821,0.26097613,0.06810855,0.15128643,-0.15128378,0.02461390,0.00076942,-1.84081616,3.38862715,11.48310627,0.09936979,0.00987916,0.00009779
200,0.166,0.51134344,0.26147212,0.06836769,0.15412427,-0.15412427,0.02524004,0.00078185,-1.83015533,3.34948946,11.21936004,0.10052726,0.01011002,0.00010239
200,0.167,0.51183835,0.26197851,0.06863275,0.15672676,-0.15672676,0.02586509,0.00079981,-1.81962265,3.31104589,10.96328068,0.10162021,0.01033057,0.00010688
200,0.168,0.51234269,0.26249505,0.06890366,0.15932682,-0.15932682,0.02650988,0.00081888,-1.80919693,3.27321124,10.71414405,0.10265804,0.01054219,0.00011129
200,0.169,0.51285645,0.26302175,0.06918046,0.16186919,-0.16186919,0.02719501,0.00084566,-1.79891092,3.23609689,10.47253541,0.10362477,0.01074130,0.00011551
200,0.17,0.51337903,0.26355804,0.06946286,0.16424138,-0.16424138,0.02785269,0.00087188,-1.78871907,3.19953122,10.23719586,0.10454514,0.01093261,0.00011965
200,0.171,0.51391078,0.26410430,0.06975110,0.16640625,-0.16640625,0.02848327,0.00090043,-1.77862865,3.16353430,10.00813175,0.10541397,0.01111482,0.00012366
200,0.172,0.51445136,0.26466022,0.07004505,0.16861188,-0.16861188,0.02914672,0.00093225,-1.76864116,3.12810520,9.78521296,0.10623009,0.01128737,0.00012752
200,0.173,0.51500070,0.26522574,0.07034471,0.17074809,-0.17074809,0.02979456,0.00096334,-1.75875358,3.09322689,9.56821034,0.10699554,0.01145038,0.00013122
200,0.174,0.51555860,0.26580069,0.07065002,0.17298353,-0.17298353,0.03049891,0.00100017,-1.74897612,3.05892948,9.35719645,0.10770786,0.01160314,0.00013473
200,0.175,0.51612484,0.26638487,0.07096091,0.17510370,-0.17510370,0.03118003,0.00103655,-1.73929103,3.02514477,9.15163975,0.10837347,0.01174684,0.00013808
200,0.176,0.51669935,0.26697824,0.07127740,0.17731784,-0.17731784,0.03191731,0.00107928,-1.72971540,2.99192617,8.95175155,0.10898620,0.01187987,0.00014122
200,0.177,0.51728170,0.26758037,0.07159927,0.17928434,-0.17928434,0.03257870,0.00111798,-1.72019755,2.95908986,8.75633430,0.10957017,0.01200739,0.00014426
200,0.178,0.51787211,0.26819155,0.07192672,0.18129098,-0.18129098,0.03326118,0.00115879,-1.71077512,2.92676128,8.56604603,0.11010908,0.01212566,0.00014711
200,0.179,0.51847082,0.26881201,0.07225992,0.18328564,-0.18328564,0.03395270,0.00120146,-1.70143615,2.89489436,8.38052195,0.11060589,0.01223521,0.00014978
220,0.13,0.5016402141378947,0.25164290750212037,0.06332415597836098,1000
220,0.131,0.5017265565033737,0.25172954069391035,0.06336776487360216,1000
220,0.132,0.5018157611950875,0.2518190614605708,0.06341284301582502,1000
220,0.133,0.501911486487667,0.2519151434424542,0.06346124269442945,1000
220,0.134,0.5020101666396137,0.2520142108949548,0.06351116600684598,1000
220,0.135,0.5021189897931716,0.2521234833600416,0.06356625434031239,1000
220,0.136,0.5022281454930766,0.25223311380944674,0.0636215474192703,1000
220,0.137,0.502342317981547,0.25234780777159926,0.06367941945524301,1000
220,0.138,0.5024676556384208,0.25247374886304313,0.0637429978041783,1000
220,0.139,0.5026012118964959,0.2526079818899327,0.06381079624331143,1000
220,0.14,0.5027384098905956,0.25274591266685875,0.06388050030044995,1000
220,0.141,0.5028855787197836,0.2528939092055944,0.06395533328029783,1000
220,0.142,0.5030402113493609,0.2530494581489389,0.06403403223207955,1000
220,0.143,0.5032033506348542,0.25321361599029807,0.06411713927351123,1000
220,0.144,0.5033899246905921,0.25340142046566144,0.06421228413697656,1000
220,0.145,0.5035888736175134,0.2536017577595062,0.06431385572658811,1000
220,0.146,0.503805607308981,0.25382009436378483,0.0644246447782832,1000
220,0.147,0.5040490198574059,0.25406541891547846,0.06454924165814424,1000
220,0.148,0.5043123213462836,0.2543309220390139,0.06468422256193028,1000
220,0.149,0.5045906661252114,0.2546117452848396,0.06482714587238553,1000
220,0.15,0.5048843259736582,0.254908188028042,0.06497818984428069,1000
220,0.151,0.5051933424754806,0.2552203184021318,0.06513741615288668,1000
220,0.152,0.5055244160839474,0.2555549411974658,0.0653083340428203,1000
220,0.153,0.5058591349871351,0.25589347034833493,0.06548147420446643,1000
220,0.154,0.5062137753187306,0.25625239217967616,0.06566529450160458,1000
220,0.155,0.5065795813102392,0.25662287860820066,0.06585530840273424,1000
220,0.156,0.5069595859147189,0.257008027871103,0.06605313268202917,1000
220,0.157,0.5073452549320567,0.25739921464681964,0.0662543628510878,1000
220,0.158,0.5077458168179296,0.2578058219809782,0.06646384956575876,1000
220,0.159,0.5081559673782275,0.25822249523094143,0.06667886535696452,1000
220,0.16,0.5085806930425776,0.2586543294897698,0.06690207060026986,1000
220,0.161,0.5090209258407858,0.25910231071201995,0.06713401546734604,1000
220,0.162,0.5094586573303935,0.2595481318729011,0.06736524142141023,1000
220,0.163,0.5099127053879842,0.26001097609894025,0.0676057170344124,1000
220,0.164,0.5103848121475004,0.26049266594699105,0.06785643888609215,1000
220,0.165,0.5108612631701003,0.2609792394747668,0.06811017311072093,1000
220,0.166,0.5113455991208427,0.2614743314570779,0.06836883617390828,1000
220,0.167,0.5118423291610373,0.2619825803634238,0.06863488335655808,1000
220,0.168,0.5123435172880026,0.26249589047478744,0.06890410382208269,1000
220,0.169,0.5128565043422397,0.2630218049805693,0.06918048139919304,1000
220,0.17,0.51338057245228,0.2635596232056869,0.06946368661686016,1000
220,0.171,0.5139155353369782,0.2641091882602386,0.0697536747325922,1000
220,0.172,0.514455085969955,0.2646640470190977,0.07004707000003907,1000
220,0.173,0.5150078878583063,0.26523313660258424,0.07034862953241489,1000
220,0.174,0.5155595719454609,0.2658016851090164,0.07065054950577014,1000
220,0.175,0.516125816792183,0.2663858718632291,0.07096144669110702,1000
220,0.176,0.5166993258668897,0.26697820680619483,0.07127737727802076,1000
220,0.177,0.5172815642524244,0.2675802302110575,0.07159919404467985,1000
220,0.178,0.5178768020179695,0.26819639520834665,0.07192932049931285,1000
220,0.179,0.5184778303484903,0.26881927388717747,0.07226381634084197,1000
240,0.13,0.5016327267488954,0.2516353949148964,0.06332037435905748,1000
240,0.131,0.501716500491334,0.2517194490720401,0.06336268326323827,1000
240,0.132,0.5018082959993272,0.2518115685528483,0.06340906869535073,1000
240,0.133,0.5019052559641992,0.2519088884102806,0.06345809052475411,1000
240,0.134,0.5020040146175373,0.25200803328385385,0.06350805145236302,1000
240,0.135,0.5021102290471555,0.2521146846998594,0.06356181684945669,1000
240,0.136,0.5022204325644141,0.25222536573658394,0.063617637997975,1000
240,0.137,0.502339266959621,0.2523447419684198,0.06367787166480857,1000
240,0.138,0.5024597867842286,0.25246584001594713,0.06373900308225484,1000
240,0.139,0.5025872829738621,0.2525939795805233,0.06380372112067773,1000
240,0.14,0.5027278340175741,0.2527352778824913,0.06387512350353125,1000
240,0.141,0.5028705268280941,0.25287876966354195,0.06394767509143015,1000
240,0.142,0.5030325488778062,0.25304174833725795,0.06403012954634184,1000
240,0.143,0.503201852443702,0.25321210747074613,0.0641163745786663,1000
240,0.144,0.5033827478405795,0.2533941937735741,0.0642086204284276,1000
240,0.145,0.5035822900190826,0.25359512596536177,0.06431049110326877,1000
240,0.146,0.5037999451250764,0.25381438790659244,0.06442174675584658,1000
240,0.147,0.5040448527787236,0.2540612168765583,0.06454710523770836,1000
240,0.148,0.5043106438623729,0.25432922910266975,0.06468336042794104,1000
240,0.149,0.5045840357847179,0.2546050528817799,0.06482373673438327,1000
240,0.15,0.5048862080686993,0.25491008713255325,0.0649791566357404,1000
240,0.151,0.5051963060612786,0.2552233120134118,0.06513894344154672,1000
240,0.152,0.5055168488856429,0.2555472892073482,0.0653044218255872,1000
240,0.153,0.5058651377699871,0.25589954267934134,0.06548458113142416,1000
240,0.154,0.5062123471769897,0.25625094502672,0.06566455153422648,1000
240,0.155,0.5065785007683635,0.25662178239672906,0.06585474428771314,1000
240,0.156,0.5069511202646622,0.2569994441349737,0.0660487202453066,1000
240,0.157,0.5073394396397992,0.2573933124071592,0.06625132282468224,1000
