cluster_size,total_clusters_of_this_size,n_s
27299,358,3.5800000000e-11
27300,368,3.6800000000e-11
27301,303,3.0300000000e-11
27302,356,3.5600000000e-11
27303,342,3.4200000000e-11
27304,346,3.4600000000e-11
27305,320,3.2000000000e-11
27306,364,3.6400000000e-11
27307,338,3.3800000000e-11
27308,358,3.5800000000e-11
27309,358,3.5800000000e-11
27310,354,3.5400000000e-11
27311,358,3.5800000000e-11
27312,360,3.6000000000e-11
27313,354,3.5400000000e-11
27314,339,3.3900000000e-11
27315,345,3.4500000000e-11
27316,393,3.9300000000e-11
27317,323,3.2300000000e-11
27318,345,3.4500000000e-11
27319,359,3.5900000000e-11
27320,365,3.6500000000e-11
27321,327,3.2700000000e-11
27322,329,3.2900000000e-11
27323,339,3.3900000000e-11
27324,366,3.6600000000e-11
27325,326,3.2600000000e-11
27326,309,3.0900000000e-11
27327,334,3.3400000000e-11
27328,353,3.5300000000e-11
27329,348,3.4800000000e-11
27330,376,3.7600000000e-11
27331,347,3.4700000000e-11
27332,328,3.2800000000e-11
27333,349,3.4900000000e-11
27334,347,3.4700000000e-11
27335,333,3.3300000000e-11
27336,322,3.2200000000e-11
27337,330,3.3000000000e-11
27338,339,3.3900000000e-11
27339,334,3.3400000000e-11
27340,369,3.6900000000e-11
27341,347,3.4700000000e-11
27342,353,3.5300000000e-11
27343,333,3.3300000000e-11
27344,333,3.3300000000e-11
27345,329,3.2900000000e-11
27346,350,3.5000000000e-11
27347,340,3.4000000000e-11
27348,314,3.1400000000e-11
27349,357,3.5700000000e-11
27350,286,2.8600000000e-11
27351,341,3.4100000000e-11
27352,365,3.6500000000e-11
27353,350,3.5000000000e-11
27354,345,3.4500000000e-11
27355,323,3.2300000000e-11
27356,330,3.3000000000e-11
27357,355,3.5500000000e-11
27358,343,3.4300000000e-11
27359,351,3.5100000000e-11
27360,360,3.6000000000e-11
27361,288,2.8800000000e-11
27362,338,3.3800000000e-11
27363,288,2.8800000000e-11
27364,351,3.5100000000e-11
27365,348,3.4800000000e-11
27366,341,3.4100000000e-11
27367,337,3.3700000000e-11
27368,342,3.4200000000e-11
27369,316,3.1600000000e-11
27370,360,3.6000000000e-11
27371,339,3.3900000000e-11
27372,329,3.2900000000e-11
27373,369,3.6900000000e-11
27374,331,3.3100000000e-11
27375,369,3.6900000000e-11
27376,333,3.3300000000e-11
27377,349,3.4900000000e-11
27378,342,3.4200000000e-11
27379,334,3.3400000000e-11
27380,326,3.2600000000e-11
27381,312,3.1200000000e-11
27382,299,2.9900000000e-11
27383,316,3.1600000000e-11
27384,386,3.8600000000e-11
27385,339,3.3900000000e-11
27386,324,3.2400000000e-11
27387,339,3.3900000000e-11
27388,309,3.0900000000e-11
27389,337,3.3700000000e-11
27390,355,3.5500000000e-11
27391,357,3.5700000000e-11
27392,318,3.1800000000e-11
27393,316,3.1600000000e-11
27394,329,3.2900000000e-11
27395,324,3.2400000000e-11
27396,373,3.7300000000e-11
27397,340,3.4000000000e-11
27398,309,3.0900000000e-11
27399,336,3.3600000000e-11
27400,369,3.6900000000e-11
27401,317,3.1700000000e-11
27402,333,3.3300000000e-11
27403,373,3.7300000000e-11
27404,330,3.3000000000e-11
27405,348,3.4800000000e-11
27406,359,3.5900000000e-11
27407,364,3.6400000000e-11
27408,322,3.2200000000e-11
27409,348,3.4800000000e-11
27410,344,3.4400000000e-11
27411,306,3.0600000000e-11
27412,333,3.3300000000e-11
27413,363,3.6300000000e-11
27414,319,3.1900000000e-11
27415,332,3.3200000000e-11
27416,361,3.6100000000e-11
27417,332,3.3200000000e-11
27418,323,3.2300000000e-11
27419,328,3.2800000000e-11
27420,337,3.3700000000e-11
27421,328,3.2800000000e-11
27422,364,3.6400000000e-11
27423,347,3.4700000000e-11
27424,336,3.3600000000e-11
27425,348,3.4800000000e-11
27426,335,3.3500000000e-11
27427,346,3.4600000000e-11
27428,342,3.4200000000e-11
27429,345,3.4500000000e-11
27430,336,3.3600000000e-11
27431,316,3.1600000000e-11
27432,354,3.5400000000e-11
27433,353,3.5300000000e-11
27434,302,3.0200000000e-11
27435,352,3.5200000000e-11
27436,363,3.6300000000e-11
27437,327,3.2700000000e-11
27438,319,3.1900000000e-11
27439,336,3.3600000000e-11
27440,303,3.0300000000e-11
27441,324,3.2400000000e-11
27442,331,3.3100000000e-11
27443,324,3.2400000000e-11
27444,294,2.9400000000e-11
27445,336,3.3600000000e-11
27446,317,3.1700000000e-11
27447,346,3.4600000000e-11
27448,353,3.5300000000e-11
27449,337,3.3700000000e-11
27450,354,3.5400000000e-11
27451,298,2.9800000000e-11
27452,350,3.5000000000e-11
27453,338,3.3800000000e-11
27454,318,3.1800000000e-11
27455,337,3.3700000000e-11
27456,333,3.3300000000e-11
27457,356,3.5600000000e-11
27458,341,3.4100000000e-11
27459,334,3.3400000000e-11
27460,343,3.4300000000e-11
27461,325,3.2500000000e-11
27462,315,3.1500000000e-11
27463,327,3.2700000000e-11
27464,355,3.5500000000e-11
27465,348,3.4800000000e-11
27466,349,3.4900000000e-11
27467,302,3.0200000000e-11
27468,333,3.3300000000e-11
27469,329,3.2900000000e-11
27470,325,3.2500000000e-11
27471,353,3.5300000000e-11
27472,324,3.2400000000e-11
27473,346,3.4600000000e-11
27474,339,3.3900000000e-11
27475,328,3.2800000000e-11
27476,297,2.9700000000e-11
27477,325,3.2500000000e-11
27478,324,3.2400000000e-11
27479,351,3.5100000000e-11
27480,334,3.3400000000e-11
27481,332,3.3200000000e-11
27482,312,3.1200000000e-11
27483,323,3.2300000000e-11
27484,312,3.1200000000e-11
27485,310,3.1000000000e-11
27486,343,3.4300000000e-11
27487,324,3.2400000000e-11
27488,331,3.3100000000e-11
27489,307,3.0700000000e-11
27490,339,3.3900000000e-11
27491,317,3.1700000000e-11
27492,328,3.2800000000e-11
27493,306,3.0600000000e-11
27494,328,3.2800000000e-11
27495,313,3.1300000000e-11
27496,319,3.1900000000e-11
27497,366,3.6600000000e-11
27498,325,3.2500000000e-11
27499,343,3.4300000000e-11
27500,333,3.3300000000e-11
27501,318,3.1800000000e-11
27502,321,3.2100000000e-11
27503,325,3.2500000000e-11
27504,350,3.5000000000e-11
27505,371,3.7100000000e-11
27506,346,3.4600000000e-11
27507,339,3.3900000000e-11
27508,344,3.4400000000e-11
27509,308,3.0800000000e-11
27510,334,3.3400000000e-11
27511,344,3.4400000000e-11
27512,318,3.1800000000e-11
27513,341,3.4100000000e-11
27514,324,3.2400000000e-11
27515,332,3.3200000000e-11
27516,320,3.2000000000e-11
27517,358,3.5800000000e-11
27518,330,3.3000000000e-11
27519,354,3.5400000000e-11
27520,337,3.3700000000e-11
27521,346,3.4600000000e-11
27522,341,3.4100000000e-11
27523,356,3.5600000000e-11
27524,326,3.2600000000e-11
27525,344,3.4400000000e-11
27526,291,2.9100000000e-11
27527,346,3.4600000000e-11
27528,282,2.8200000000e-11
27529,292,2.9200000000e-11
27530,320,3.2000000000e-11
27531,332,3.3200000000e-11
27532,324,3.2400000000e-11
27533,320,3.2000000000e-11
27534,303,3.0300000000e-11
27535,317,3.1700000000e-11
27536,321,3.2100000000e-11
27537,326,3.2600000000e-11
27538,315,3.1500000000e-11
27539,324,3.2400000000e-11
27540,349,3.4900000000e-11
27541,315,3.1500000000e-11
27542,331,3.3100000000e-11
27543,309,3.0900000000e-11
27544,339,3.3900000000e-11
27545,305,3.0500000000e-11
27546,327,3.2700000000e-11
27547,283,2.8300000000e-11
27548,302,3.0200000000e-11
27549,353,3.5300000000e-11
27550,321,3.2100000000e-11
27551,304,3.0400000000e-11
27552,304,3.0400000000e-11
27553,334,3.3400000000e-11
27554,319,3.1900000000e-11
27555,313,3.1300000000e-11
27556,329,3.2900000000e-11
27557,354,3.5400000000e-11
27558,342,3.4200000000e-11
27559,348,3.4800000000e-11
27560,330,3.3000000000e-11
27561,338,3.3800000000e-11
27562,300,3.0000000000e-11
27563,319,3.1900000000e-11
27564,356,3.5600000000e-11
27565,339,3.3900000000e-11
27566,360,3.6000000000e-11
27567,333,3.3300000000e-11
27568,355,3.5500000000e-11
27569,311,3.1100000000e-11
27570,314,3.1400000000e-11
27571,317,3.1700000000e-11
27572,310,3.1000000000e-11
27573,315,3.1500000000e-11
27574,346,3.4600000000e-11
27575,363,3.6300000000e-11
27576,316,3.1600000000e-11
27577,321,3.2100000000e-11
27578,338,3.3800000000e-11
27579,310,3.1000000000e-11
27580,353,3.5300000000e-11
27581,324,3.2400000000e-11
27582,340,3.4000000000e-11
27583,339,3.3900000000e-11
27584,351,3.5100000000e-11
27585,341,3.4100000000e-11
27586,339,3.3900000000e-11
27587,344,3.4400000000e-11
27588,351,3.5100000000e-11
27589,355,3.5500000000e-11
27590,347,3.4700000000e-11
27591,351,3.5100000000e-11
27592,322,3.2200000000e-11
27593,324,3.2400000000e-11
27594,357,3.5700000000e-11
27595,319,3.1900000000e-11
27596,301,3.0100000000e-11
27597,344,3.4400000000e-11
27598,331,3.3100000000e-11
27599,325,3.2500000000e-11
27600,307,3.0700000000e-11
27601,309,3.0900000000e-11
27602,380,3.8000000000e-11
27603,345,3.4500000000e-11
27604,325,3.2500000000e-11
27605,331,3.3100000000e-11
27606,340,3.4000000000e-11
27607,352,3.5200000000e-11
27608,326,3.2600000000e-11
27609,309,3.0900000000e-11
27610,342,3.4200000000e-11
27611,317,3.1700000000e-11
27612,337,3.3700000000e-11
27613,314,3.1400000000e-11
27614,325,3.2500000000e-11
27615,316,3.1600000000e-11
27616,342,3.4200000000e-11
27617,281,2.8100000000e-11
27618,291,2.9100000000e-11
27619,304,3.0400000000e-11
27620,345,3.4500000000e-11
27621,303,3.0300000000e-11
27622,335,3.3500000000e-11
27623,330,3.3000000000e-11
27624,325,3.2500000000e-11
27625,321,3.2100000000e-11
27626,297,2.9700000000e-11
27627,315,3.1500000000e-11
27628,335,3.3500000000e-11
27629,326,3.2600000000e-11
27630,316,3.1600000000e-11
27631,313,3.1300000000e-11
27632,324,3.2400000000e-11
27633,349,3.4900000000e-11
27634,329,3.2900000000e-11
27635,388,3.8800000000e-11
27636,313,3.1300000000e-11
27637,310,3.1000000000e-11
27638,314,3.1400000000e-11
27639,277,2.7700000000e-11
27640,333,3.3300000000e-11
27641,280,2.8000000000e-11
27642,333,3.3300000000e-11
27643,325,3.2500000000e-11
27644,332,3.3200000000e-11
27645,317,3.1700000000e-11
27646,285,2.8500000000e-11
27647,342,3.4200000000e-11
27648,317,3.1700000000e-11
27649,363,3.6300000000e-11
27650,344,3.4400000000e-11
27651,341,3.4100000000e-11
27652,334,3.3400000000e-11
27653,360,3.6000000000e-11
27654,330,3.3000000000e-11
27655,351,3.5100000000e-11
27656,346,3.4600000000e-11
27657,317,3.1700000000e-11
27658,322,3.2200000000e-11
27659,333,3.3300000000e-11
27660,301,3.0100000000e-11
27661,331,3.3100000000e-11
27662,316,3.1600000000e-11
27663,329,3.2900000000e-11
27664,300,3.0000000000e-11
27665,303,3.0300000000e-11
27666,291,2.9100000000e-11
27667,352,3.5200000000e-11
27668,319,3.1900000000e-11
27669,317,3.1700000000e-11
27670,347,3.4700000000e-11
27671,350,3.5000000000e-11
27672,347,3.4700000000e-11
27673,304,3.0400000000e-11
27674,345,3.4500000000e-11
27675,333,3.3300000000e-11
27676,308,3.0800000000e-11
27677,338,3.3800000000e-11
27678,294,2.9400000000e-11
27679,285,2.8500000000e-11
27680,343,3.4300000000e-11
27681,320,3.2000000000e-11
27682,335,3.3500000000e-11
27683,306,3.0600000000e-11
27684,313,3.1300000000e-11
27685,333,3.3300000000e-11
27686,343,3.4300000000e-11
27687,319,3.1900000000e-11
27688,299,2.9900000000e-11
27689,315,3.1500000000e-11
27690,328,3.2800000000e-11
27691,298,2.9800000000e-11
27692,328,3.2800000000e-11
27693,325,3.2500000000e-11
27694,315,3.1500000000e-11
27695,334,3.3400000000e-11
27696,337,3.3700000000e-11
27697,319,3.1900000000e-11
27698,315,3.1500000000e-11
27699,341,3.4100000000e-11
27700,296,2.9600000000e-11
27701,360,3.6000000000e-11
27702,336,3.3600000000e-11
27703,332,3.3200000000e-11
27704,313,3.1300000000e-11
27705,352,3.5200000000e-11
27706,326,3.2600000000e-11
27707,327,3.2700000000e-11
27708,314,3.1400000000e-11
27709,348,3.4800000000e-11
27710,304,3.0400000000e-11
27711,350,3.5000000000e-11
27712,324,3.2400000000e-11
27713,309,3.0900000000e-11
27714,307,3.0700000000e-11
27715,298,2.9800000000e-11
27716,314,3.1400000000e-11
27717,319,3.1900000000e-11
27718,311,3.1100000000e-11
27719,277,2.7700000000e-11
27720,299,2.9900000000e-11
27721,320,3.2000000000e-11
27722,319,3.1900000000e-11
27723,323,3.2300000000e-11
27724,336,3.3600000000e-11
27725,311,3.1100000000e-11
27726,300,3.0000000000e-11
27727,331,3.3100000000e-11
27728,341,3.4100000000e-11
27729,339,3.3900000000e-11
27730,315,3.1500000000e-11
27731,308,3.0800000000e-11
27732,348,3.4800000000e-11
27733,319,3.1900000000e-11
27734,357,3.5700000000e-11
27735,302,3.0200000000e-11
27736,310,3.1000000000e-11
27737,294,2.9400000000e-11
27738,299,2.9900000000e-11
27739,295,2.9500000000e-11
27740,321,3.2100000000e-11
27741,334,3.3400000000e-11
27742,328,3.2800000000e-11
27743,345,3.4500000000e-11
27744,349,3.4900000000e-11
27745,314,3.1400000000e-11
27746,332,3.3200000000e-11
27747,328,3.2800000000e-11
27748,313,3.1300000000e-11
27749,331,3.3100000000e-11
27750,350,3.5000000000e-11
27751,300,3.0000000000e-11
27752,311,3.1100000000e-11
27753,323,3.2300000000e-11
27754,317,3.1700000000e-11
27755,286,2.8600000000e-11
27756,329,3.2900000000e-11
27757,342,3.4200000000e-11
27758,337,3.3700000000e-11
27759,308,3.0800000000e-11
27760,314,3.1400000000e-11
27761,299,2.9900000000e-11
27762,323,3.2300000000e-11
27763,311,3.1100000000e-11
27764,312,3.1200000000e-11
27765,295,2.9500000000e-11
27766,298,2.9800000000e-11
27767,340,3.4000000000e-11
27768,305,3.0500000000e-11
27769,319,3.1900000000e-11
27770,301,3.0100000000e-11
27771,310,3.1000000000e-11
27772,280,2.8000000000e-11
27773,297,2.9700000000e-11
27774,327,3.2700000000e-11
27775,315,3.1500000000e-11
27776,345,3.4500000000e-11
27777,311,3.1100000000e-11
27778,310,3.1000000000e-11
27779,279,2.7900000000e-11
27780,313,3.1300000000e-11
27781,310,3.1000000000e-11
27782,334,3.3400000000e-11
27783,314,3.1400000000e-11
27784,349,3.4900000000e-11
27785,299,2.9900000000e-11
27786,319,3.1900000000e-11
27787,318,3.1800000000e-11
27788,289,2.8900000000e-11
27789,304,3.0400000000e-11
27790,331,3.3100000000e-11
27791,365,3.6500000000e-11
27792,294,2.9400000000e-11
27793,332,3.3200000000e-11
27794,311,3.1100000000e-11
27795,323,3.2300000000e-11
27796,292,2.9200000000e-11
27797,311,3.1100000000e-11
27798,319,3.1900000000e-11
27799,313,3.1300000000e-11
27800,329,3.2900000000e-11
27801,333,3.3300000000e-11
27802,344,3.4400000000e-11
27803,313,3.1300000000e-11
27804,336,3.3600000000e-11
27805,312,3.1200000000e-11
27806,318,3.1800000000e-11
27807,344,3.4400000000e-11
27808,320,3.2000000000e-11
27809,305,3.0500000000e-11
27810,301,3.0100000000e-11
27811,298,2.9800000000e-11
27812,317,3.1700000000e-11
27813,283,2.8300000000e-11
27814,315,3.1500000000e-11
27815,337,3.3700000000e-11
27816,325,3.2500000000e-11
27817,310,3.1000000000e-11
27818,344,3.4400000000e-11
27819,326,3.2600000000e-11
27820,297,2.9700000000e-11
27821,303,3.0300000000e-11
27822,310,3.1000000000e-11
27823,326,3.2600000000e-11
27824,321,3.2100000000e-11
27825,316,3.1600000000e-11
27826,333,3.3300000000e-11
27827,328,3.2800000000e-11
27828,297,2.9700000000e-11
27829,299,2.9900000000e-11
27830,324,3.2400000000e-11
27831,344,3.4400000000e-11
27832,309,3.0900000000e-11
27833,294,2.9400000000e-11
27834,311,3.1100000000e-11
27835,313,3.1300000000e-11
27836,309,3.0900000000e-11
27837,314,3.1400000000e-11
27838,308,3.0800000000e-11
27839,312,3.1200000000e-11
27840,317,3.1700000000e-11
27841,315,3.1500000000e-11
27842,306,3.0600000000e-11
27843,302,3.0200000000e-11
27844,306,3.0600000000e-11
27845,302,3.0200000000e-11
27846,338,3.3800000000e-11
27847,314,3.1400000000e-11
27848,305,3.0500000000e-11
27849,296,2.9600000000e-11
27850,307,3.0700000000e-11
27851,308,3.0800000000e-11
27852,289,2.8900000000e-11
27853,328,3.2800000000e-11
27854,307,3.0700000000e-11
27855,298,2.9800000000e-11
27856,338,3.3800000000e-11
27857,327,3.2700000000e-11
27858,312,3.1200000000e-11
27859,332,3.3200000000e-11
27860,332,3.3200000000e-11
27861,296,2.9600000000e-11
27862,316,3.1600000000e-11
27863,302,3.0200000000e-11
27864,322,3.2200000000e-11
27865,313,3.1300000000e-11
27866,288,2.8800000000e-11
27867,333,3.3300000000e-11
27868,320,3.2000000000e-11
27869,299,2.9900000000e-11
27870,318,3.1800000000e-11
27871,323,3.2300000000e-11
27872,282,2.8200000000e-11
27873,300,3.0000000000e-11
27874,338,3.3800000000e-11
27875,348,3.4800000000e-11
27876,347,3.4700000000e-11
27877,356,3.5600000000e-11
27878,311,3.1100000000e-11
27879,332,3.3200000000e-11
27880,332,3.3200000000e-11
27881,342,3.4200000000e-11
27882,296,2.9600000000e-11
27883,317,3.1700000000e-11
27884,310,3.1000000000e-11
27885,288,2.8800000000e-11
27886,311,3.1100000000e-11
27887,290,2.9000000000e-11
27888,307,3.0700000000e-11
27889,288,2.8800000000e-11
27890,299,2.9900000000e-11
27891,329,3.2900000000e-11
27892,302,3.0200000000e-11
27893,294,2.9400000000e-11
27894,318,3.1800000000e-11
27895,285,2.8500000000e-11
27896,281,2.8100000000e-11
27897,290,2.9000000000e-11
27898,334,3.3400000000e-11
27899,318,3.1800000000e-11
27900,300,3.0000000000e-11
27901,328,3.2800000000e-11
27902,311,3.1100000000e-11
27903,302,3.0200000000e-11
27904,318,3.1800000000e-11
27905,314,3.1400000000e-11
27906,314,3.1400000000e-11
27907,296,2.9600000000e-11
27908,289,2.8900000000e-11
27909,295,2.9500000000e-11
27910,322,3.2200000000e-11
27911,315,3.1500000000e-11
27912,315,3.1500000000e-11
27913,312,3.1200000000e-11
27914,296,2.9600000000e-11
27915,285,2.8500000000e-11
27916,359,3.5900000000e-11
27917,293,2.9300000000e-11
27918,291,2.9100000000e-11
27919,308,3.0800000000e-11
27920,321,3.2100000000e-11
27921,329,3.2900000000e-11
27922,280,2.8000000000e-11
27923,333,3.3300000000e-11
27924,304,3.0400000000e-11
27925,339,3.3900000000e-11
27926,336,3.3600000000e-11
27927,331,3.3100000000e-11
27928,337,3.3700000000e-11
27929,309,3.0900000000e-11
27930,304,3.0400000000e-11
27931,324,3.2400000000e-11
27932,297,2.9700000000e-11
27933,319,3.1900000000e-11
27934,301,3.0100000000e-11
27935,305,3.0500000000e-11
27936,311,3.1100000000e-11
27937,290,2.9000000000e-11
27938,324,3.2400000000e-11
27939,338,3.3800000000e-11
27940,318,3.1800000000e-11
27941,268,2.6800000000e-11
27942,308,3.0800000000e-11
27943,322,3.2200000000e-11
27944,293,2.9300000000e-11
27945,293,2.9300000000e-11
27946,316,3.1600000000e-11
27947,296,2.9600000000e-11
27948,342,3.4200000000e-11
27949,301,3.0100000000e-11
27950,306,3.0600000000e-11
27951,311,3.1100000000e-11
27952,302,3.0200000000e-11
27953,277,2.7700000000e-11
27954,289,2.8900000000e-11
27955,336,3.3600000000e-11
27956,266,2.6600000000e-11
27957,315,3.1500000000e-11
27958,291,2.9100000000e-11
27959,320,3.2000000000e-11
27960,302,3.0200000000e-11
27961,307,3.0700000000e-11
27962,315,3.1500000000e-11
27963,316,3.1600000000e-11
27964,308,3.0800000000e-11
27965,309,3.0900000000e-11
27966,282,2.8200000000e-11
27967,285,2.8500000000e-11
27968,338,3.3800000000e-11
27969,289,2.8900000000e-11
27970,314,3.1400000000e-11
27971,322,3.2200000000e-11
27972,307,3.0700000000e-11
27973,286,2.8600000000e-11
27974,313,3.1300000000e-11
27975,309,3.0900000000e-11
27976,303,3.0300000000e-11
27977,285,2.8500000000e-11
27978,290,2.9000000000e-11
27979,330,3.3000000000e-11
27980,326,3.2600000000e-11
27981,294,2.9400000000e-11
27982,302,3.0200000000e-11
27983,316,3.1600000000e-11
27984,288,2.8800000000e-11
27985,317,3.1700000000e-11
27986,313,3.1300000000e-11
27987,313,3.1300000000e-11
27988,311,3.1100000000e-11
27989,300,3.0000000000e-11
27990,315,3.1500000000e-11
27991,321,3.2100000000e-11
27992,329,3.2900000000e-11
27993,312,3.1200000000e-11
27994,296,2.9600000000e-11
27995,324,3.2400000000e-11
27996,305,3.0500000000e-11
27997,280,2.8000000000e-11
27998,287,2.8700000000e-11
27999,278,2.7800000000e-11
28000,313,3.1300000000e-11
28001,321,3.2100000000e-11
28002,336,3.3600000000e-11
28003,310,3.1000000000e-11
28004,323,3.2300000000e-11
28005,330,3.3000000000e-11
28006,303,3.0300000000e-11
28007,281,2.8100000000e-11
28008,288,2.8800000000e-11
28009,300,3.0000000000e-11
28010,315,3.1500000000e-11
28011,302,3.0200000000e-11
28012,305,3.0500000000e-11
28013,317,3.1700000000e-11
28014,316,3.1600000000e-11
28015,319,3.1900000000e-11
28016,304,3.0400000000e-11
28017,318,3.1800000000e-11
28018,346,3.4600000000e-11
28019,324,3.2400000000e-11
28020,328,3.2800000000e-11
28021,325,3.2500000000e-11
28022,308,3.0800000000e-11
28023,316,3.1600000000e-11
28024,295,2.9500000000e-11
28025,325,3.2500000000e-11
28026,287,2.8700000000e-11
28027,294,2.9400000000e-11
28028,294,2.9400000000e-11
28029,342,3.4200000000e-11
28030,323,3.2300000000e-11
28031,312,3.1200000000e-11
28032,294,2.9400000000e-11
28033,329,3.2900000000e-11
28034,291,2.9100000000e-11
28035,303,3.0300000000e-11
28036,308,3.0800000000e-11
28037,306,3.0600000000e-11
28038,290,2.9000000000e-11
28039,285,2.8500000000e-11
28040,276,2.7600000000e-11
28041,333,3.3300000000e-11
28042,295,2.9500000000e-11
28043,297,2.9700000000e-11
28044,285,2.8500000000e-11
28045,301,3.0100000000e-11
28046,278,2.7800000000e-11
28047,309,3.0900000000e-11
28048,288,2.8800000000e-11
28049,295,2.9500000000e-11
28050,265,2.6500000000e-11
28051,295,2.9500000000e-11
28052,285,2.8500000000e-11
28053,311,3.1100000000e-11
28054,336,3.3600000000e-11
28055,311,3.1100000000e-11
28056,296,2.9600000000e-11
28057,302,3.0200000000e-11
28058,257,2.5700000000e-11
28059,297,2.9700000000e-11
28060,270,2.7000000000e-11
28061,289,2.8900000000e-11
28062,333,3.3300000000e-11
28063,339,3.3900000000e-11
28064,287,2.8700000000e-11
28065,293,2.9300000000e-11
28066,321,3.2100000000e-11
28067,320,3.2000000000e-11
28068,287,2.8700000000e-11
28069,299,2.9900000000e-11
28070,279,2.7900000000e-11
28071,313,3.1300000000e-11
28072,329,3.2900000000e-11
28073,305,3.0500000000e-11
28074,294,2.9400000000e-11
28075,275,2.7500000000e-11
28076,333,3.3300000000e-11
28077,290,2.9000000000e-11
28078,340,3.4000000000e-11
28079,312,3.1200000000e-11
28080,342,3.4200000000e-11
28081,301,3.0100000000e-11
28082,331,3.3100000000e-11
28083,290,2.9000000000e-11
28084,316,3.1600000000e-11
28085,297,2.9700000000e-11
28086,319,3.1900000000e-11
28087,346,3.4600000000e-11
28088,297,2.9700000000e-11
28089,303,3.0300000000e-11
28090,336,3.3600000000e-11
28091,311,3.1100000000e-11
28092,276,2.7600000000e-11
28093,335,3.3500000000e-11
28094,317,3.1700000000e-11
28095,341,3.4100000000e-11
28096,290,2.9000000000e-11
28097,321,3.2100000000e-11
28098,311,3.1100000000e-11
28099,313,3.1300000000e-11
28100,283,2.8300000000e-11
28101,270,2.7000000000e-11
28102,296,2.9600000000e-11
28103,292,2.9200000000e-11
28104,305,3.0500000000e-11
28105,289,2.8900000000e-11
28106,326,3.2600000000e-11
28107,319,3.1900000000e-11
28108,332,3.3200000000e-11
28109,306,3.0600000000e-11
28110,315,3.1500000000e-11
28111,281,2.8100000000e-11
28112,328,3.2800000000e-11
28113,304,3.0400000000e-11
28114,296,2.9600000000e-11
28115,282,2.8200000000e-11
28116,286,2.8600000000e-11
28117,287,2.8700000000e-11
28118,297,2.9700000000e-11
28119,294,2.9400000000e-11
28120,309,3.0900000000e-11
28121,316,3.1600000000e-11
28122,282,2.8200000000e-11
28123,315,3.1500000000e-11
28124,282,2.8200000000e-11
28125,293,2.9300000000e-11
28126,297,2.9700000000e-11
28127,286,2.8600000000e-11
28128,269,2.6900000000e-11
28129,307,3.0700000000e-11
28130,310,3.1000000000e-11
28131,292,2.9200000000e-11
28132,302,3.0200000000e-11
28133,303,3.0300000000e-11
28134,294,2.9400000000e-11
28135,285,2.8500000000e-11
28136,292,2.9200000000e-11
28137,261,2.6100000000e-11
28138,330,3.3000000000e-11
28139,294,2.9400000000e-11
28140,294,2.9400000000e-11
28141,308,3.0800000000e-11
28142,303,3.0300000000e-11
28143,282,2.8200000000e-11
28144,299,2.9900000000e-11
28145,292,2.9200000000e-11
28146,332,3.3200000000e-11
28147,308,3.0800000000e-11
28148,303,3.0300000000e-11
28149,329,3.2900000000e-11
28150,286,2.8600000000e-11
28151,291,2.9100000000e-11
28152,305,3.0500000000e-11
28153,295,2.9500000000e-11
28154,298,2.9800000000e-11
28155,280,2.8000000000e-11
28156,270,2.7000000000e-11
28157,296,2.9600000000e-11
28158,278,2.7800000000e-11
28159,294,2.9400000000e-11
28160,253,2.5300000000e-11
28161,308,3.0800000000e-11
28162,335,3.3500000000e-11
28163,289,2.8900000000e-11
28164,316,3.1600000000e-11
28165,273,2.7300000000e-11
28166,291,2.9100000000e-11
28167,300,3.0000000000e-11
28168,304,3.0400000000e-11
28169,325,3.2500000000e-11
28170,269,2.6900000000e-11
28171,306,3.0600000000e-11
28172,301,3.0100000000e-11
28173,300,3.0000000000e-11
28174,313,3.1300000000e-11
28175,290,2.9000000000e-11
28176,296,2.9600000000e-11
28177,282,2.8200000000e-11
28178,305,3.0500000000e-11
28179,300,3.0000000000e-11
28180,270,2.7000000000e-11
28181,306,3.0600000000e-11
28182,322,3.2200000000e-11
28183,275,2.7500000000e-11
28184,278,2.7800000000e-11
28185,310,3.1000000000e-11
28186,312,3.1200000000e-11
28187,298,2.9800000000e-11
28188,282,2.8200000000e-11
28189,298,2.9800000000e-11
28190,293,2.9300000000e-11
28191,310,3.1000000000e-11
28192,294,2.9400000000e-11
28193,310,3.1000000000e-11
28194,300,3.0000000000e-11
28195,282,2.8200000000e-11
28196,278,2.7800000000e-11
28197,266,2.6600000000e-11
28198,300,3.0000000000e-11
28199,303,3.0300000000e-11
28200,311,3.1100000000e-11
28201,285,2.8500000000e-11
28202,302,3.0200000000e-11
28203,274,2.7400000000e-11
28204,304,3.0400000000e-11
28205,294,2.9400000000e-11
28206,309,3.0900000000e-11
28207,325,3.2500000000e-11
28208,293,2.9300000000e-11
28209,291,2.9100000000e-11
28210,314,3.1400000000e-11
28211,303,3.0300000000e-11
28212,269,2.6900000000e-11
28213,295,2.9500000000e-11
28214,292,2.9200000000e-11
28215,301,3.0100000000e-11
28216,313,3.1300000000e-11
28217,325,3.2500000000e-11
28218,305,3.0500000000e-11
28219,329,3.2900000000e-11
28220,309,3.0900000000e-11
28221,272,2.7200000000e-11
28222,292,2.9200000000e-11
28223,287,2.8700000000e-11
28224,286,2.8600000000e-11
28225,269,2.6900000000e-11
28226,294,2.9400000000e-11
28227,299,2.9900000000e-11
28228,317,3.1700000000e-11
28229,319,3.1900000000e-11
