cluster_size,total_clusters_of_this_size,n_s
60704997,1,1.0000000000e-13
60704998,1,1.0000000000e-13
60704999,2,2.0000000000e-13
60705002,1,1.0000000000e-13
60705003,1,1.0000000000e-13
60705004,1,1.0000000000e-13
60705007,2,2.0000000000e-13
60705009,2,2.0000000000e-13
60705013,1,1.0000000000e-13
60705015,2,2.0000000000e-13
60705018,1,1.0000000000e-13
60705021,1,1.0000000000e-13
60705022,1,1.0000000000e-13
60705023,1,1.0000000000e-13
60705024,1,1.0000000000e-13
60705027,1,1.0000000000e-13
60705028,3,3.0000000000e-13
60705030,2,2.0000000000e-13
60705037,2,2.0000000000e-13
60705038,1,1.0000000000e-13
60705039,1,1.0000000000e-13
60705040,1,1.0000000000e-13
60705042,1,1.0000000000e-13
60705044,1,1.0000000000e-13
60705046,1,1.0000000000e-13
60705050,2,2.0000000000e-13
60705053,1,1.0000000000e-13
60705054,2,2.0000000000e-13
60705056,3,3.0000000000e-13
60705057,1,1.0000000000e-13
60705060,1,1.0000000000e-13
60705062,1,1.0000000000e-13
60705063,1,1.0000000000e-13
60705067,1,1.0000000000e-13
60705068,1,1.0000000000e-13
60705069,1,1.0000000000e-13
60705070,1,1.0000000000e-13
60705071,1,1.0000000000e-13
60705072,2,2.0000000000e-13
60705073,1,1.0000000000e-13
60705074,1,1.0000000000e-13
60705075,1,1.0000000000e-13
60705076,2,2.0000000000e-13
60705077,1,1.0000000000e-13
60705080,2,2.0000000000e-13
60705083,2,2.0000000000e-13
60705085,2,2.0000000000e-13
60705087,2,2.0000000000e-13
60705092,1,1.0000000000e-13
60705093,2,2.0000000000e-13
60705094,2,2.0000000000e-13
60705095,1,1.0000000000e-13
60705101,1,1.0000000000e-13
60705105,1,1.0000000000e-13
60705106,1,1.0000000000e-13
60705108,2,2.0000000000e-13
60705109,3,3.0000000000e-13
60705110,1,1.0000000000e-13
60705111,1,1.0000000000e-13
60705112,1,1.0000000000e-13
60705113,1,1.0000000000e-13
60705114,1,1.0000000000e-13
60705115,3,3.0000000000e-13
60705116,3,3.0000000000e-13
60705119,3,3.0000000000e-13
60705123,1,1.0000000000e-13
60705124,2,2.0000000000e-13
60705125,1,1.0000000000e-13
60705127,1,1.0000000000e-13
60705128,1,1.0000000000e-13
60705129,2,2.0000000000e-13
60705130,2,2.0000000000e-13
60705135,2,2.0000000000e-13
60705137,1,1.0000000000e-13
60705139,2,2.0000000000e-13
60705140,1,1.0000000000e-13
60705142,2,2.0000000000e-13
60705143,1,1.0000000000e-13
60705150,1,1.0000000000e-13
60705152,1,1.0000000000e-13
60705157,1,1.0000000000e-13
60705158,2,2.0000000000e-13
60705159,2,2.0000000000e-13
60705160,1,1.0000000000e-13
60705161,1,1.0000000000e-13
60705164,2,2.0000000000e-13
60705166,1,1.0000000000e-13
60705169,2,2.0000000000e-13
60705170,1,1.0000000000e-13
60705172,1,1.0000000000e-13
60705173,2,2.0000000000e-13
60705174,1,1.0000000000e-13
60705175,1,1.0000000000e-13
60705176,2,2.0000000000e-13
60705178,1,1.0000000000e-13
60705181,1,1.0000000000e-13
60705182,1,1.0000000000e-13
60705183,2,2.0000000000e-13
60705184,2,2.0000000000e-13
60705185,1,1.0000000000e-13
60705186,1,1.0000000000e-13
60705189,3,3.0000000000e-13
60705190,2,2.0000000000e-13
60705191,1,1.0000000000e-13
60705192,1,1.0000000000e-13
60705193,2,2.0000000000e-13
60705194,1,1.0000000000e-13
60705195,1,1.0000000000e-13
60705196,2,2.0000000000e-13
60705199,2,2.0000000000e-13
60705201,2,2.0000000000e-13
60705202,1,1.0000000000e-13
60705203,2,2.0000000000e-13
60705204,1,1.0000000000e-13
60705210,3,3.0000000000e-13
60705211,1,1.0000000000e-13
60705212,2,2.0000000000e-13
60705214,1,1.0000000000e-13
60705215,1,1.0000000000e-13
60705217,1,1.0000000000e-13
60705220,1,1.0000000000e-13
60705222,1,1.0000000000e-13
60705223,1,1.0000000000e-13
60705224,2,2.0000000000e-13
60705225,1,1.0000000000e-13
60705226,1,1.0000000000e-13
60705228,1,1.0000000000e-13
60705233,2,2.0000000000e-13
60705236,1,1.0000000000e-13
60705238,1,1.0000000000e-13
60705242,1,1.0000000000e-13
60705243,2,2.0000000000e-13
60705246,1,1.0000000000e-13
60705248,1,1.0000000000e-13
60705250,1,1.0000000000e-13
60705251,2,2.0000000000e-13
60705253,1,1.0000000000e-13
60705256,1,1.0000000000e-13
60705262,2,2.0000000000e-13
60705263,1,1.0000000000e-13
60705264,1,1.0000000000e-13
60705265,1,1.0000000000e-13
60705266,1,1.0000000000e-13
60705267,1,1.0000000000e-13
60705268,2,2.0000000000e-13
60705271,2,2.0000000000e-13
60705272,1,1.0000000000e-13
60705274,1,1.0000000000e-13
60705281,1,1.0000000000e-13
60705284,2,2.0000000000e-13
60705288,1,1.0000000000e-13
60705289,2,2.0000000000e-13
60705290,1,1.0000000000e-13
60705291,1,1.0000000000e-13
60705292,1,1.0000000000e-13
60705294,2,2.0000000000e-13
60705297,1,1.0000000000e-13
60705298,1,1.0000000000e-13
60705299,3,3.0000000000e-13
60705300,4,4.0000000000e-13
60705301,1,1.0000000000e-13
60705303,1,1.0000000000e-13
60705305,2,2.0000000000e-13
60705306,1,1.0000000000e-13
60705308,2,2.0000000000e-13
60705309,1,1.0000000000e-13
60705311,1,1.0000000000e-13
60705314,1,1.0000000000e-13
60705315,1,1.0000000000e-13
60705317,1,1.0000000000e-13
60705318,1,1.0000000000e-13
60705319,1,1.0000000000e-13
60705320,2,2.0000000000e-13
60705321,1,1.0000000000e-13
60705323,1,1.0000000000e-13
60705324,2,2.0000000000e-13
60705326,1,1.0000000000e-13
60705329,2,2.0000000000e-13
60705331,1,1.0000000000e-13
60705333,1,1.0000000000e-13
60705334,2,2.0000000000e-13
60705336,1,1.0000000000e-13
60705337,1,1.0000000000e-13
60705340,1,1.0000000000e-13
60705341,2,2.0000000000e-13
60705348,1,1.0000000000e-13
60705350,1,1.0000000000e-13
60705352,2,2.0000000000e-13
60705353,1,1.0000000000e-13
60705355,2,2.0000000000e-13
60705356,1,1.0000000000e-13
60705358,1,1.0000000000e-13
60705364,2,2.0000000000e-13
60705365,3,3.0000000000e-13
60705367,2,2.0000000000e-13
60705369,2,2.0000000000e-13
60705372,2,2.0000000000e-13
60705373,1,1.0000000000e-13
60705375,2,2.0000000000e-13
60705376,1,1.0000000000e-13
60705378,2,2.0000000000e-13
60705381,1,1.0000000000e-13
60705382,3,3.0000000000e-13
60705384,1,1.0000000000e-13
60705386,1,1.0000000000e-13
60705387,1,1.0000000000e-13
60705388,1,1.0000000000e-13
60705389,1,1.0000000000e-13
60705391,1,1.0000000000e-13
60705395,1,1.0000000000e-13
60705398,1,1.0000000000e-13
60705400,1,1.0000000000e-13
60705403,1,1.0000000000e-13
60705404,2,2.0000000000e-13
60705408,1,1.0000000000e-13
60705409,3,3.0000000000e-13
60705411,2,2.0000000000e-13
60705412,3,3.0000000000e-13
60705413,1,1.0000000000e-13
60705414,1,1.0000000000e-13
60705416,1,1.0000000000e-13
60705417,1,1.0000000000e-13
60705419,1,1.0000000000e-13
60705421,3,3.0000000000e-13
60705422,2,2.0000000000e-13
60705425,2,2.0000000000e-13
60705426,1,1.0000000000e-13
60705428,1,1.0000000000e-13
60705429,1,1.0000000000e-13
60705433,1,1.0000000000e-13
60705434,4,4.0000000000e-13
60705436,3,3.0000000000e-13
60705439,1,1.0000000000e-13
60705440,1,1.0000000000e-13
60705442,1,1.0000000000e-13
60705444,2,2.0000000000e-13
60705447,2,2.0000000000e-13
60705448,1,1.0000000000e-13
60705449,1,1.0000000000e-13
60705450,3,3.0000000000e-13
60705451,1,1.0000000000e-13
60705452,1,1.0000000000e-13
60705453,2,2.0000000000e-13
60705454,1,1.0000000000e-13
60705455,1,1.0000000000e-13
60705458,2,2.0000000000e-13
60705460,1,1.0000000000e-13
60705461,1,1.0000000000e-13
60705462,2,2.0000000000e-13
60705464,2,2.0000000000e-13
60705465,1,1.0000000000e-13
60705469,2,2.0000000000e-13
60705470,2,2.0000000000e-13
60705471,3,3.0000000000e-13
60705474,3,3.0000000000e-13
60705475,2,2.0000000000e-13
60705478,1,1.0000000000e-13
60705479,1,1.0000000000e-13
60705481,1,1.0000000000e-13
60705483,1,1.0000000000e-13
60705484,1,1.0000000000e-13
60705485,1,1.0000000000e-13
60705486,2,2.0000000000e-13
60705487,1,1.0000000000e-13
60705490,1,1.0000000000e-13
60705492,2,2.0000000000e-13
60705493,1,1.0000000000e-13
60705495,2,2.0000000000e-13
60705497,1,1.0000000000e-13
60705498,3,3.0000000000e-13
60705503,2,2.0000000000e-13
60705504,1,1.0000000000e-13
60705505,1,1.0000000000e-13
60705510,3,3.0000000000e-13
60705511,1,1.0000000000e-13
60705512,2,2.0000000000e-13
60705517,1,1.0000000000e-13
60705518,1,1.0000000000e-13
60705521,2,2.0000000000e-13
60705524,2,2.0000000000e-13
60705525,2,2.0000000000e-13
60705526,1,1.0000000000e-13
60705527,1,1.0000000000e-13
60705528,1,1.0000000000e-13
60705529,1,1.0000000000e-13
60705532,2,2.0000000000e-13
60705533,1,1.0000000000e-13
60705534,1,1.0000000000e-13
60705535,2,2.0000000000e-13
60705536,2,2.0000000000e-13
60705538,1,1.0000000000e-13
60705540,2,2.0000000000e-13
60705541,1,1.0000000000e-13
60705543,2,2.0000000000e-13
60705544,2,2.0000000000e-13
60705545,2,2.0000000000e-13
60705546,1,1.0000000000e-13
60705547,2,2.0000000000e-13
60705548,1,1.0000000000e-13
60705550,2,2.0000000000e-13
60705552,2,2.0000000000e-13
60705553,1,1.0000000000e-13
60705554,1,1.0000000000e-13
60705556,1,1.0000000000e-13
60705558,2,2.0000000000e-13
60705559,1,1.0000000000e-13
60705560,1,1.0000000000e-13
60705561,3,3.0000000000e-13
60705568,1,1.0000000000e-13
60705569,2,2.0000000000e-13
60705570,1,1.0000000000e-13
60705571,2,2.0000000000e-13
60705572,1,1.0000000000e-13
60705574,2,2.0000000000e-13
60705575,2,2.0000000000e-13
60705576,1,1.0000000000e-13
60705578,2,2.0000000000e-13
60705579,2,2.0000000000e-13
60705581,1,1.0000000000e-13
60705583,1,1.0000000000e-13
60705585,1,1.0000000000e-13
60705586,2,2.0000000000e-13
60705587,1,1.0000000000e-13
60705590,2,2.0000000000e-13
60705593,3,3.0000000000e-13
60705594,1,1.0000000000e-13
60705596,2,2.0000000000e-13
60705597,1,1.0000000000e-13
60705598,1,1.0000000000e-13
60705599,3,3.0000000000e-13
60705603,2,2.0000000000e-13
60705604,2,2.0000000000e-13
60705607,2,2.0000000000e-13
60705608,1,1.0000000000e-13
60705609,3,3.0000000000e-13
60705610,1,1.0000000000e-13
60705611,1,1.0000000000e-13
60705612,1,1.0000000000e-13
60705613,1,1.0000000000e-13
60705615,1,1.0000000000e-13
60705616,2,2.0000000000e-13
60705617,1,1.0000000000e-13
60705619,1,1.0000000000e-13
60705620,1,1.0000000000e-13
60705622,1,1.0000000000e-13
60705624,2,2.0000000000e-13
60705625,1,1.0000000000e-13
60705626,1,1.0000000000e-13
60705627,1,1.0000000000e-13
60705628,3,3.0000000000e-13
60705630,1,1.0000000000e-13
60705631,1,1.0000000000e-13
60705634,1,1.0000000000e-13
60705636,1,1.0000000000e-13
60705638,1,1.0000000000e-13
60705640,1,1.0000000000e-13
60705641,1,1.0000000000e-13
60705642,1,1.0000000000e-13
60705645,1,1.0000000000e-13
60705646,1,1.0000000000e-13
60705647,1,1.0000000000e-13
60705654,1,1.0000000000e-13
60705655,1,1.0000000000e-13
60705656,2,2.0000000000e-13
60705659,2,2.0000000000e-13
60705660,1,1.0000000000e-13
60705662,2,2.0000000000e-13
60705666,2,2.0000000000e-13
60705667,1,1.0000000000e-13
60705668,1,1.0000000000e-13
60705669,1,1.0000000000e-13
60705670,2,2.0000000000e-13
60705671,1,1.0000000000e-13
60705674,1,1.0000000000e-13
60705675,1,1.0000000000e-13
60705678,1,1.0000000000e-13
60705679,2,2.0000000000e-13
60705682,2,2.0000000000e-13
60705683,1,1.0000000000e-13
60705688,2,2.0000000000e-13
60705690,2,2.0000000000e-13
60705694,2,2.0000000000e-13
60705695,1,1.0000000000e-13
60705698,2,2.0000000000e-13
60705700,1,1.0000000000e-13
60705701,2,2.0000000000e-13
60705702,1,1.0000000000e-13
60705703,2,2.0000000000e-13
60705704,1,1.0000000000e-13
60705706,2,2.0000000000e-13
60705707,1,1.0000000000e-13
60705709,1,1.0000000000e-13
60705712,1,1.0000000000e-13
60705713,2,2.0000000000e-13
60705714,1,1.0000000000e-13
60705716,1,1.0000000000e-13
60705717,1,1.0000000000e-13
60705718,2,2.0000000000e-13
60705720,1,1.0000000000e-13
60705721,2,2.0000000000e-13
60705722,1,1.0000000000e-13
60705723,1,1.0000000000e-13
60705727,2,2.0000000000e-13
60705729,2,2.0000000000e-13
60705730,1,1.0000000000e-13
60705733,1,1.0000000000e-13
60705737,2,2.0000000000e-13
60705741,1,1.0000000000e-13
60705742,2,2.0000000000e-13
60705745,1,1.0000000000e-13
60705747,1,1.0000000000e-13
60705748,2,2.0000000000e-13
60705749,2,2.0000000000e-13
60705751,2,2.0000000000e-13
60705753,1,1.0000000000e-13
60705755,3,3.0000000000e-13
60705760,3,3.0000000000e-13
60705762,2,2.0000000000e-13
60705763,1,1.0000000000e-13
60705764,1,1.0000000000e-13
60705765,1,1.0000000000e-13
60705767,2,2.0000000000e-13
60705768,2,2.0000000000e-13
60705770,1,1.0000000000e-13
60705772,1,1.0000000000e-13
60705774,2,2.0000000000e-13
60705779,2,2.0000000000e-13
60705781,2,2.0000000000e-13
60705783,1,1.0000000000e-13
60705784,1,1.0000000000e-13
60705786,1,1.0000000000e-13
60705787,1,1.0000000000e-13
60705788,1,1.0000000000e-13
60705793,1,1.0000000000e-13
60705794,1,1.0000000000e-13
60705795,1,1.0000000000e-13
60705796,1,1.0000000000e-13
60705799,1,1.0000000000e-13
60705801,1,1.0000000000e-13
60705803,2,2.0000000000e-13
60705804,1,1.0000000000e-13
60705810,2,2.0000000000e-13
60705811,2,2.0000000000e-13
60705812,2,2.0000000000e-13
60705815,1,1.0000000000e-13
60705816,1,1.0000000000e-13
60705818,1,1.0000000000e-13
60705820,1,1.0000000000e-13
60705821,1,1.0000000000e-13
60705822,1,1.0000000000e-13
60705826,2,2.0000000000e-13
60705827,1,1.0000000000e-13
60705828,1,1.0000000000e-13
60705829,1,1.0000000000e-13
60705832,1,1.0000000000e-13
60705834,2,2.0000000000e-13
60705836,2,2.0000000000e-13
60705837,2,2.0000000000e-13
60705842,2,2.0000000000e-13
60705845,2,2.0000000000e-13
60705848,1,1.0000000000e-13
60705849,1,1.0000000000e-13
60705850,1,1.0000000000e-13
60705851,2,2.0000000000e-13
60705853,1,1.0000000000e-13
60705854,1,1.0000000000e-13
60705856,1,1.0000000000e-13
60705859,2,2.0000000000e-13
60705860,2,2.0000000000e-13
60705861,2,2.0000000000e-13
60705864,1,1.0000000000e-13
60705865,1,1.0000000000e-13
60705866,1,1.0000000000e-13
60705868,3,3.0000000000e-13
60705869,2,2.0000000000e-13
60705872,1,1.0000000000e-13
60705874,2,2.0000000000e-13
60705876,5,5.0000000000e-13
60705878,1,1.0000000000e-13
60705879,1,1.0000000000e-13
60705880,1,1.0000000000e-13
60705883,1,1.0000000000e-13
60705884,1,1.0000000000e-13
60705887,2,2.0000000000e-13
60705892,2,2.0000000000e-13
60705895,1,1.0000000000e-13
60705896,1,1.0000000000e-13
60705897,2,2.0000000000e-13
60705902,1,1.0000000000e-13
60705903,1,1.0000000000e-13
60705905,1,1.0000000000e-13
60705908,1,1.0000000000e-13
60705909,2,2.0000000000e-13
60705910,2,2.0000000000e-13
60705911,1,1.0000000000e-13
60705913,1,1.0000000000e-13
60705914,2,2.0000000000e-13
60705915,3,3.0000000000e-13
60705916,1,1.0000000000e-13
60705918,1,1.0000000000e-13
60705920,1,1.0000000000e-13
60705921,2,2.0000000000e-13
60705922,3,3.0000000000e-13
60705923,2,2.0000000000e-13
60705925,1,1.0000000000e-13
60705926,1,1.0000000000e-13
60705927,1,1.0000000000e-13
60705934,2,2.0000000000e-13
60705941,1,1.0000000000e-13
60705942,3,3.0000000000e-13
60705943,1,1.0000000000e-13
60705945,1,1.0000000000e-13
60705946,1,1.0000000000e-13
60705948,1,1.0000000000e-13
60705950,2,2.0000000000e-13
60705954,1,1.0000000000e-13
60705956,1,1.0000000000e-13
60705959,1,1.0000000000e-13
60705960,1,1.0000000000e-13
60705961,2,2.0000000000e-13
60705962,1,1.0000000000e-13
60705964,1,1.0000000000e-13
60705967,1,1.0000000000e-13
60705969,2,2.0000000000e-13
60705970,2,2.0000000000e-13
60705971,1,1.0000000000e-13
60705974,1,1.0000000000e-13
60705979,2,2.0000000000e-13
60705981,3,3.0000000000e-13
60705982,1,1.0000000000e-13
60705985,1,1.0000000000e-13
60705986,2,2.0000000000e-13
60705987,1,1.0000000000e-13
60705988,2,2.0000000000e-13
60705989,1,1.0000000000e-13
60705990,1,1.0000000000e-13
60705996,1,1.0000000000e-13
60705997,1,1.0000000000e-13
60705999,1,1.0000000000e-13
60706000,1,1.0000000000e-13
60706002,1,1.0000000000e-13
60706003,1,1.0000000000e-13
60706006,2,2.0000000000e-13
60706007,1,1.0000000000e-13
60706008,2,2.0000000000e-13
60706009,1,1.0000000000e-13
60706010,1,1.0000000000e-13
60706012,1,1.0000000000e-13
60706014,1,1.0000000000e-13
60706015,1,1.0000000000e-13
60706016,1,1.0000000000e-13
60706018,1,1.0000000000e-13
60706021,2,2.0000000000e-13
60706022,1,1.0000000000e-13
60706025,1,1.0000000000e-13
60706026,3,3.0000000000e-13
60706028,4,4.0000000000e-13
60706029,1,1.0000000000e-13
60706036,1,1.0000000000e-13
60706038,1,1.0000000000e-13
60706040,1,1.0000000000e-13
60706041,1,1.0000000000e-13
60706043,1,1.0000000000e-13
60706045,2,2.0000000000e-13
60706046,1,1.0000000000e-13
60706048,1,1.0000000000e-13
60706049,2,2.0000000000e-13
60706060,1,1.0000000000e-13
60706062,1,1.0000000000e-13
60706063,2,2.0000000000e-13
60706065,2,2.0000000000e-13
60706067,2,2.0000000000e-13
60706069,1,1.0000000000e-13
60706073,1,1.0000000000e-13
60706074,1,1.0000000000e-13
60706077,2,2.0000000000e-13
60706081,2,2.0000000000e-13
60706084,1,1.0000000000e-13
60706085,3,3.0000000000e-13
60706086,1,1.0000000000e-13
60706087,1,1.0000000000e-13
60706088,1,1.0000000000e-13
60706091,1,1.0000000000e-13
60706099,2,2.0000000000e-13
60706102,1,1.0000000000e-13
60706105,2,2.0000000000e-13
60706111,3,3.0000000000e-13
60706112,2,2.0000000000e-13
60706114,3,3.0000000000e-13
60706117,1,1.0000000000e-13
60706118,1,1.0000000000e-13
60706122,1,1.0000000000e-13
60706125,1,1.0000000000e-13
60706126,1,1.0000000000e-13
60706128,1,1.0000000000e-13
60706130,1,1.0000000000e-13
60706131,1,1.0000000000e-13
60706132,2,2.0000000000e-13
60706133,3,3.0000000000e-13
60706135,3,3.0000000000e-13
60706138,1,1.0000000000e-13
60706143,1,1.0000000000e-13
60706146,1,1.0000000000e-13
60706147,1,1.0000000000e-13
60706149,1,1.0000000000e-13
60706151,1,1.0000000000e-13
60706152,2,2.0000000000e-13
60706155,2,2.0000000000e-13
60706158,1,1.0000000000e-13
60706159,1,1.0000000000e-13
60706160,1,1.0000000000e-13
60706162,1,1.0000000000e-13
60706164,2,2.0000000000e-13
60706166,2,2.0000000000e-13
60706168,1,1.0000000000e-13
60706169,1,1.0000000000e-13
60706170,1,1.0000000000e-13
60706171,1,1.0000000000e-13
60706174,2,2.0000000000e-13
60706176,1,1.0000000000e-13
60706177,1,1.0000000000e-13
60706178,2,2.0000000000e-13
60706179,2,2.0000000000e-13
60706180,2,2.0000000000e-13
60706181,1,1.0000000000e-13
60706183,1,1.0000000000e-13
60706184,1,1.0000000000e-13
60706187,1,1.0000000000e-13
60706188,1,1.0000000000e-13
60706191,2,2.0000000000e-13
60706192,1,1.0000000000e-13
60706193,4,4.0000000000e-13
60706197,1,1.0000000000e-13
60706199,1,1.0000000000e-13
60706200,2,2.0000000000e-13
60706203,1,1.0000000000e-13
60706204,2,2.0000000000e-13
60706205,2,2.0000000000e-13
60706206,1,1.0000000000e-13
60706210,1,1.0000000000e-13
60706212,1,1.0000000000e-13
60706214,1,1.0000000000e-13
60706215,1,1.0000000000e-13
60706216,3,3.0000000000e-13
60706217,1,1.0000000000e-13
60706221,1,1.0000000000e-13
60706223,1,1.0000000000e-13
60706226,1,1.0000000000e-13
60706227,1,1.0000000000e-13
60706228,1,1.0000000000e-13
60706229,1,1.0000000000e-13
60706231,1,1.0000000000e-13
60706232,2,2.0000000000e-13
60706233,1,1.0000000000e-13
60706234,2,2.0000000000e-13
60706235,1,1.0000000000e-13
60706237,2,2.0000000000e-13
60706239,1,1.0000000000e-13
60706240,1,1.0000000000e-13
60706242,1,1.0000000000e-13
60706243,3,3.0000000000e-13
60706244,1,1.0000000000e-13
60706247,1,1.0000000000e-13
60706250,1,1.0000000000e-13
60706252,1,1.0000000000e-13
60706254,1,1.0000000000e-13
60706255,2,2.0000000000e-13
60706256,1,1.0000000000e-13
60706257,1,1.0000000000e-13
60706259,2,2.0000000000e-13
60706261,1,1.0000000000e-13
60706262,1,1.0000000000e-13
60706264,1,1.0000000000e-13
60706267,2,2.0000000000e-13
60706268,2,2.0000000000e-13
60706269,1,1.0000000000e-13
60706270,1,1.0000000000e-13
60706271,2,2.0000000000e-13
60706273,3,3.0000000000e-13
60706274,2,2.0000000000e-13
60706276,1,1.0000000000e-13
60706277,1,1.0000000000e-13
60706278,2,2.0000000000e-13
60706279,1,1.0000000000e-13
60706280,2,2.0000000000e-13
60706281,2,2.0000000000e-13
60706282,3,3.0000000000e-13
60706283,1,1.0000000000e-13
60706287,1,1.0000000000e-13
60706288,2,2.0000000000e-13
60706289,3,3.0000000000e-13
60706290,1,1.0000000000e-13
60706291,2,2.0000000000e-13
60706292,1,1.0000000000e-13
60706294,2,2.0000000000e-13
60706295,1,1.0000000000e-13
60706297,2,2.0000000000e-13
60706299,3,3.0000000000e-13
60706300,1,1.0000000000e-13
60706301,1,1.0000000000e-13
60706302,2,2.0000000000e-13
60706304,2,2.0000000000e-13
60706305,1,1.0000000000e-13
60706306,1,1.0000000000e-13
60706309,1,1.0000000000e-13
60706310,1,1.0000000000e-13
60706314,2,2.0000000000e-13
60706316,2,2.0000000000e-13
60706317,3,3.0000000000e-13
60706318,1,1.0000000000e-13
60706319,2,2.0000000000e-13
60706321,4,4.0000000000e-13
60706322,2,2.0000000000e-13
60706324,2,2.0000000000e-13
60706327,2,2.0000000000e-13
60706333,1,1.0000000000e-13
60706334,2,2.0000000000e-13
60706336,1,1.0000000000e-13
60706338,1,1.0000000000e-13
60706340,2,2.0000000000e-13
60706346,3,3.0000000000e-13
60706347,1,1.0000000000e-13
60706348,1,1.0000000000e-13
60706351,1,1.0000000000e-13
60706352,3,3.0000000000e-13
60706353,1,1.0000000000e-13
60706356,1,1.0000000000e-13
60706357,4,4.0000000000e-13
60706359,1,1.0000000000e-13
60706360,1,1.0000000000e-13
60706362,1,1.0000000000e-13
60706363,5,5.0000000000e-13
60706365,1,1.0000000000e-13
60706366,1,1.0000000000e-13
60706367,1,1.0000000000e-13
60706368,1,1.0000000000e-13
60706370,1,1.0000000000e-13
60706372,2,2.0000000000e-13
60706375,1,1.0000000000e-13
60706376,2,2.0000000000e-13
60706379,1,1.0000000000e-13
60706381,1,1.0000000000e-13
60706382,1,1.0000000000e-13
60706383,1,1.0000000000e-13
60706384,1,1.0000000000e-13
60706385,1,1.0000000000e-13
60706386,2,2.0000000000e-13
60706387,1,1.0000000000e-13
60706388,1,1.0000000000e-13
60706389,1,1.0000000000e-13
60706390,1,1.0000000000e-13
60706391,4,4.0000000000e-13
60706392,3,3.0000000000e-13
60706393,1,1.0000000000e-13
60706398,1,1.0000000000e-13
60706400,1,1.0000000000e-13
60706401,1,1.0000000000e-13
60706403,2,2.0000000000e-13
60706405,2,2.0000000000e-13
60706406,1,1.0000000000e-13
60706407,1,1.0000000000e-13
60706411,3,3.0000000000e-13
60706415,2,2.0000000000e-13
60706416,1,1.0000000000e-13
60706417,1,1.0000000000e-13
60706418,2,2.0000000000e-13
60706419,2,2.0000000000e-13
60706420,1,1.0000000000e-13
60706421,2,2.0000000000e-13
60706423,1,1.0000000000e-13
60706424,3,3.0000000000e-13
60706427,1,1.0000000000e-13
60706430,3,3.0000000000e-13
60706435,1,1.0000000000e-13
60706437,2,2.0000000000e-13
60706438,1,1.0000000000e-13
60706441,1,1.0000000000e-13
60706443,2,2.0000000000e-13
60706444,2,2.0000000000e-13
60706445,1,1.0000000000e-13
60706446,1,1.0000000000e-13
60706448,2,2.0000000000e-13
60706449,2,2.0000000000e-13
60706451,3,3.0000000000e-13
60706452,1,1.0000000000e-13
60706455,1,1.0000000000e-13
60706457,1,1.0000000000e-13
60706458,2,2.0000000000e-13
60706459,1,1.0000000000e-13
60706460,2,2.0000000000e-13
60706461,1,1.0000000000e-13
60706462,1,1.0000000000e-13
60706463,1,1.0000000000e-13
60706466,1,1.0000000000e-13
60706467,2,2.0000000000e-13
60706469,2,2.0000000000e-13
60706472,1,1.0000000000e-13
60706476,1,1.0000000000e-13
60706477,1,1.0000000000e-13
60706478,1,1.0000000000e-13
60706479,1,1.0000000000e-13
60706480,1,1.0000000000e-13
60706481,1,1.0000000000e-13
60706486,2,2.0000000000e-13
60706487,3,3.0000000000e-13
60706488,1,1.0000000000e-13
60706492,1,1.0000000000e-13
60706494,1,1.0000000000e-13
60706495,1,1.0000000000e-13
60706496,1,1.0000000000e-13
60706497,2,2.0000000000e-13
60706498,1,1.0000000000e-13
60706501,1,1.0000000000e-13
60706503,1,1.0000000000e-13
60706508,2,2.0000000000e-13
60706511,4,4.0000000000e-13
60706512,2,2.0000000000e-13
60706513,1,1.0000000000e-13
60706514,1,1.0000000000e-13
60706515,1,1.0000000000e-13
60706517,3,3.0000000000e-13
60706519,1,1.0000000000e-13
60706520,1,1.0000000000e-13
60706524,1,1.0000000000e-13
60706525,1,1.0000000000e-13
60706526,1,1.0000000000e-13
60706530,1,1.0000000000e-13
60706531,2,2.0000000000e-13
60706532,1,1.0000000000e-13
60706535,1,1.0000000000e-13
60706537,1,1.0000000000e-13
60706539,3,3.0000000000e-13
60706543,1,1.0000000000e-13
60706546,1,1.0000000000e-13
60706547,1,1.0000000000e-13
60706548,4,4.0000000000e-13
60706549,2,2.0000000000e-13
60706552,1,1.0000000000e-13
60706555,1,1.0000000000e-13
60706558,1,1.0000000000e-13
60706559,1,1.0000000000e-13
60706560,2,2.0000000000e-13
60706561,1,1.0000000000e-13
60706562,1,1.0000000000e-13
60706569,1,1.0000000000e-13
60706570,1,1.0000000000e-13
60706571,1,1.0000000000e-13
60706572,1,1.0000000000e-13
60706573,1,1.0000000000e-13
60706575,2,2.0000000000e-13
60706578,1,1.0000000000e-13
60706579,2,2.0000000000e-13
60706583,2,2.0000000000e-13
60706586,1,1.0000000000e-13
60706587,2,2.0000000000e-13
60706589,1,1.0000000000e-13
60706592,2,2.0000000000e-13
60706593,1,1.0000000000e-13
60706594,1,1.0000000000e-13
60706595,2,2.0000000000e-13
60706596,2,2.0000000000e-13
60706599,2,2.0000000000e-13
60706601,1,1.0000000000e-13
60706602,2,2.0000000000e-13
60706603,1,1.0000000000e-13
60706604,1,1.0000000000e-13
60706608,2,2.0000000000e-13
60706609,1,1.0000000000e-13
60706610,1,1.0000000000e-13
60706611,1,1.0000000000e-13
60706613,1,1.0000000000e-13
60706617,1,1.0000000000e-13
60706618,1,1.0000000000e-13
