cluster_size,total_clusters_of_this_size,n_s
74972726,3,3.0000000000e-13
74972727,3,3.0000000000e-13
74972728,2,2.0000000000e-13
74972729,2,2.0000000000e-13
74972730,9,9.0000000000e-13
74972731,4,4.0000000000e-13
74972732,8,8.0000000000e-13
74972734,6,6.0000000000e-13
74972735,6,6.0000000000e-13
74972736,3,3.0000000000e-13
74972737,1,1.0000000000e-13
74972738,1,1.0000000000e-13
74972739,4,4.0000000000e-13
74972741,2,2.0000000000e-13
74972742,2,2.0000000000e-13
74972743,5,5.0000000000e-13
74972744,2,2.0000000000e-13
74972745,2,2.0000000000e-13
74972746,4,4.0000000000e-13
74972747,4,4.0000000000e-13
74972748,3,3.0000000000e-13
74972749,2,2.0000000000e-13
74972750,6,6.0000000000e-13
74972751,3,3.0000000000e-13
74972752,2,2.0000000000e-13
74972753,1,1.0000000000e-13
74972754,5,5.0000000000e-13
74972755,3,3.0000000000e-13
74972756,3,3.0000000000e-13
74972757,3,3.0000000000e-13
74972758,1,1.0000000000e-13
74972759,2,2.0000000000e-13
74972760,4,4.0000000000e-13
74972761,3,3.0000000000e-13
74972762,6,6.0000000000e-13
74972763,2,2.0000000000e-13
74972764,1,1.0000000000e-13
74972765,2,2.0000000000e-13
74972766,2,2.0000000000e-13
74972767,2,2.0000000000e-13
74972768,1,1.0000000000e-13
74972769,3,3.0000000000e-13
74972770,2,2.0000000000e-13
74972771,3,3.0000000000e-13
74972772,5,5.0000000000e-13
74972773,1,1.0000000000e-13
74972775,6,6.0000000000e-13
74972776,6,6.0000000000e-13
74972777,8,8.0000000000e-13
74972778,6,6.0000000000e-13
74972780,1,1.0000000000e-13
74972781,3,3.0000000000e-13
74972782,1,1.0000000000e-13
74972783,1,1.0000000000e-13
74972784,7,7.0000000000e-13
74972785,1,1.0000000000e-13
74972786,3,3.0000000000e-13
74972787,3,3.0000000000e-13
74972788,5,5.0000000000e-13
74972789,6,6.0000000000e-13
74972790,1,1.0000000000e-13
74972791,1,1.0000000000e-13
74972792,3,3.0000000000e-13
74972793,3,3.0000000000e-13
74972795,3,3.0000000000e-13
74972796,3,3.0000000000e-13
74972797,1,1.0000000000e-13
74972798,1,1.0000000000e-13
74972799,3,3.0000000000e-13
74972800,5,5.0000000000e-13
74972801,7,7.0000000000e-13
74972802,2,2.0000000000e-13
74972803,2,2.0000000000e-13
74972804,4,4.0000000000e-13
74972805,3,3.0000000000e-13
74972806,2,2.0000000000e-13
74972807,6,6.0000000000e-13
74972808,4,4.0000000000e-13
74972809,4,4.0000000000e-13
74972810,2,2.0000000000e-13
74972811,6,6.0000000000e-13
74972812,2,2.0000000000e-13
74972813,2,2.0000000000e-13
74972814,6,6.0000000000e-13
74972815,2,2.0000000000e-13
74972816,2,2.0000000000e-13
74972817,1,1.0000000000e-13
74972818,5,5.0000000000e-13
74972819,5,5.0000000000e-13
74972820,1,1.0000000000e-13
74972821,2,2.0000000000e-13
74972822,4,4.0000000000e-13
74972823,3,3.0000000000e-13
74972824,4,4.0000000000e-13
74972825,1,1.0000000000e-13
74972826,3,3.0000000000e-13
74972827,4,4.0000000000e-13
74972829,1,1.0000000000e-13
74972830,4,4.0000000000e-13
74972831,1,1.0000000000e-13
74972832,1,1.0000000000e-13
74972833,5,5.0000000000e-13
74972834,7,7.0000000000e-13
74972835,5,5.0000000000e-13
74972836,3,3.0000000000e-13
74972837,7,7.0000000000e-13
74972838,3,3.0000000000e-13
74972839,2,2.0000000000e-13
74972840,4,4.0000000000e-13
74972841,2,2.0000000000e-13
74972842,1,1.0000000000e-13
74972843,5,5.0000000000e-13
74972844,4,4.0000000000e-13
74972845,3,3.0000000000e-13
74972846,2,2.0000000000e-13
74972847,3,3.0000000000e-13
74972848,1,1.0000000000e-13
74972849,2,2.0000000000e-13
74972850,4,4.0000000000e-13
74972851,2,2.0000000000e-13
74972852,6,6.0000000000e-13
74972853,3,3.0000000000e-13
74972854,2,2.0000000000e-13
74972855,2,2.0000000000e-13
74972856,1,1.0000000000e-13
74972857,3,3.0000000000e-13
74972858,5,5.0000000000e-13
74972859,3,3.0000000000e-13
74972860,2,2.0000000000e-13
74972861,2,2.0000000000e-13
74972862,6,6.0000000000e-13
74972863,1,1.0000000000e-13
74972864,4,4.0000000000e-13
74972865,8,8.0000000000e-13
74972866,1,1.0000000000e-13
74972867,2,2.0000000000e-13
74972868,2,2.0000000000e-13
74972869,2,2.0000000000e-13
74972870,3,3.0000000000e-13
74972871,2,2.0000000000e-13
74972872,1,1.0000000000e-13
74972873,1,1.0000000000e-13
74972874,7,7.0000000000e-13
74972875,4,4.0000000000e-13
74972876,5,5.0000000000e-13
74972877,5,5.0000000000e-13
74972878,1,1.0000000000e-13
74972879,4,4.0000000000e-13
74972880,5,5.0000000000e-13
74972881,3,3.0000000000e-13
74972882,1,1.0000000000e-13
74972883,2,2.0000000000e-13
74972884,1,1.0000000000e-13
74972885,2,2.0000000000e-13
74972886,2,2.0000000000e-13
74972887,1,1.0000000000e-13
74972888,2,2.0000000000e-13
74972889,6,6.0000000000e-13
74972890,3,3.0000000000e-13
74972891,1,1.0000000000e-13
74972892,4,4.0000000000e-13
74972893,1,1.0000000000e-13
74972894,1,1.0000000000e-13
74972895,2,2.0000000000e-13
74972896,3,3.0000000000e-13
74972897,2,2.0000000000e-13
74972898,1,1.0000000000e-13
74972899,4,4.0000000000e-13
74972900,1,1.0000000000e-13
74972901,6,6.0000000000e-13
74972902,2,2.0000000000e-13
74972903,2,2.0000000000e-13
74972904,2,2.0000000000e-13
74972905,1,1.0000000000e-13
74972906,4,4.0000000000e-13
74972907,2,2.0000000000e-13
74972908,2,2.0000000000e-13
74972909,5,5.0000000000e-13
74972910,2,2.0000000000e-13
74972911,2,2.0000000000e-13
74972912,3,3.0000000000e-13
74972913,1,1.0000000000e-13
74972915,1,1.0000000000e-13
74972916,6,6.0000000000e-13
74972917,7,7.0000000000e-13
74972918,2,2.0000000000e-13
74972919,4,4.0000000000e-13
74972920,5,5.0000000000e-13
74972921,6,6.0000000000e-13
74972922,6,6.0000000000e-13
74972923,3,3.0000000000e-13
74972924,5,5.0000000000e-13
74972925,5,5.0000000000e-13
74972926,3,3.0000000000e-13
74972927,6,6.0000000000e-13
74972928,4,4.0000000000e-13
74972929,2,2.0000000000e-13
74972930,5,5.0000000000e-13
74972931,3,3.0000000000e-13
74972932,6,6.0000000000e-13
74972934,3,3.0000000000e-13
74972935,1,1.0000000000e-13
74972936,4,4.0000000000e-13
74972937,3,3.0000000000e-13
74972938,5,5.0000000000e-13
74972939,3,3.0000000000e-13
74972940,3,3.0000000000e-13
74972941,5,5.0000000000e-13
74972942,4,4.0000000000e-13
74972943,2,2.0000000000e-13
74972945,2,2.0000000000e-13
74972946,3,3.0000000000e-13
74972947,2,2.0000000000e-13
74972949,1,1.0000000000e-13
74972950,3,3.0000000000e-13
74972951,3,3.0000000000e-13
74972952,5,5.0000000000e-13
74972953,2,2.0000000000e-13
74972955,2,2.0000000000e-13
74972956,2,2.0000000000e-13
74972957,2,2.0000000000e-13
74972958,2,2.0000000000e-13
74972959,4,4.0000000000e-13
74972960,3,3.0000000000e-13
74972961,5,5.0000000000e-13
74972962,4,4.0000000000e-13
74972963,3,3.0000000000e-13
74972964,1,1.0000000000e-13
74972966,4,4.0000000000e-13
74972967,2,2.0000000000e-13
74972968,3,3.0000000000e-13
74972969,4,4.0000000000e-13
74972970,6,6.0000000000e-13
74972971,3,3.0000000000e-13
74972972,5,5.0000000000e-13
74972973,1,1.0000000000e-13
74972975,3,3.0000000000e-13
74972976,3,3.0000000000e-13
74972977,3,3.0000000000e-13
74972978,2,2.0000000000e-13
74972979,4,4.0000000000e-13
74972980,1,1.0000000000e-13
74972981,2,2.0000000000e-13
74972982,1,1.0000000000e-13
74972983,3,3.0000000000e-13
74972984,4,4.0000000000e-13
74972985,2,2.0000000000e-13
74972986,5,5.0000000000e-13
74972987,3,3.0000000000e-13
74972989,5,5.0000000000e-13
74972990,4,4.0000000000e-13
74972991,3,3.0000000000e-13
74972992,2,2.0000000000e-13
74972993,5,5.0000000000e-13
74972995,3,3.0000000000e-13
74972996,3,3.0000000000e-13
74972997,2,2.0000000000e-13
74972998,1,1.0000000000e-13
74972999,5,5.0000000000e-13
74973000,3,3.0000000000e-13
74973001,2,2.0000000000e-13
74973002,3,3.0000000000e-13
74973003,1,1.0000000000e-13
74973004,4,4.0000000000e-13
74973005,3,3.0000000000e-13
74973006,4,4.0000000000e-13
74973007,2,2.0000000000e-13
74973008,6,6.0000000000e-13
74973009,4,4.0000000000e-13
74973011,6,6.0000000000e-13
74973012,2,2.0000000000e-13
74973013,1,1.0000000000e-13
74973014,1,1.0000000000e-13
74973015,1,1.0000000000e-13
74973016,4,4.0000000000e-13
74973017,2,2.0000000000e-13
74973018,5,5.0000000000e-13
74973019,5,5.0000000000e-13
74973020,3,3.0000000000e-13
74973021,4,4.0000000000e-13
74973022,3,3.0000000000e-13
74973023,4,4.0000000000e-13
74973024,3,3.0000000000e-13
74973025,3,3.0000000000e-13
74973026,3,3.0000000000e-13
74973027,6,6.0000000000e-13
74973028,7,7.0000000000e-13
74973029,6,6.0000000000e-13
74973030,2,2.0000000000e-13
74973031,2,2.0000000000e-13
74973032,2,2.0000000000e-13
74973033,2,2.0000000000e-13
74973034,4,4.0000000000e-13
74973035,5,5.0000000000e-13
74973036,3,3.0000000000e-13
74973037,6,6.0000000000e-13
74973038,7,7.0000000000e-13
74973040,5,5.0000000000e-13
74973041,4,4.0000000000e-13
74973042,1,1.0000000000e-13
74973044,6,6.0000000000e-13
74973045,3,3.0000000000e-13
74973046,2,2.0000000000e-13
74973047,6,6.0000000000e-13
74973048,4,4.0000000000e-13
74973049,5,5.0000000000e-13
74973051,2,2.0000000000e-13
74973052,4,4.0000000000e-13
74973053,3,3.0000000000e-13
74973054,4,4.0000000000e-13
74973055,4,4.0000000000e-13
74973056,3,3.0000000000e-13
74973057,1,1.0000000000e-13
74973058,2,2.0000000000e-13
74973059,2,2.0000000000e-13
74973060,5,5.0000000000e-13
74973061,1,1.0000000000e-13
74973062,3,3.0000000000e-13
74973063,4,4.0000000000e-13
74973064,3,3.0000000000e-13
74973065,2,2.0000000000e-13
74973066,3,3.0000000000e-13
74973067,5,5.0000000000e-13
74973068,4,4.0000000000e-13
74973069,5,5.0000000000e-13
74973070,4,4.0000000000e-13
74973071,1,1.0000000000e-13
74973073,2,2.0000000000e-13
74973075,5,5.0000000000e-13
74973076,4,4.0000000000e-13
74973077,3,3.0000000000e-13
74973078,2,2.0000000000e-13
74973079,6,6.0000000000e-13
74973080,5,5.0000000000e-13
74973081,2,2.0000000000e-13
74973082,3,3.0000000000e-13
74973083,1,1.0000000000e-13
74973084,4,4.0000000000e-13
74973085,2,2.0000000000e-13
74973086,2,2.0000000000e-13
74973087,2,2.0000000000e-13
74973088,2,2.0000000000e-13
74973089,2,2.0000000000e-13
74973090,3,3.0000000000e-13
74973092,2,2.0000000000e-13
74973093,4,4.0000000000e-13
74973094,1,1.0000000000e-13
74973095,1,1.0000000000e-13
74973096,5,5.0000000000e-13
74973097,5,5.0000000000e-13
74973098,4,4.0000000000e-13
74973099,4,4.0000000000e-13
74973100,3,3.0000000000e-13
74973101,1,1.0000000000e-13
74973102,4,4.0000000000e-13
74973103,3,3.0000000000e-13
74973104,4,4.0000000000e-13
74973105,1,1.0000000000e-13
74973106,2,2.0000000000e-13
74973107,3,3.0000000000e-13
74973108,4,4.0000000000e-13
74973109,5,5.0000000000e-13
74973110,4,4.0000000000e-13
74973111,3,3.0000000000e-13
74973112,3,3.0000000000e-13
74973113,1,1.0000000000e-13
74973114,5,5.0000000000e-13
74973115,2,2.0000000000e-13
74973116,2,2.0000000000e-13
74973117,2,2.0000000000e-13
74973118,4,4.0000000000e-13
74973119,1,1.0000000000e-13
74973120,4,4.0000000000e-13
74973121,3,3.0000000000e-13
74973122,1,1.0000000000e-13
74973123,2,2.0000000000e-13
74973124,4,4.0000000000e-13
74973125,2,2.0000000000e-13
74973126,2,2.0000000000e-13
74973127,3,3.0000000000e-13
74973128,4,4.0000000000e-13
74973129,3,3.0000000000e-13
74973130,4,4.0000000000e-13
74973131,2,2.0000000000e-13
74973132,3,3.0000000000e-13
74973133,6,6.0000000000e-13
74973134,2,2.0000000000e-13
74973135,2,2.0000000000e-13
74973136,4,4.0000000000e-13
74973137,3,3.0000000000e-13
74973138,3,3.0000000000e-13
74973139,4,4.0000000000e-13
74973140,4,4.0000000000e-13
74973141,6,6.0000000000e-13
74973143,5,5.0000000000e-13
74973144,3,3.0000000000e-13
74973145,3,3.0000000000e-13
74973146,3,3.0000000000e-13
74973147,5,5.0000000000e-13
74973148,3,3.0000000000e-13
74973149,2,2.0000000000e-13
74973150,2,2.0000000000e-13
74973151,4,4.0000000000e-13
74973153,5,5.0000000000e-13
74973154,3,3.0000000000e-13
74973155,3,3.0000000000e-13
74973157,3,3.0000000000e-13
74973158,1,1.0000000000e-13
74973159,5,5.0000000000e-13
74973160,2,2.0000000000e-13
74973161,1,1.0000000000e-13
74973162,1,1.0000000000e-13
74973163,2,2.0000000000e-13
74973164,3,3.0000000000e-13
74973165,4,4.0000000000e-13
74973166,4,4.0000000000e-13
74973168,4,4.0000000000e-13
74973169,2,2.0000000000e-13
74973170,1,1.0000000000e-13
74973171,1,1.0000000000e-13
74973172,3,3.0000000000e-13
74973173,5,5.0000000000e-13
74973174,6,6.0000000000e-13
74973175,2,2.0000000000e-13
74973176,2,2.0000000000e-13
74973177,2,2.0000000000e-13
74973178,5,5.0000000000e-13
74973179,5,5.0000000000e-13
74973180,3,3.0000000000e-13
74973181,4,4.0000000000e-13
74973182,3,3.0000000000e-13
74973183,7,7.0000000000e-13
74973184,2,2.0000000000e-13
74973185,3,3.0000000000e-13
74973186,1,1.0000000000e-13
74973187,2,2.0000000000e-13
74973188,1,1.0000000000e-13
74973189,4,4.0000000000e-13
74973190,5,5.0000000000e-13
74973191,3,3.0000000000e-13
74973192,2,2.0000000000e-13
74973193,5,5.0000000000e-13
74973194,4,4.0000000000e-13
74973195,3,3.0000000000e-13
74973196,3,3.0000000000e-13
74973197,4,4.0000000000e-13
74973198,2,2.0000000000e-13
74973199,3,3.0000000000e-13
74973200,3,3.0000000000e-13
74973201,2,2.0000000000e-13
74973202,5,5.0000000000e-13
74973203,2,2.0000000000e-13
74973204,4,4.0000000000e-13
74973205,3,3.0000000000e-13
74973206,4,4.0000000000e-13
74973207,4,4.0000000000e-13
74973208,4,4.0000000000e-13
74973209,6,6.0000000000e-13
74973210,2,2.0000000000e-13
74973211,3,3.0000000000e-13
74973212,9,9.0000000000e-13
74973213,2,2.0000000000e-13
74973214,2,2.0000000000e-13
74973215,1,1.0000000000e-13
74973216,2,2.0000000000e-13
74973217,1,1.0000000000e-13
74973218,2,2.0000000000e-13
74973219,2,2.0000000000e-13
74973220,5,5.0000000000e-13
74973221,4,4.0000000000e-13
74973222,3,3.0000000000e-13
74973223,2,2.0000000000e-13
74973224,3,3.0000000000e-13
74973225,1,1.0000000000e-13
74973226,7,7.0000000000e-13
74973227,3,3.0000000000e-13
74973228,1,1.0000000000e-13
74973229,3,3.0000000000e-13
74973230,1,1.0000000000e-13
74973231,7,7.0000000000e-13
74973232,5,5.0000000000e-13
74973233,3,3.0000000000e-13
74973234,2,2.0000000000e-13
74973235,3,3.0000000000e-13
74973236,1,1.0000000000e-13
74973237,4,4.0000000000e-13
74973238,3,3.0000000000e-13
74973239,4,4.0000000000e-13
74973240,3,3.0000000000e-13
74973241,3,3.0000000000e-13
74973242,5,5.0000000000e-13
74973243,3,3.0000000000e-13
74973244,2,2.0000000000e-13
74973245,5,5.0000000000e-13
74973246,3,3.0000000000e-13
74973247,2,2.0000000000e-13
74973248,4,4.0000000000e-13
74973249,1,1.0000000000e-13
74973250,3,3.0000000000e-13
74973251,2,2.0000000000e-13
74973252,3,3.0000000000e-13
74973254,5,5.0000000000e-13
74973255,4,4.0000000000e-13
74973256,2,2.0000000000e-13
74973257,6,6.0000000000e-13
74973258,5,5.0000000000e-13
74973259,4,4.0000000000e-13
74973260,6,6.0000000000e-13
74973261,6,6.0000000000e-13
74973262,3,3.0000000000e-13
74973263,1,1.0000000000e-13
74973264,3,3.0000000000e-13
74973265,2,2.0000000000e-13
74973266,3,3.0000000000e-13
74973267,1,1.0000000000e-13
74973268,4,4.0000000000e-13
74973269,1,1.0000000000e-13
74973270,5,5.0000000000e-13
74973272,4,4.0000000000e-13
74973273,3,3.0000000000e-13
74973274,6,6.0000000000e-13
74973275,5,5.0000000000e-13
74973276,2,2.0000000000e-13
74973277,2,2.0000000000e-13
74973278,1,1.0000000000e-13
74973279,5,5.0000000000e-13
74973280,3,3.0000000000e-13
74973281,2,2.0000000000e-13
74973282,1,1.0000000000e-13
74973283,1,1.0000000000e-13
74973284,2,2.0000000000e-13
74973285,2,2.0000000000e-13
74973286,3,3.0000000000e-13
74973287,3,3.0000000000e-13
74973288,3,3.0000000000e-13
74973289,3,3.0000000000e-13
74973290,2,2.0000000000e-13
74973291,9,9.0000000000e-13
74973292,1,1.0000000000e-13
74973293,4,4.0000000000e-13
74973294,2,2.0000000000e-13
74973295,5,5.0000000000e-13
74973296,4,4.0000000000e-13
74973297,1,1.0000000000e-13
74973298,1,1.0000000000e-13
74973300,2,2.0000000000e-13
74973301,2,2.0000000000e-13
74973302,4,4.0000000000e-13
74973303,2,2.0000000000e-13
74973305,3,3.0000000000e-13
74973306,4,4.0000000000e-13
74973307,4,4.0000000000e-13
74973308,6,6.0000000000e-13
74973309,4,4.0000000000e-13
74973310,1,1.0000000000e-13
74973311,2,2.0000000000e-13
74973313,3,3.0000000000e-13
74973314,4,4.0000000000e-13
74973315,2,2.0000000000e-13
74973316,5,5.0000000000e-13
74973317,4,4.0000000000e-13
74973318,5,5.0000000000e-13
74973319,1,1.0000000000e-13
74973321,3,3.0000000000e-13
74973322,3,3.0000000000e-13
74973323,3,3.0000000000e-13
74973324,3,3.0000000000e-13
74973326,3,3.0000000000e-13
74973327,3,3.0000000000e-13
74973329,1,1.0000000000e-13
74973330,3,3.0000000000e-13
74973331,4,4.0000000000e-13
74973332,6,6.0000000000e-13
74973333,3,3.0000000000e-13
74973334,1,1.0000000000e-13
74973335,1,1.0000000000e-13
74973336,4,4.0000000000e-13
74973337,2,2.0000000000e-13
74973338,2,2.0000000000e-13
74973339,2,2.0000000000e-13
74973340,4,4.0000000000e-13
74973341,2,2.0000000000e-13
74973342,3,3.0000000000e-13
74973343,3,3.0000000000e-13
74973344,1,1.0000000000e-13
74973345,2,2.0000000000e-13
74973346,6,6.0000000000e-13
74973347,4,4.0000000000e-13
74973348,3,3.0000000000e-13
74973349,2,2.0000000000e-13
74973350,1,1.0000000000e-13
74973351,3,3.0000000000e-13
74973352,3,3.0000000000e-13
74973353,5,5.0000000000e-13
74973354,3,3.0000000000e-13
74973355,5,5.0000000000e-13
74973356,2,2.0000000000e-13
74973357,3,3.0000000000e-13
74973358,5,5.0000000000e-13
74973359,2,2.0000000000e-13
74973360,5,5.0000000000e-13
74973361,4,4.0000000000e-13
74973362,2,2.0000000000e-13
74973363,1,1.0000000000e-13
74973364,1,1.0000000000e-13
74973365,4,4.0000000000e-13
74973366,4,4.0000000000e-13
74973367,2,2.0000000000e-13
74973368,3,3.0000000000e-13
74973369,1,1.0000000000e-13
74973370,1,1.0000000000e-13
74973371,1,1.0000000000e-13
74973372,2,2.0000000000e-13
74973373,6,6.0000000000e-13
74973374,4,4.0000000000e-13
74973375,4,4.0000000000e-13
74973376,2,2.0000000000e-13
74973377,8,8.0000000000e-13
74973378,3,3.0000000000e-13
74973379,3,3.0000000000e-13
74973380,3,3.0000000000e-13
74973381,3,3.0000000000e-13
74973382,3,3.0000000000e-13
74973383,4,4.0000000000e-13
74973384,3,3.0000000000e-13
74973385,4,4.0000000000e-13
74973386,3,3.0000000000e-13
74973387,5,5.0000000000e-13
74973388,1,1.0000000000e-13
74973389,4,4.0000000000e-13
74973390,6,6.0000000000e-13
74973391,2,2.0000000000e-13
74973392,4,4.0000000000e-13
74973393,4,4.0000000000e-13
74973394,1,1.0000000000e-13
74973395,4,4.0000000000e-13
74973396,2,2.0000000000e-13
74973397,3,3.0000000000e-13
74973398,1,1.0000000000e-13
74973399,2,2.0000000000e-13
74973400,5,5.0000000000e-13
74973401,4,4.0000000000e-13
74973402,2,2.0000000000e-13
74973403,2,2.0000000000e-13
74973405,2,2.0000000000e-13
74973406,4,4.0000000000e-13
74973407,1,1.0000000000e-13
74973408,9,9.0000000000e-13
74973409,3,3.0000000000e-13
74973410,6,6.0000000000e-13
74973411,3,3.0000000000e-13
74973412,4,4.0000000000e-13
74973413,1,1.0000000000e-13
74973414,2,2.0000000000e-13
74973415,4,4.0000000000e-13
74973416,2,2.0000000000e-13
74973418,3,3.0000000000e-13
74973419,3,3.0000000000e-13
74973420,2,2.0000000000e-13
74973421,3,3.0000000000e-13
74973422,4,4.0000000000e-13
74973423,3,3.0000000000e-13
74973424,2,2.0000000000e-13
74973425,1,1.0000000000e-13
74973426,2,2.0000000000e-13
74973427,4,4.0000000000e-13
74973428,6,6.0000000000e-13
74973429,2,2.0000000000e-13
74973430,5,5.0000000000e-13
74973431,4,4.0000000000e-13
74973432,5,5.0000000000e-13
74973433,4,4.0000000000e-13
74973434,3,3.0000000000e-13
74973435,1,1.0000000000e-13
74973436,4,4.0000000000e-13
74973437,3,3.0000000000e-13
74973438,6,6.0000000000e-13
74973439,1,1.0000000000e-13
74973440,2,2.0000000000e-13
74973441,4,4.0000000000e-13
74973442,4,4.0000000000e-13
74973443,5,5.0000000000e-13
74973444,2,2.0000000000e-13
74973445,2,2.0000000000e-13
74973446,6,6.0000000000e-13
74973447,1,1.0000000000e-13
74973448,2,2.0000000000e-13
74973449,3,3.0000000000e-13
74973450,8,8.0000000000e-13
74973451,2,2.0000000000e-13
74973452,6,6.0000000000e-13
74973455,3,3.0000000000e-13
74973456,1,1.0000000000e-13
74973457,3,3.0000000000e-13
74973458,4,4.0000000000e-13
74973459,3,3.0000000000e-13
74973460,4,4.0000000000e-13
74973461,4,4.0000000000e-13
74973462,3,3.0000000000e-13
74973463,6,6.0000000000e-13
74973464,5,5.0000000000e-13
74973466,3,3.0000000000e-13
74973467,3,3.0000000000e-13
74973468,3,3.0000000000e-13
74973471,4,4.0000000000e-13
74973472,4,4.0000000000e-13
74973473,3,3.0000000000e-13
74973474,2,2.0000000000e-13
74973475,3,3.0000000000e-13
74973476,4,4.0000000000e-13
74973477,3,3.0000000000e-13
74973478,3,3.0000000000e-13
74973480,3,3.0000000000e-13
74973481,1,1.0000000000e-13
74973482,3,3.0000000000e-13
74973483,3,3.0000000000e-13
74973484,1,1.0000000000e-13
74973485,4,4.0000000000e-13
74973486,4,4.0000000000e-13
74973487,4,4.0000000000e-13
74973488,6,6.0000000000e-13
74973489,3,3.0000000000e-13
74973490,1,1.0000000000e-13
74973491,2,2.0000000000e-13
74973492,1,1.0000000000e-13
74973493,3,3.0000000000e-13
74973494,7,7.0000000000e-13
74973495,2,2.0000000000e-13
74973497,2,2.0000000000e-13
74973498,1,1.0000000000e-13
74973499,1,1.0000000000e-13
74973500,3,3.0000000000e-13
74973501,2,2.0000000000e-13
74973502,1,1.0000000000e-13
74973503,1,1.0000000000e-13
74973505,2,2.0000000000e-13
74973506,2,2.0000000000e-13
74973507,7,7.0000000000e-13
74973508,5,5.0000000000e-13
74973509,2,2.0000000000e-13
74973510,7,7.0000000000e-13
74973511,3,3.0000000000e-13
74973512,5,5.0000000000e-13
74973513,5,5.0000000000e-13
74973514,1,1.0000000000e-13
74973515,3,3.0000000000e-13
74973516,3,3.0000000000e-13
74973517,1,1.0000000000e-13
74973518,7,7.0000000000e-13
74973519,1,1.0000000000e-13
74973520,1,1.0000000000e-13
74973521,3,3.0000000000e-13
74973522,2,2.0000000000e-13
74973523,1,1.0000000000e-13
74973524,6,6.0000000000e-13
74973525,2,2.0000000000e-13
74973526,4,4.0000000000e-13
74973527,4,4.0000000000e-13
74973528,3,3.0000000000e-13
74973529,6,6.0000000000e-13
74973530,2,2.0000000000e-13
74973531,7,7.0000000000e-13
74973533,1,1.0000000000e-13
74973534,4,4.0000000000e-13
74973535,1,1.0000000000e-13
74973536,4,4.0000000000e-13
74973537,5,5.0000000000e-13
74973538,4,4.0000000000e-13
74973539,5,5.0000000000e-13
74973540,5,5.0000000000e-13
74973541,2,2.0000000000e-13
74973542,1,1.0000000000e-13
74973543,2,2.0000000000e-13
74973544,3,3.0000000000e-13
74973545,3,3.0000000000e-13
74973546,1,1.0000000000e-13
74973547,4,4.0000000000e-13
74973548,2,2.0000000000e-13
74973549,3,3.0000000000e-13
74973550,3,3.0000000000e-13
74973551,4,4.0000000000e-13
74973552,4,4.0000000000e-13
74973553,5,5.0000000000e-13
74973554,3,3.0000000000e-13
74973555,5,5.0000000000e-13
74973556,1,1.0000000000e-13
74973557,3,3.0000000000e-13
74973558,7,7.0000000000e-13
74973559,6,6.0000000000e-13
74973560,1,1.0000000000e-13
74973561,3,3.0000000000e-13
74973562,3,3.0000000000e-13
74973563,2,2.0000000000e-13
74973564,4,4.0000000000e-13
74973565,7,7.0000000000e-13
74973566,5,5.0000000000e-13
74973567,2,2.0000000000e-13
74973568,3,3.0000000000e-13
74973570,3,3.0000000000e-13
74973571,3,3.0000000000e-13
74973572,4,4.0000000000e-13
74973573,4,4.0000000000e-13
74973574,2,2.0000000000e-13
74973575,5,5.0000000000e-13
74973576,2,2.0000000000e-13
74973577,1,1.0000000000e-13
74973578,1,1.0000000000e-13
74973579,1,1.0000000000e-13
74973580,1,1.0000000000e-13
74973581,2,2.0000000000e-13
74973582,5,5.0000000000e-13
74973583,4,4.0000000000e-13
74973584,4,4.0000000000e-13
74973585,2,2.0000000000e-13
74973586,3,3.0000000000e-13
74973587,4,4.0000000000e-13
74973588,2,2.0000000000e-13
74973589,2,2.0000000000e-13
74973590,2,2.0000000000e-13
74973591,3,3.0000000000e-13
74973592,3,3.0000000000e-13
74973593,2,2.0000000000e-13
74973594,2,2.0000000000e-13
74973595,1,1.0000000000e-13
74973596,5,5.0000000000e-13
74973597,1,1.0000000000e-13
74973598,2,2.0000000000e-13
74973599,2,2.0000000000e-13
74973600,4,4.0000000000e-13
74973601,4,4.0000000000e-13
74973602,4,4.0000000000e-13
74973604,3,3.0000000000e-13
74973605,2,2.0000000000e-13
74973606,2,2.0000000000e-13
74973607,4,4.0000000000e-13
74973608,3,3.0000000000e-13
74973609,3,3.0000000000e-13
74973610,7,7.0000000000e-13
74973611,3,3.0000000000e-13
74973612,2,2.0000000000e-13
74973613,6,6.0000000000e-13
74973614,4,4.0000000000e-13
74973615,1,1.0000000000e-13
74973616,1,1.0000000000e-13
74973617,3,3.0000000000e-13
74973618,6,6.0000000000e-13
74973619,4,4.0000000000e-13
74973621,5,5.0000000000e-13
74973622,5,5.0000000000e-13
74973623,5,5.0000000000e-13
74973624,3,3.0000000000e-13
74973625,1,1.0000000000e-13
74973626,2,2.0000000000e-13
74973628,2,2.0000000000e-13
74973629,3,3.0000000000e-13
74973630,2,2.0000000000e-13
74973631,3,3.0000000000e-13
74973632,2,2.0000000000e-13
74973633,2,2.0000000000e-13
74973634,2,2.0000000000e-13
74973635,3,3.0000000000e-13
74973636,5,5.0000000000e-13
74973637,3,3.0000000000e-13
74973638,6,6.0000000000e-13
74973639,6,6.0000000000e-13
74973640,4,4.0000000000e-13
74973641,4,4.0000000000e-13
74973642,2,2.0000000000e-13
74973643,3,3.0000000000e-13
74973644,3,3.0000000000e-13
74973645,3,3.0000000000e-13
74973646,2,2.0000000000e-13
74973647,2,2.0000000000e-13
