cluster_size,total_clusters_of_this_size,n_s
87333699,2,2.0000000000e-13
87333700,5,5.0000000000e-13
87333701,3,3.0000000000e-13
87333702,8,8.0000000000e-13
87333703,4,4.0000000000e-13
87333704,2,2.0000000000e-13
87333705,1,1.0000000000e-13
87333706,6,6.0000000000e-13
87333707,4,4.0000000000e-13
87333708,2,2.0000000000e-13
87333709,2,2.0000000000e-13
87333711,2,2.0000000000e-13
87333712,4,4.0000000000e-13
87333713,5,5.0000000000e-13
87333714,7,7.0000000000e-13
87333715,1,1.0000000000e-13
87333716,3,3.0000000000e-13
87333717,3,3.0000000000e-13
87333718,3,3.0000000000e-13
87333719,5,5.0000000000e-13
87333720,4,4.0000000000e-13
87333721,7,7.0000000000e-13
87333722,3,3.0000000000e-13
87333723,3,3.0000000000e-13
87333724,1,1.0000000000e-13
87333725,4,4.0000000000e-13
87333726,2,2.0000000000e-13
87333727,6,6.0000000000e-13
87333728,7,7.0000000000e-13
87333729,4,4.0000000000e-13
87333730,1,1.0000000000e-13
87333731,3,3.0000000000e-13
87333732,3,3.0000000000e-13
87333733,2,2.0000000000e-13
87333734,2,2.0000000000e-13
87333735,5,5.0000000000e-13
87333736,2,2.0000000000e-13
87333737,3,3.0000000000e-13
87333738,2,2.0000000000e-13
87333739,2,2.0000000000e-13
87333740,2,2.0000000000e-13
87333741,4,4.0000000000e-13
87333742,4,4.0000000000e-13
87333743,1,1.0000000000e-13
87333744,6,6.0000000000e-13
87333745,6,6.0000000000e-13
87333746,1,1.0000000000e-13
87333748,2,2.0000000000e-13
87333749,4,4.0000000000e-13
87333750,2,2.0000000000e-13
87333751,2,2.0000000000e-13
87333752,2,2.0000000000e-13
87333753,5,5.0000000000e-13
87333754,3,3.0000000000e-13
87333755,1,1.0000000000e-13
87333756,1,1.0000000000e-13
87333757,4,4.0000000000e-13
87333758,3,3.0000000000e-13
87333759,3,3.0000000000e-13
87333761,3,3.0000000000e-13
87333762,5,5.0000000000e-13
87333763,5,5.0000000000e-13
87333764,4,4.0000000000e-13
87333765,2,2.0000000000e-13
87333766,5,5.0000000000e-13
87333767,3,3.0000000000e-13
87333768,3,3.0000000000e-13
87333769,5,5.0000000000e-13
87333770,4,4.0000000000e-13
87333771,2,2.0000000000e-13
87333772,7,7.0000000000e-13
87333773,1,1.0000000000e-13
87333774,2,2.0000000000e-13
87333775,11,1.1000000000e-12
87333776,5,5.0000000000e-13
87333777,4,4.0000000000e-13
87333778,3,3.0000000000e-13
87333779,4,4.0000000000e-13
87333780,4,4.0000000000e-13
87333781,5,5.0000000000e-13
87333782,2,2.0000000000e-13
87333783,4,4.0000000000e-13
87333784,5,5.0000000000e-13
87333785,4,4.0000000000e-13
87333786,3,3.0000000000e-13
87333787,3,3.0000000000e-13
87333788,2,2.0000000000e-13
87333789,2,2.0000000000e-13
87333790,1,1.0000000000e-13
87333791,4,4.0000000000e-13
87333792,3,3.0000000000e-13
87333793,1,1.0000000000e-13
87333794,4,4.0000000000e-13
87333795,3,3.0000000000e-13
87333796,7,7.0000000000e-13
87333797,6,6.0000000000e-13
87333798,3,3.0000000000e-13
87333799,5,5.0000000000e-13
87333800,3,3.0000000000e-13
87333801,4,4.0000000000e-13
87333802,7,7.0000000000e-13
87333803,2,2.0000000000e-13
87333804,3,3.0000000000e-13
87333805,3,3.0000000000e-13
87333806,4,4.0000000000e-13
87333807,4,4.0000000000e-13
87333808,4,4.0000000000e-13
87333809,2,2.0000000000e-13
87333810,3,3.0000000000e-13
87333811,3,3.0000000000e-13
87333812,2,2.0000000000e-13
87333813,1,1.0000000000e-13
87333814,6,6.0000000000e-13
87333815,3,3.0000000000e-13
87333816,7,7.0000000000e-13
87333817,5,5.0000000000e-13
87333818,2,2.0000000000e-13
87333819,1,1.0000000000e-13
87333820,2,2.0000000000e-13
87333821,1,1.0000000000e-13
87333823,2,2.0000000000e-13
87333824,1,1.0000000000e-13
87333825,1,1.0000000000e-13
87333826,6,6.0000000000e-13
87333827,3,3.0000000000e-13
87333828,4,4.0000000000e-13
87333829,5,5.0000000000e-13
87333830,1,1.0000000000e-13
87333831,2,2.0000000000e-13
87333832,2,2.0000000000e-13
87333833,4,4.0000000000e-13
87333834,3,3.0000000000e-13
87333835,2,2.0000000000e-13
87333836,2,2.0000000000e-13
87333837,1,1.0000000000e-13
87333838,1,1.0000000000e-13
87333839,2,2.0000000000e-13
87333840,4,4.0000000000e-13
87333841,4,4.0000000000e-13
87333842,3,3.0000000000e-13
87333843,3,3.0000000000e-13
87333844,3,3.0000000000e-13
87333845,7,7.0000000000e-13
87333846,2,2.0000000000e-13
87333847,1,1.0000000000e-13
87333848,3,3.0000000000e-13
87333849,2,2.0000000000e-13
87333850,2,2.0000000000e-13
87333851,5,5.0000000000e-13
87333852,2,2.0000000000e-13
87333853,5,5.0000000000e-13
87333854,3,3.0000000000e-13
87333855,2,2.0000000000e-13
87333856,3,3.0000000000e-13
87333857,5,5.0000000000e-13
87333858,1,1.0000000000e-13
87333859,3,3.0000000000e-13
87333860,3,3.0000000000e-13
87333861,2,2.0000000000e-13
87333862,5,5.0000000000e-13
87333863,3,3.0000000000e-13
87333864,4,4.0000000000e-13
87333865,2,2.0000000000e-13
87333866,2,2.0000000000e-13
87333867,4,4.0000000000e-13
87333868,6,6.0000000000e-13
87333869,3,3.0000000000e-13
87333871,6,6.0000000000e-13
87333872,2,2.0000000000e-13
87333873,1,1.0000000000e-13
87333874,4,4.0000000000e-13
87333875,1,1.0000000000e-13
87333876,2,2.0000000000e-13
87333877,2,2.0000000000e-13
87333878,6,6.0000000000e-13
87333879,5,5.0000000000e-13
87333880,3,3.0000000000e-13
87333882,2,2.0000000000e-13
87333883,4,4.0000000000e-13
87333884,2,2.0000000000e-13
87333885,4,4.0000000000e-13
87333886,3,3.0000000000e-13
87333887,4,4.0000000000e-13
87333888,3,3.0000000000e-13
87333889,4,4.0000000000e-13
87333890,3,3.0000000000e-13
87333891,5,5.0000000000e-13
87333892,3,3.0000000000e-13
87333893,4,4.0000000000e-13
87333894,2,2.0000000000e-13
87333895,4,4.0000000000e-13
87333896,4,4.0000000000e-13
87333897,1,1.0000000000e-13
87333898,4,4.0000000000e-13
87333899,6,6.0000000000e-13
87333900,2,2.0000000000e-13
87333901,5,5.0000000000e-13
87333902,2,2.0000000000e-13
87333903,1,1.0000000000e-13
87333904,1,1.0000000000e-13
87333905,3,3.0000000000e-13
87333906,4,4.0000000000e-13
87333907,5,5.0000000000e-13
87333908,3,3.0000000000e-13
87333909,4,4.0000000000e-13
87333910,5,5.0000000000e-13
87333911,3,3.0000000000e-13
87333912,1,1.0000000000e-13
87333913,2,2.0000000000e-13
87333914,1,1.0000000000e-13
87333915,3,3.0000000000e-13
87333916,1,1.0000000000e-13
87333917,2,2.0000000000e-13
87333918,2,2.0000000000e-13
87333920,3,3.0000000000e-13
87333921,3,3.0000000000e-13
87333922,1,1.0000000000e-13
87333923,3,3.0000000000e-13
87333924,5,5.0000000000e-13
87333925,4,4.0000000000e-13
87333926,1,1.0000000000e-13
87333927,5,5.0000000000e-13
87333928,4,4.0000000000e-13
87333929,5,5.0000000000e-13
87333930,1,1.0000000000e-13
87333931,4,4.0000000000e-13
87333932,4,4.0000000000e-13
87333933,3,3.0000000000e-13
87333934,4,4.0000000000e-13
87333935,3,3.0000000000e-13
87333936,1,1.0000000000e-13
87333937,3,3.0000000000e-13
87333938,1,1.0000000000e-13
87333939,2,2.0000000000e-13
87333940,3,3.0000000000e-13
87333941,7,7.0000000000e-13
87333942,5,5.0000000000e-13
87333943,2,2.0000000000e-13
87333944,2,2.0000000000e-13
87333945,3,3.0000000000e-13
87333946,5,5.0000000000e-13
87333947,3,3.0000000000e-13
87333948,2,2.0000000000e-13
87333949,2,2.0000000000e-13
87333950,8,8.0000000000e-13
87333951,4,4.0000000000e-13
87333952,3,3.0000000000e-13
87333953,6,6.0000000000e-13
87333954,3,3.0000000000e-13
87333955,4,4.0000000000e-13
87333956,2,2.0000000000e-13
87333957,1,1.0000000000e-13
87333958,3,3.0000000000e-13
87333959,2,2.0000000000e-13
87333960,2,2.0000000000e-13
87333961,2,2.0000000000e-13
87333962,2,2.0000000000e-13
87333963,3,3.0000000000e-13
87333964,4,4.0000000000e-13
87333965,5,5.0000000000e-13
87333966,2,2.0000000000e-13
87333967,4,4.0000000000e-13
87333968,1,1.0000000000e-13
87333969,3,3.0000000000e-13
87333970,2,2.0000000000e-13
87333971,1,1.0000000000e-13
87333972,5,5.0000000000e-13
87333973,5,5.0000000000e-13
87333974,4,4.0000000000e-13
87333975,3,3.0000000000e-13
87333976,4,4.0000000000e-13
87333977,3,3.0000000000e-13
87333978,4,4.0000000000e-13
87333979,4,4.0000000000e-13
87333980,3,3.0000000000e-13
87333981,2,2.0000000000e-13
87333982,5,5.0000000000e-13
87333983,3,3.0000000000e-13
87333984,2,2.0000000000e-13
87333985,6,6.0000000000e-13
87333986,2,2.0000000000e-13
87333987,4,4.0000000000e-13
87333988,4,4.0000000000e-13
87333989,1,1.0000000000e-13
87333990,4,4.0000000000e-13
87333991,5,5.0000000000e-13
87333992,3,3.0000000000e-13
87333993,2,2.0000000000e-13
87333994,5,5.0000000000e-13
87333995,6,6.0000000000e-13
87333996,3,3.0000000000e-13
87333997,4,4.0000000000e-13
87333998,3,3.0000000000e-13
87333999,5,5.0000000000e-13
87334000,2,2.0000000000e-13
87334001,3,3.0000000000e-13
87334002,4,4.0000000000e-13
87334003,3,3.0000000000e-13
87334004,5,5.0000000000e-13
87334005,7,7.0000000000e-13
87334006,5,5.0000000000e-13
87334007,3,3.0000000000e-13
87334008,1,1.0000000000e-13
87334009,4,4.0000000000e-13
87334010,5,5.0000000000e-13
87334011,3,3.0000000000e-13
87334012,2,2.0000000000e-13
87334013,3,3.0000000000e-13
87334015,5,5.0000000000e-13
87334016,4,4.0000000000e-13
87334017,1,1.0000000000e-13
87334018,8,8.0000000000e-13
87334019,4,4.0000000000e-13
87334020,4,4.0000000000e-13
87334021,1,1.0000000000e-13
87334022,2,2.0000000000e-13
87334024,2,2.0000000000e-13
87334025,3,3.0000000000e-13
87334026,5,5.0000000000e-13
87334027,3,3.0000000000e-13
87334028,1,1.0000000000e-13
87334029,2,2.0000000000e-13
87334030,4,4.0000000000e-13
87334032,3,3.0000000000e-13
87334033,2,2.0000000000e-13
87334034,4,4.0000000000e-13
87334035,4,4.0000000000e-13
87334036,3,3.0000000000e-13
87334037,4,4.0000000000e-13
87334038,2,2.0000000000e-13
87334039,3,3.0000000000e-13
87334040,5,5.0000000000e-13
87334042,3,3.0000000000e-13
87334043,2,2.0000000000e-13
87334044,2,2.0000000000e-13
87334045,4,4.0000000000e-13
87334047,2,2.0000000000e-13
87334048,3,3.0000000000e-13
87334049,2,2.0000000000e-13
87334050,2,2.0000000000e-13
87334051,3,3.0000000000e-13
87334052,3,3.0000000000e-13
87334053,4,4.0000000000e-13
87334054,2,2.0000000000e-13
87334055,2,2.0000000000e-13
87334056,6,6.0000000000e-13
87334057,7,7.0000000000e-13
87334058,5,5.0000000000e-13
87334059,2,2.0000000000e-13
87334060,6,6.0000000000e-13
87334061,4,4.0000000000e-13
87334062,2,2.0000000000e-13
87334063,3,3.0000000000e-13
87334064,3,3.0000000000e-13
87334065,1,1.0000000000e-13
87334066,6,6.0000000000e-13
87334067,7,7.0000000000e-13
87334068,7,7.0000000000e-13
87334069,5,5.0000000000e-13
87334070,1,1.0000000000e-13
87334071,4,4.0000000000e-13
87334072,2,2.0000000000e-13
87334074,4,4.0000000000e-13
87334075,5,5.0000000000e-13
87334076,3,3.0000000000e-13
87334077,5,5.0000000000e-13
87334078,1,1.0000000000e-13
87334079,1,1.0000000000e-13
87334080,5,5.0000000000e-13
87334081,2,2.0000000000e-13
87334082,5,5.0000000000e-13
87334083,2,2.0000000000e-13
87334084,5,5.0000000000e-13
87334085,5,5.0000000000e-13
87334086,6,6.0000000000e-13
87334087,2,2.0000000000e-13
87334088,2,2.0000000000e-13
87334089,7,7.0000000000e-13
87334090,3,3.0000000000e-13
87334091,3,3.0000000000e-13
87334092,6,6.0000000000e-13
87334093,1,1.0000000000e-13
87334094,4,4.0000000000e-13
87334095,5,5.0000000000e-13
87334096,6,6.0000000000e-13
87334097,4,4.0000000000e-13
87334098,4,4.0000000000e-13
87334099,1,1.0000000000e-13
87334100,2,2.0000000000e-13
87334101,2,2.0000000000e-13
87334102,1,1.0000000000e-13
87334103,1,1.0000000000e-13
87334104,3,3.0000000000e-13
87334105,3,3.0000000000e-13
87334106,2,2.0000000000e-13
87334107,7,7.0000000000e-13
87334108,6,6.0000000000e-13
87334109,4,4.0000000000e-13
87334110,11,1.1000000000e-12
87334111,3,3.0000000000e-13
87334112,2,2.0000000000e-13
87334113,3,3.0000000000e-13
87334114,3,3.0000000000e-13
87334115,3,3.0000000000e-13
87334116,1,1.0000000000e-13
87334117,3,3.0000000000e-13
87334118,4,4.0000000000e-13
87334119,3,3.0000000000e-13
87334120,9,9.0000000000e-13
87334121,4,4.0000000000e-13
87334122,2,2.0000000000e-13
87334123,3,3.0000000000e-13
87334124,5,5.0000000000e-13
87334125,3,3.0000000000e-13
87334126,3,3.0000000000e-13
87334127,5,5.0000000000e-13
87334128,4,4.0000000000e-13
87334129,2,2.0000000000e-13
87334130,3,3.0000000000e-13
87334131,4,4.0000000000e-13
87334132,1,1.0000000000e-13
87334133,5,5.0000000000e-13
87334134,4,4.0000000000e-13
87334135,2,2.0000000000e-13
87334136,6,6.0000000000e-13
87334137,3,3.0000000000e-13
87334138,5,5.0000000000e-13
87334139,3,3.0000000000e-13
87334140,3,3.0000000000e-13
87334141,3,3.0000000000e-13
87334142,4,4.0000000000e-13
87334143,3,3.0000000000e-13
87334144,4,4.0000000000e-13
87334145,2,2.0000000000e-13
87334146,2,2.0000000000e-13
87334147,2,2.0000000000e-13
87334148,3,3.0000000000e-13
87334149,5,5.0000000000e-13
87334150,2,2.0000000000e-13
87334151,3,3.0000000000e-13
87334152,5,5.0000000000e-13
87334153,3,3.0000000000e-13
87334154,3,3.0000000000e-13
87334155,5,5.0000000000e-13
87334156,4,4.0000000000e-13
87334157,4,4.0000000000e-13
87334158,4,4.0000000000e-13
87334159,3,3.0000000000e-13
87334160,5,5.0000000000e-13
87334161,5,5.0000000000e-13
87334162,4,4.0000000000e-13
87334163,6,6.0000000000e-13
87334164,3,3.0000000000e-13
87334165,1,1.0000000000e-13
87334166,2,2.0000000000e-13
87334167,3,3.0000000000e-13
87334168,3,3.0000000000e-13
87334169,3,3.0000000000e-13
87334170,2,2.0000000000e-13
87334171,6,6.0000000000e-13
87334172,2,2.0000000000e-13
87334173,3,3.0000000000e-13
87334174,6,6.0000000000e-13
87334175,3,3.0000000000e-13
87334176,2,2.0000000000e-13
87334177,4,4.0000000000e-13
87334178,1,1.0000000000e-13
87334179,1,1.0000000000e-13
87334180,5,5.0000000000e-13
87334181,3,3.0000000000e-13
87334182,1,1.0000000000e-13
87334183,3,3.0000000000e-13
87334184,6,6.0000000000e-13
87334185,1,1.0000000000e-13
87334186,1,1.0000000000e-13
87334187,4,4.0000000000e-13
87334188,1,1.0000000000e-13
87334189,1,1.0000000000e-13
87334190,5,5.0000000000e-13
87334191,4,4.0000000000e-13
87334192,2,2.0000000000e-13
87334193,5,5.0000000000e-13
87334194,5,5.0000000000e-13
87334195,5,5.0000000000e-13
87334196,2,2.0000000000e-13
87334197,4,4.0000000000e-13
87334198,1,1.0000000000e-13
87334199,1,1.0000000000e-13
87334200,1,1.0000000000e-13
87334201,2,2.0000000000e-13
87334202,2,2.0000000000e-13
87334203,4,4.0000000000e-13
87334204,8,8.0000000000e-13
87334205,6,6.0000000000e-13
87334206,6,6.0000000000e-13
87334207,6,6.0000000000e-13
87334208,3,3.0000000000e-13
87334209,2,2.0000000000e-13
87334210,3,3.0000000000e-13
87334211,4,4.0000000000e-13
87334212,4,4.0000000000e-13
87334213,1,1.0000000000e-13
87334214,1,1.0000000000e-13
87334215,3,3.0000000000e-13
87334216,3,3.0000000000e-13
87334217,5,5.0000000000e-13
87334218,3,3.0000000000e-13
87334219,2,2.0000000000e-13
87334220,4,4.0000000000e-13
87334221,5,5.0000000000e-13
87334222,3,3.0000000000e-13
87334223,2,2.0000000000e-13
87334225,3,3.0000000000e-13
87334226,3,3.0000000000e-13
87334227,5,5.0000000000e-13
87334228,6,6.0000000000e-13
87334229,6,6.0000000000e-13
87334231,6,6.0000000000e-13
87334232,2,2.0000000000e-13
87334233,6,6.0000000000e-13
87334234,4,4.0000000000e-13
87334235,2,2.0000000000e-13
87334236,1,1.0000000000e-13
87334237,3,3.0000000000e-13
87334238,3,3.0000000000e-13
87334239,3,3.0000000000e-13
87334240,5,5.0000000000e-13
87334241,4,4.0000000000e-13
87334242,2,2.0000000000e-13
87334243,5,5.0000000000e-13
87334244,2,2.0000000000e-13
87334245,4,4.0000000000e-13
87334246,4,4.0000000000e-13
87334247,6,6.0000000000e-13
87334248,6,6.0000000000e-13
87334249,7,7.0000000000e-13
87334250,1,1.0000000000e-13
87334251,3,3.0000000000e-13
87334252,1,1.0000000000e-13
87334253,5,5.0000000000e-13
87334254,3,3.0000000000e-13
87334255,5,5.0000000000e-13
87334256,5,5.0000000000e-13
87334257,1,1.0000000000e-13
87334258,3,3.0000000000e-13
87334259,7,7.0000000000e-13
87334260,5,5.0000000000e-13
87334261,5,5.0000000000e-13
87334262,2,2.0000000000e-13
87334263,3,3.0000000000e-13
87334264,1,1.0000000000e-13
87334265,2,2.0000000000e-13
87334266,2,2.0000000000e-13
87334267,2,2.0000000000e-13
87334268,1,1.0000000000e-13
87334269,4,4.0000000000e-13
87334270,3,3.0000000000e-13
87334271,4,4.0000000000e-13
87334272,2,2.0000000000e-13
87334273,4,4.0000000000e-13
87334274,6,6.0000000000e-13
87334275,4,4.0000000000e-13
87334276,6,6.0000000000e-13
87334277,4,4.0000000000e-13
87334278,3,3.0000000000e-13
87334279,2,2.0000000000e-13
87334280,3,3.0000000000e-13
87334281,6,6.0000000000e-13
87334282,4,4.0000000000e-13
87334283,5,5.0000000000e-13
87334284,4,4.0000000000e-13
87334286,5,5.0000000000e-13
87334287,3,3.0000000000e-13
87334288,2,2.0000000000e-13
87334289,3,3.0000000000e-13
87334291,2,2.0000000000e-13
87334292,3,3.0000000000e-13
87334293,1,1.0000000000e-13
87334294,2,2.0000000000e-13
87334295,5,5.0000000000e-13
87334296,2,2.0000000000e-13
87334297,5,5.0000000000e-13
87334298,2,2.0000000000e-13
87334299,1,1.0000000000e-13
87334300,5,5.0000000000e-13
87334301,5,5.0000000000e-13
87334302,3,3.0000000000e-13
87334303,3,3.0000000000e-13
87334304,5,5.0000000000e-13
87334305,7,7.0000000000e-13
87334306,3,3.0000000000e-13
87334307,1,1.0000000000e-13
87334308,10,1.0000000000e-12
87334309,4,4.0000000000e-13
87334310,5,5.0000000000e-13
87334311,5,5.0000000000e-13
87334312,2,2.0000000000e-13
87334313,2,2.0000000000e-13
87334314,6,6.0000000000e-13
87334315,6,6.0000000000e-13
87334316,2,2.0000000000e-13
87334317,4,4.0000000000e-13
87334318,3,3.0000000000e-13
87334319,6,6.0000000000e-13
87334320,5,5.0000000000e-13
87334321,2,2.0000000000e-13
87334322,1,1.0000000000e-13
87334323,3,3.0000000000e-13
87334324,2,2.0000000000e-13
87334325,1,1.0000000000e-13
87334326,3,3.0000000000e-13
87334327,3,3.0000000000e-13
87334328,7,7.0000000000e-13
87334329,7,7.0000000000e-13
87334330,1,1.0000000000e-13
87334331,4,4.0000000000e-13
87334332,3,3.0000000000e-13
87334333,4,4.0000000000e-13
87334334,4,4.0000000000e-13
87334335,3,3.0000000000e-13
87334336,2,2.0000000000e-13
87334338,3,3.0000000000e-13
87334339,1,1.0000000000e-13
87334340,4,4.0000000000e-13
87334341,4,4.0000000000e-13
87334342,4,4.0000000000e-13
87334343,11,1.1000000000e-12
87334344,2,2.0000000000e-13
87334345,3,3.0000000000e-13
87334346,5,5.0000000000e-13
87334347,3,3.0000000000e-13
87334348,2,2.0000000000e-13
87334349,4,4.0000000000e-13
87334350,2,2.0000000000e-13
87334351,3,3.0000000000e-13
87334352,1,1.0000000000e-13
87334353,3,3.0000000000e-13
87334354,3,3.0000000000e-13
87334355,2,2.0000000000e-13
87334356,2,2.0000000000e-13
87334357,6,6.0000000000e-13
87334358,4,4.0000000000e-13
87334359,3,3.0000000000e-13
87334360,6,6.0000000000e-13
87334361,3,3.0000000000e-13
87334362,5,5.0000000000e-13
87334363,3,3.0000000000e-13
87334364,2,2.0000000000e-13
87334366,3,3.0000000000e-13
87334367,1,1.0000000000e-13
87334368,5,5.0000000000e-13
87334369,6,6.0000000000e-13
87334370,5,5.0000000000e-13
87334371,2,2.0000000000e-13
87334372,4,4.0000000000e-13
87334373,1,1.0000000000e-13
87334374,3,3.0000000000e-13
87334375,3,3.0000000000e-13
87334376,9,9.0000000000e-13
87334377,4,4.0000000000e-13
87334378,3,3.0000000000e-13
87334379,1,1.0000000000e-13
87334380,6,6.0000000000e-13
87334381,7,7.0000000000e-13
87334382,1,1.0000000000e-13
87334383,3,3.0000000000e-13
87334384,5,5.0000000000e-13
87334385,4,4.0000000000e-13
87334386,4,4.0000000000e-13
87334387,1,1.0000000000e-13
87334388,2,2.0000000000e-13
87334389,3,3.0000000000e-13
87334390,2,2.0000000000e-13
87334391,2,2.0000000000e-13
87334392,4,4.0000000000e-13
87334393,4,4.0000000000e-13
87334395,5,5.0000000000e-13
87334396,3,3.0000000000e-13
87334397,2,2.0000000000e-13
87334398,1,1.0000000000e-13
87334399,2,2.0000000000e-13
87334400,2,2.0000000000e-13
87334401,5,5.0000000000e-13
87334402,8,8.0000000000e-13
87334403,2,2.0000000000e-13
87334404,3,3.0000000000e-13
87334405,2,2.0000000000e-13
87334406,3,3.0000000000e-13
87334407,2,2.0000000000e-13
87334408,2,2.0000000000e-13
87334409,4,4.0000000000e-13
87334410,3,3.0000000000e-13
87334411,5,5.0000000000e-13
87334412,3,3.0000000000e-13
87334413,3,3.0000000000e-13
87334414,2,2.0000000000e-13
87334415,4,4.0000000000e-13
87334416,2,2.0000000000e-13
87334417,2,2.0000000000e-13
87334418,6,6.0000000000e-13
87334419,6,6.0000000000e-13
87334421,4,4.0000000000e-13
87334422,1,1.0000000000e-13
87334423,1,1.0000000000e-13
87334424,3,3.0000000000e-13
87334425,2,2.0000000000e-13
87334426,4,4.0000000000e-13
87334427,4,4.0000000000e-13
87334428,7,7.0000000000e-13
87334429,2,2.0000000000e-13
87334430,5,5.0000000000e-13
87334431,1,1.0000000000e-13
87334432,3,3.0000000000e-13
87334433,1,1.0000000000e-13
87334434,2,2.0000000000e-13
87334435,2,2.0000000000e-13
87334436,6,6.0000000000e-13
87334437,2,2.0000000000e-13
87334438,8,8.0000000000e-13
87334439,1,1.0000000000e-13
87334440,4,4.0000000000e-13
87334441,4,4.0000000000e-13
87334442,5,5.0000000000e-13
87334443,5,5.0000000000e-13
87334444,4,4.0000000000e-13
87334445,1,1.0000000000e-13
87334447,1,1.0000000000e-13
87334448,6,6.0000000000e-13
87334449,3,3.0000000000e-13
87334450,3,3.0000000000e-13
87334451,4,4.0000000000e-13
87334452,2,2.0000000000e-13
87334453,4,4.0000000000e-13
87334454,4,4.0000000000e-13
87334455,1,1.0000000000e-13
87334456,2,2.0000000000e-13
87334457,1,1.0000000000e-13
87334458,3,3.0000000000e-13
87334459,2,2.0000000000e-13
87334460,5,5.0000000000e-13
87334461,1,1.0000000000e-13
87334462,4,4.0000000000e-13
87334463,3,3.0000000000e-13
87334464,4,4.0000000000e-13
87334465,2,2.0000000000e-13
87334467,1,1.0000000000e-13
87334468,3,3.0000000000e-13
87334469,4,4.0000000000e-13
87334470,1,1.0000000000e-13
87334471,2,2.0000000000e-13
87334472,4,4.0000000000e-13
87334473,3,3.0000000000e-13
87334474,5,5.0000000000e-13
87334475,1,1.0000000000e-13
87334476,2,2.0000000000e-13
87334477,4,4.0000000000e-13
87334478,8,8.0000000000e-13
87334479,4,4.0000000000e-13
87334480,5,5.0000000000e-13
87334481,4,4.0000000000e-13
87334482,3,3.0000000000e-13
87334483,5,5.0000000000e-13
87334484,2,2.0000000000e-13
87334485,7,7.0000000000e-13
87334486,5,5.0000000000e-13
87334488,4,4.0000000000e-13
87334489,5,5.0000000000e-13
87334490,2,2.0000000000e-13
87334491,5,5.0000000000e-13
87334492,2,2.0000000000e-13
87334493,4,4.0000000000e-13
87334494,3,3.0000000000e-13
87334495,3,3.0000000000e-13
87334496,7,7.0000000000e-13
87334497,4,4.0000000000e-13
87334498,1,1.0000000000e-13
87334499,4,4.0000000000e-13
87334500,4,4.0000000000e-13
87334501,4,4.0000000000e-13
87334503,5,5.0000000000e-13
87334505,1,1.0000000000e-13
87334506,4,4.0000000000e-13
87334507,3,3.0000000000e-13
87334508,3,3.0000000000e-13
87334509,4,4.0000000000e-13
87334510,1,1.0000000000e-13
87334511,1,1.0000000000e-13
87334512,6,6.0000000000e-13
87334513,3,3.0000000000e-13
87334514,6,6.0000000000e-13
87334515,3,3.0000000000e-13
87334516,4,4.0000000000e-13
87334517,4,4.0000000000e-13
87334518,6,6.0000000000e-13
87334519,5,5.0000000000e-13
87334520,5,5.0000000000e-13
87334521,4,4.0000000000e-13
87334522,2,2.0000000000e-13
87334523,6,6.0000000000e-13
87334524,2,2.0000000000e-13
87334525,2,2.0000000000e-13
87334526,3,3.0000000000e-13
87334527,2,2.0000000000e-13
87334528,2,2.0000000000e-13
87334529,2,2.0000000000e-13
87334530,3,3.0000000000e-13
87334531,6,6.0000000000e-13
87334532,1,1.0000000000e-13
87334533,3,3.0000000000e-13
87334534,3,3.0000000000e-13
87334535,1,1.0000000000e-13
87334536,2,2.0000000000e-13
87334537,6,6.0000000000e-13
87334538,2,2.0000000000e-13
87334539,4,4.0000000000e-13
87334540,6,6.0000000000e-13
87334541,3,3.0000000000e-13
87334542,4,4.0000000000e-13
87334543,3,3.0000000000e-13
87334544,5,5.0000000000e-13
87334545,4,4.0000000000e-13
87334546,5,5.0000000000e-13
87334547,2,2.0000000000e-13
87334548,4,4.0000000000e-13
87334549,3,3.0000000000e-13
87334550,2,2.0000000000e-13
87334551,2,2.0000000000e-13
87334552,1,1.0000000000e-13
87334553,4,4.0000000000e-13
87334554,3,3.0000000000e-13
87334555,1,1.0000000000e-13
87334556,5,5.0000000000e-13
87334557,3,3.0000000000e-13
87334558,4,4.0000000000e-13
87334559,3,3.0000000000e-13
87334560,8,8.0000000000e-13
87334561,6,6.0000000000e-13
87334562,6,6.0000000000e-13
87334563,6,6.0000000000e-13
87334564,6,6.0000000000e-13
87334565,2,2.0000000000e-13
87334566,2,2.0000000000e-13
87334567,1,1.0000000000e-13
87334568,3,3.0000000000e-13
87334569,4,4.0000000000e-13
87334570,2,2.0000000000e-13
87334571,3,3.0000000000e-13
87334572,2,2.0000000000e-13
87334573,7,7.0000000000e-13
87334574,4,4.0000000000e-13
87334575,4,4.0000000000e-13
87334576,4,4.0000000000e-13
87334577,3,3.0000000000e-13
87334578,3,3.0000000000e-13
87334579,3,3.0000000000e-13
87334580,5,5.0000000000e-13
87334581,2,2.0000000000e-13
87334582,4,4.0000000000e-13
87334583,3,3.0000000000e-13
87334584,1,1.0000000000e-13
87334585,2,2.0000000000e-13
87334586,3,3.0000000000e-13
87334587,3,3.0000000000e-13
87334588,7,7.0000000000e-13
87334589,6,6.0000000000e-13
87334590,5,5.0000000000e-13
87334591,3,3.0000000000e-13
87334592,3,3.0000000000e-13
87334593,6,6.0000000000e-13
87334594,4,4.0000000000e-13
87334595,1,1.0000000000e-13
87334596,2,2.0000000000e-13
87334597,7,7.0000000000e-13
