cluster_size,total_clusters_of_this_size,n_s
1766,3979,3.9790000000e-10
1767,3795,3.7950000000e-10
1768,3922,3.9220000000e-10
1769,3950,3.9500000000e-10
1770,3959,3.9590000000e-10
1771,3891,3.8910000000e-10
1772,3901,3.9010000000e-10
1773,3873,3.8730000000e-10
1774,3830,3.8300000000e-10
1775,3761,3.7610000000e-10
1776,3894,3.8940000000e-10
1777,3813,3.8130000000e-10
1778,3741,3.7410000000e-10
1779,3724,3.7240000000e-10
1780,3698,3.6980000000e-10
1781,3640,3.6400000000e-10
1782,3664,3.6640000000e-10
1783,3708,3.7080000000e-10
1784,3671,3.6710000000e-10
1785,3643,3.6430000000e-10
1786,3600,3.6000000000e-10
1787,3647,3.6470000000e-10
1788,3605,3.6050000000e-10
1789,3562,3.5620000000e-10
1790,3573,3.5730000000e-10
1791,3531,3.5310000000e-10
1792,3452,3.4520000000e-10
1793,3486,3.4860000000e-10
1794,3484,3.4840000000e-10
1795,3442,3.4420000000e-10
1796,3525,3.5250000000e-10
1797,3436,3.4360000000e-10
1798,3267,3.2670000000e-10
1799,3369,3.3690000000e-10
1800,3426,3.4260000000e-10
1801,3369,3.3690000000e-10
1802,3337,3.3370000000e-10
1803,3415,3.4150000000e-10
1804,3265,3.2650000000e-10
1805,3366,3.3660000000e-10
1806,3296,3.2960000000e-10
1807,3297,3.2970000000e-10
1808,3241,3.2410000000e-10
1809,3195,3.1950000000e-10
1810,3269,3.2690000000e-10
1811,3152,3.1520000000e-10
1812,3160,3.1600000000e-10
1813,3246,3.2460000000e-10
1814,3179,3.1790000000e-10
1815,3104,3.1040000000e-10
1816,3245,3.2450000000e-10
1817,3156,3.1560000000e-10
1818,3072,3.0720000000e-10
1819,3156,3.1560000000e-10
1820,3080,3.0800000000e-10
1821,3030,3.0300000000e-10
1822,3160,3.1600000000e-10
1823,3021,3.0210000000e-10
1824,3071,3.0710000000e-10
1825,2973,2.9730000000e-10
1826,3007,3.0070000000e-10
1827,3009,3.0090000000e-10
1828,3048,3.0480000000e-10
1829,2878,2.8780000000e-10
1830,2903,2.9030000000e-10
1831,2919,2.9190000000e-10
1832,2916,2.9160000000e-10
1833,2941,2.9410000000e-10
1834,2805,2.8050000000e-10
1835,2899,2.8990000000e-10
1836,2832,2.8320000000e-10
1837,2979,2.9790000000e-10
1838,2937,2.9370000000e-10
1839,2810,2.8100000000e-10
1840,2834,2.8340000000e-10
1841,2840,2.8400000000e-10
1842,2854,2.8540000000e-10
1843,2866,2.8660000000e-10
1844,2746,2.7460000000e-10
1845,2801,2.8010000000e-10
1846,2755,2.7550000000e-10
1847,2715,2.7150000000e-10
1848,2707,2.7070000000e-10
1849,2766,2.7660000000e-10
1850,2650,2.6500000000e-10
1851,2555,2.5550000000e-10
1852,2616,2.6160000000e-10
1853,2629,2.6290000000e-10
1854,2719,2.7190000000e-10
1855,2640,2.6400000000e-10
1856,2658,2.6580000000e-10
1857,2580,2.5800000000e-10
1858,2645,2.6450000000e-10
1859,2662,2.6620000000e-10
1860,2586,2.5860000000e-10
1861,2485,2.4850000000e-10
1862,2580,2.5800000000e-10
1863,2535,2.5350000000e-10
1864,2528,2.5280000000e-10
1865,2452,2.4520000000e-10
1866,2513,2.5130000000e-10
1867,2464,2.4640000000e-10
1868,2450,2.4500000000e-10
1869,2442,2.4420000000e-10
1870,2363,2.3630000000e-10
1871,2439,2.4390000000e-10
1872,2453,2.4530000000e-10
1873,2497,2.4970000000e-10
1874,2405,2.4050000000e-10
1875,2425,2.4250000000e-10
1876,2391,2.3910000000e-10
1877,2392,2.3920000000e-10
1878,2382,2.3820000000e-10
1879,2356,2.3560000000e-10
1880,2344,2.3440000000e-10
1881,2346,2.3460000000e-10
1882,2309,2.3090000000e-10
1883,2328,2.3280000000e-10
1884,2337,2.3370000000e-10
1885,2168,2.1680000000e-10
1886,2275,2.2750000000e-10
1887,2226,2.2260000000e-10
1888,2318,2.3180000000e-10
1889,2324,2.3240000000e-10
1890,2294,2.2940000000e-10
1891,2211,2.2110000000e-10
1892,2163,2.1630000000e-10
1893,2150,2.1500000000e-10
1894,2204,2.2040000000e-10
1895,2200,2.2000000000e-10
1896,2148,2.1480000000e-10
1897,2117,2.1170000000e-10
1898,2063,2.0630000000e-10
1899,2062,2.0620000000e-10
1900,2148,2.1480000000e-10
1901,2129,2.1290000000e-10
1902,2133,2.1330000000e-10
1903,2134,2.1340000000e-10
1904,2105,2.1050000000e-10
1905,2088,2.0880000000e-10
1906,2023,2.0230000000e-10
1907,2061,2.0610000000e-10
1908,2114,2.1140000000e-10
1909,2094,2.0940000000e-10
1910,2028,2.0280000000e-10
1911,2078,2.0780000000e-10
1912,1984,1.9840000000e-10
1913,2106,2.1060000000e-10
1914,1955,1.9550000000e-10
1915,2010,2.0100000000e-10
1916,2002,2.0020000000e-10
1917,2015,2.0150000000e-10
1918,1905,1.9050000000e-10
1919,1998,1.9980000000e-10
1920,2052,2.0520000000e-10
1921,1959,1.9590000000e-10
1922,1954,1.9540000000e-10
1923,1971,1.9710000000e-10
1924,1884,1.8840000000e-10
1925,1961,1.9610000000e-10
1926,2030,2.0300000000e-10
1927,1803,1.8030000000e-10
1928,1927,1.9270000000e-10
1929,1918,1.9180000000e-10
1930,1880,1.8800000000e-10
1931,1895,1.8950000000e-10
1932,1841,1.8410000000e-10
1933,1809,1.8090000000e-10
1934,1773,1.7730000000e-10
1935,1838,1.8380000000e-10
1936,1881,1.8810000000e-10
1937,1750,1.7500000000e-10
1938,1780,1.7800000000e-10
1939,1769,1.7690000000e-10
1940,1798,1.7980000000e-10
1941,1762,1.7620000000e-10
1942,1767,1.7670000000e-10
1943,1812,1.8120000000e-10
1944,1737,1.7370000000e-10
1945,1738,1.7380000000e-10
1946,1763,1.7630000000e-10
1947,1792,1.7920000000e-10
1948,1686,1.6860000000e-10
1949,1789,1.7890000000e-10
1950,1626,1.6260000000e-10
1951,1651,1.6510000000e-10
1952,1725,1.7250000000e-10
1953,1748,1.7480000000e-10
1954,1639,1.6390000000e-10
1955,1714,1.7140000000e-10
1956,1642,1.6420000000e-10
1957,1711,1.7110000000e-10
1958,1665,1.6650000000e-10
1959,1625,1.6250000000e-10
1960,1625,1.6250000000e-10
1961,1707,1.7070000000e-10
1962,1647,1.6470000000e-10
1963,1577,1.5770000000e-10
1964,1621,1.6210000000e-10
1965,1571,1.5710000000e-10
1966,1660,1.6600000000e-10
1967,1601,1.6010000000e-10
1968,1601,1.6010000000e-10
1969,1603,1.6030000000e-10
1970,1546,1.5460000000e-10
1971,1590,1.5900000000e-10
1972,1432,1.4320000000e-10
1973,1532,1.5320000000e-10
1974,1542,1.5420000000e-10
1975,1555,1.5550000000e-10
1976,1525,1.5250000000e-10
1977,1498,1.4980000000e-10
1978,1509,1.5090000000e-10
1979,1428,1.4280000000e-10
1980,1453,1.4530000000e-10
1981,1480,1.4800000000e-10
1982,1448,1.4480000000e-10
1983,1433,1.4330000000e-10
1984,1432,1.4320000000e-10
1985,1436,1.4360000000e-10
1986,1452,1.4520000000e-10
1987,1375,1.3750000000e-10
1988,1399,1.3990000000e-10
1989,1388,1.3880000000e-10
1990,1427,1.4270000000e-10
1991,1394,1.3940000000e-10
1992,1365,1.3650000000e-10
1993,1401,1.4010000000e-10
1994,1378,1.3780000000e-10
1995,1432,1.4320000000e-10
1996,1424,1.4240000000e-10
1997,1354,1.3540000000e-10
1998,1372,1.3720000000e-10
1999,1420,1.4200000000e-10
2000,1333,1.3330000000e-10
2001,1326,1.3260000000e-10
2002,1312,1.3120000000e-10
2003,1339,1.3390000000e-10
2004,1375,1.3750000000e-10
2005,1374,1.3740000000e-10
2006,1318,1.3180000000e-10
2007,1312,1.3120000000e-10
2008,1332,1.3320000000e-10
2009,1313,1.3130000000e-10
2010,1254,1.2540000000e-10
2011,1312,1.3120000000e-10
2012,1254,1.2540000000e-10
2013,1327,1.3270000000e-10
2014,1293,1.2930000000e-10
2015,1248,1.2480000000e-10
2016,1279,1.2790000000e-10
2017,1271,1.2710000000e-10
2018,1194,1.1940000000e-10
2019,1296,1.2960000000e-10
2020,1243,1.2430000000e-10
2021,1233,1.2330000000e-10
2022,1178,1.1780000000e-10
2023,1203,1.2030000000e-10
2024,1333,1.3330000000e-10
2025,1193,1.1930000000e-10
2026,1270,1.2700000000e-10
2027,1194,1.1940000000e-10
2028,1155,1.1550000000e-10
2029,1154,1.1540000000e-10
2030,1184,1.1840000000e-10
2031,1196,1.1960000000e-10
2032,1240,1.2400000000e-10
2033,1152,1.1520000000e-10
2034,1203,1.2030000000e-10
2035,1200,1.2000000000e-10
2036,1195,1.1950000000e-10
2037,1112,1.1120000000e-10
2038,1139,1.1390000000e-10
2039,1136,1.1360000000e-10
2040,1104,1.1040000000e-10
2041,1136,1.1360000000e-10
2042,1135,1.1350000000e-10
2043,1127,1.1270000000e-10
2044,1136,1.1360000000e-10
2045,1117,1.1170000000e-10
2046,1112,1.1120000000e-10
2047,1104,1.1040000000e-10
2048,1137,1.1370000000e-10
2049,1073,1.0730000000e-10
2050,1079,1.0790000000e-10
2051,1051,1.0510000000e-10
2052,1058,1.0580000000e-10
2053,1112,1.1120000000e-10
2054,1058,1.0580000000e-10
2055,1089,1.0890000000e-10
2056,1079,1.0790000000e-10
2057,1075,1.0750000000e-10
2058,1046,1.0460000000e-10
2059,1009,1.0090000000e-10
2060,1062,1.0620000000e-10
2061,1083,1.0830000000e-10
2062,1023,1.0230000000e-10
2063,964,9.6400000000e-11
2064,1020,1.0200000000e-10
2065,1026,1.0260000000e-10
2066,1064,1.0640000000e-10
2067,928,9.2800000000e-11
2068,998,9.9800000000e-11
2069,979,9.7900000000e-11
2070,987,9.8700000000e-11
2071,1037,1.0370000000e-10
2072,984,9.8400000000e-11
2073,981,9.8100000000e-11
2074,955,9.5500000000e-11
2075,1002,1.0020000000e-10
2076,952,9.5200000000e-11
2077,939,9.3900000000e-11
2078,978,9.7800000000e-11
2079,913,9.1300000000e-11
2080,951,9.5100000000e-11
2081,928,9.2800000000e-11
2082,949,9.4900000000e-11
2083,889,8.8900000000e-11
2084,956,9.5600000000e-11
2085,969,9.6900000000e-11
2086,899,8.9900000000e-11
2087,846,8.4600000000e-11
2088,894,8.9400000000e-11
2089,863,8.6300000000e-11
2090,906,9.0600000000e-11
2091,961,9.6100000000e-11
2092,871,8.7100000000e-11
2093,946,9.4600000000e-11
2094,921,9.2100000000e-11
2095,905,9.0500000000e-11
2096,838,8.3800000000e-11
2097,900,9.0000000000e-11
2098,914,9.1400000000e-11
2099,872,8.7200000000e-11
2100,885,8.8500000000e-11
2101,875,8.7500000000e-11
2102,866,8.6600000000e-11
2103,792,7.9200000000e-11
2104,874,8.7400000000e-11
2105,840,8.4000000000e-11
2106,862,8.6200000000e-11
2107,863,8.6300000000e-11
2108,841,8.4100000000e-11
2109,836,8.3600000000e-11
2110,800,8.0000000000e-11
2111,850,8.5000000000e-11
2112,808,8.0800000000e-11
2113,782,7.8200000000e-11
2114,787,7.8700000000e-11
2115,773,7.7300000000e-11
2116,820,8.2000000000e-11
2117,769,7.6900000000e-11
2118,832,8.3200000000e-11
2119,839,8.3900000000e-11
2120,831,8.3100000000e-11
2121,820,8.2000000000e-11
2122,827,8.2700000000e-11
2123,739,7.3900000000e-11
2124,790,7.9000000000e-11
2125,777,7.7700000000e-11
2126,746,7.4600000000e-11
2127,741,7.4100000000e-11
2128,742,7.4200000000e-11
2129,800,8.0000000000e-11
2130,739,7.3900000000e-11
2131,722,7.2200000000e-11
2132,774,7.7400000000e-11
2133,699,6.9900000000e-11
2134,687,6.8700000000e-11
2135,706,7.0600000000e-11
2136,782,7.8200000000e-11
2137,699,6.9900000000e-11
2138,706,7.0600000000e-11
2139,727,7.2700000000e-11
2140,756,7.5600000000e-11
2141,739,7.3900000000e-11
2142,742,7.4200000000e-11
2143,685,6.8500000000e-11
2144,736,7.3600000000e-11
2145,694,6.9400000000e-11
2146,706,7.0600000000e-11
2147,715,7.1500000000e-11
2148,739,7.3900000000e-11
2149,654,6.5400000000e-11
2150,701,7.0100000000e-11
2151,731,7.3100000000e-11
2152,715,7.1500000000e-11
2153,688,6.8800000000e-11
2154,792,7.9200000000e-11
2155,736,7.3600000000e-11
2156,699,6.9900000000e-11
2157,678,6.7800000000e-11
2158,632,6.3200000000e-11
2159,684,6.8400000000e-11
2160,640,6.4000000000e-11
2161,675,6.7500000000e-11
2162,640,6.4000000000e-11
2163,629,6.2900000000e-11
2164,655,6.5500000000e-11
2165,667,6.6700000000e-11
2166,675,6.7500000000e-11
2167,644,6.4400000000e-11
2168,656,6.5600000000e-11
2169,606,6.0600000000e-11
2170,639,6.3900000000e-11
2171,621,6.2100000000e-11
2172,627,6.2700000000e-11
2173,633,6.3300000000e-11
2174,593,5.9300000000e-11
2175,596,5.9600000000e-11
2176,603,6.0300000000e-11
2177,590,5.9000000000e-11
2178,588,5.8800000000e-11
2179,647,6.4700000000e-11
2180,615,6.1500000000e-11
2181,574,5.7400000000e-11
2182,636,6.3600000000e-11
2183,611,6.1100000000e-11
2184,577,5.7700000000e-11
2185,631,6.3100000000e-11
2186,581,5.8100000000e-11
2187,605,6.0500000000e-11
2188,593,5.9300000000e-11
2189,578,5.7800000000e-11
2190,539,5.3900000000e-11
2191,595,5.9500000000e-11
2192,605,6.0500000000e-11
2193,537,5.3700000000e-11
2194,544,5.4400000000e-11
2195,578,5.7800000000e-11
2196,580,5.8000000000e-11
2197,542,5.4200000000e-11
2198,536,5.3600000000e-11
2199,605,6.0500000000e-11
2200,533,5.3300000000e-11
2201,563,5.6300000000e-11
2202,627,6.2700000000e-11
2203,543,5.4300000000e-11
2204,524,5.2400000000e-11
2205,520,5.2000000000e-11
2206,534,5.3400000000e-11
2207,536,5.3600000000e-11
2208,502,5.0200000000e-11
2209,535,5.3500000000e-11
2210,545,5.4500000000e-11
2211,573,5.7300000000e-11
2212,515,5.1500000000e-11
2213,530,5.3000000000e-11
2214,541,5.4100000000e-11
2215,492,4.9200000000e-11
2216,492,4.9200000000e-11
2217,507,5.0700000000e-11
2218,505,5.0500000000e-11
2219,504,5.0400000000e-11
2220,499,4.9900000000e-11
2221,476,4.7600000000e-11
2222,514,5.1400000000e-11
2223,521,5.2100000000e-11
2224,486,4.8600000000e-11
2225,462,4.6200000000e-11
2226,502,5.0200000000e-11
2227,489,4.8900000000e-11
2228,500,5.0000000000e-11
2229,481,4.8100000000e-11
2230,481,4.8100000000e-11
2231,479,4.7900000000e-11
2232,440,4.4000000000e-11
2233,464,4.6400000000e-11
2234,457,4.5700000000e-11
2235,482,4.8200000000e-11
2236,474,4.7400000000e-11
2237,492,4.9200000000e-11
2238,471,4.7100000000e-11
2239,504,5.0400000000e-11
2240,433,4.3300000000e-11
2241,440,4.4000000000e-11
2242,446,4.4600000000e-11
2243,454,4.5400000000e-11
2244,411,4.1100000000e-11
2245,454,4.5400000000e-11
2246,439,4.3900000000e-11
2247,444,4.4400000000e-11
2248,445,4.4500000000e-11
2249,422,4.2200000000e-11
2250,468,4.6800000000e-11
2251,482,4.8200000000e-11
2252,478,4.7800000000e-11
2253,427,4.2700000000e-11
2254,433,4.3300000000e-11
2255,388,3.8800000000e-11
2256,441,4.4100000000e-11
2257,407,4.0700000000e-11
2258,437,4.3700000000e-11
2259,419,4.1900000000e-11
2260,435,4.3500000000e-11
2261,418,4.1800000000e-11
2262,411,4.1100000000e-11
2263,414,4.1400000000e-11
2264,408,4.0800000000e-11
2265,396,3.9600000000e-11
2266,445,4.4500000000e-11
2267,403,4.0300000000e-11
2268,422,4.2200000000e-11
2269,422,4.2200000000e-11
2270,430,4.3000000000e-11
2271,403,4.0300000000e-11
2272,428,4.2800000000e-11
2273,411,4.1100000000e-11
2274,376,3.7600000000e-11
2275,390,3.9000000000e-11
2276,394,3.9400000000e-11
2277,361,3.6100000000e-11
2278,415,4.1500000000e-11
2279,377,3.7700000000e-11
2280,370,3.7000000000e-11
2281,370,3.7000000000e-11
2282,381,3.8100000000e-11
2283,363,3.6300000000e-11
2284,388,3.8800000000e-11
2285,387,3.8700000000e-11
2286,409,4.0900000000e-11
2287,385,3.8500000000e-11
2288,335,3.3500000000e-11
2289,405,4.0500000000e-11
2290,365,3.6500000000e-11
2291,350,3.5000000000e-11
2292,354,3.5400000000e-11
2293,391,3.9100000000e-11
2294,370,3.7000000000e-11
2295,374,3.7400000000e-11
2296,346,3.4600000000e-11
2297,380,3.8000000000e-11
2298,345,3.4500000000e-11
2299,347,3.4700000000e-11
2300,384,3.8400000000e-11
2301,317,3.1700000000e-11
2302,354,3.5400000000e-11
2303,332,3.3200000000e-11
2304,373,3.7300000000e-11
2305,340,3.4000000000e-11
2306,334,3.3400000000e-11
2307,336,3.3600000000e-11
2308,325,3.2500000000e-11
2309,327,3.2700000000e-11
2310,320,3.2000000000e-11
2311,332,3.3200000000e-11
2312,328,3.2800000000e-11
2313,330,3.3000000000e-11
2314,334,3.3400000000e-11
2315,341,3.4100000000e-11
2316,348,3.4800000000e-11
2317,331,3.3100000000e-11
2318,336,3.3600000000e-11
2319,309,3.0900000000e-11
2320,285,2.8500000000e-11
2321,341,3.4100000000e-11
2322,301,3.0100000000e-11
2323,327,3.2700000000e-11
2324,292,2.9200000000e-11
2325,294,2.9400000000e-11
2326,323,3.2300000000e-11
2327,286,2.8600000000e-11
2328,299,2.9900000000e-11
2329,348,3.4800000000e-11
2330,324,3.2400000000e-11
2331,335,3.3500000000e-11
2332,305,3.0500000000e-11
2333,290,2.9000000000e-11
2334,340,3.4000000000e-11
2335,325,3.2500000000e-11
2336,324,3.2400000000e-11
2337,309,3.0900000000e-11
2338,297,2.9700000000e-11
2339,308,3.0800000000e-11
2340,304,3.0400000000e-11
2341,307,3.0700000000e-11
2342,301,3.0100000000e-11
2343,319,3.1900000000e-11
2344,284,2.8400000000e-11
2345,292,2.9200000000e-11
2346,263,2.6300000000e-11
2347,283,2.8300000000e-11
2348,316,3.1600000000e-11
2349,282,2.8200000000e-11
2350,322,3.2200000000e-11
2351,300,3.0000000000e-11
2352,305,3.0500000000e-11
2353,253,2.5300000000e-11
2354,268,2.6800000000e-11
2355,288,2.8800000000e-11
2356,288,2.8800000000e-11
2357,247,2.4700000000e-11
2358,263,2.6300000000e-11
2359,272,2.7200000000e-11
2360,275,2.7500000000e-11
2361,278,2.7800000000e-11
2362,250,2.5000000000e-11
2363,256,2.5600000000e-11
2364,263,2.6300000000e-11
2365,263,2.6300000000e-11
2366,254,2.5400000000e-11
2367,257,2.5700000000e-11
2368,258,2.5800000000e-11
2369,261,2.6100000000e-11
2370,287,2.8700000000e-11
2371,247,2.4700000000e-11
2372,262,2.6200000000e-11
2373,261,2.6100000000e-11
2374,252,2.5200000000e-11
2375,260,2.6000000000e-11
2376,270,2.7000000000e-11
2377,243,2.4300000000e-11
2378,221,2.2100000000e-11
2379,274,2.7400000000e-11
2380,232,2.3200000000e-11
2381,259,2.5900000000e-11
2382,251,2.5100000000e-11
2383,274,2.7400000000e-11
2384,258,2.5800000000e-11
2385,233,2.3300000000e-11
2386,234,2.3400000000e-11
2387,244,2.4400000000e-11
2388,241,2.4100000000e-11
2389,251,2.5100000000e-11
2390,228,2.2800000000e-11
2391,241,2.4100000000e-11
2392,224,2.2400000000e-11
2393,214,2.1400000000e-11
2394,233,2.3300000000e-11
2395,206,2.0600000000e-11
2396,226,2.2600000000e-11
2397,247,2.4700000000e-11
2398,229,2.2900000000e-11
2399,254,2.5400000000e-11
2400,223,2.2300000000e-11
2401,238,2.3800000000e-11
2402,224,2.2400000000e-11
2403,245,2.4500000000e-11
2404,215,2.1500000000e-11
2405,230,2.3000000000e-11
2406,210,2.1000000000e-11
2407,206,2.0600000000e-11
2408,185,1.8500000000e-11
2409,238,2.3800000000e-11
2410,236,2.3600000000e-11
2411,224,2.2400000000e-11
2412,222,2.2200000000e-11
2413,194,1.9400000000e-11
2414,226,2.2600000000e-11
2415,176,1.7600000000e-11
2416,238,2.3800000000e-11
2417,208,2.0800000000e-11
2418,218,2.1800000000e-11
2419,209,2.0900000000e-11
2420,177,1.7700000000e-11
2421,181,1.8100000000e-11
2422,207,2.0700000000e-11
2423,185,1.8500000000e-11
2424,183,1.8300000000e-11
2425,217,2.1700000000e-11
2426,203,2.0300000000e-11
2427,207,2.0700000000e-11
2428,191,1.9100000000e-11
2429,204,2.0400000000e-11
2430,206,2.0600000000e-11
2431,228,2.2800000000e-11
2432,183,1.8300000000e-11
2433,187,1.8700000000e-11
2434,194,1.9400000000e-11
2435,209,2.0900000000e-11
2436,185,1.8500000000e-11
2437,185,1.8500000000e-11
2438,191,1.9100000000e-11
2439,225,2.2500000000e-11
2440,194,1.9400000000e-11
2441,171,1.7100000000e-11
2442,212,2.1200000000e-11
2443,161,1.6100000000e-11
2444,189,1.8900000000e-11
2445,212,2.1200000000e-11
2446,155,1.5500000000e-11
2447,190,1.9000000000e-11
2448,184,1.8400000000e-11
2449,189,1.8900000000e-11
2450,199,1.9900000000e-11
2451,183,1.8300000000e-11
2452,177,1.7700000000e-11
2453,158,1.5800000000e-11
2454,172,1.7200000000e-11
2455,190,1.9000000000e-11
2456,167,1.6700000000e-11
2457,193,1.9300000000e-11
2458,154,1.5400000000e-11
2459,154,1.5400000000e-11
2460,178,1.7800000000e-11
2461,180,1.8000000000e-11
2462,187,1.8700000000e-11
2463,178,1.7800000000e-11
2464,169,1.6900000000e-11
2465,175,1.7500000000e-11
2466,163,1.6300000000e-11
2467,163,1.6300000000e-11
2468,156,1.5600000000e-11
2469,147,1.4700000000e-11
2470,167,1.6700000000e-11
2471,147,1.4700000000e-11
2472,170,1.7000000000e-11
2473,154,1.5400000000e-11
2474,170,1.7000000000e-11
2475,152,1.5200000000e-11
2476,153,1.5300000000e-11
2477,161,1.6100000000e-11
2478,142,1.4200000000e-11
2479,164,1.6400000000e-11
2480,161,1.6100000000e-11
2481,143,1.4300000000e-11
2482,145,1.4500000000e-11
2483,164,1.6400000000e-11
2484,187,1.8700000000e-11
2485,135,1.3500000000e-11
2486,149,1.4900000000e-11
2487,159,1.5900000000e-11
2488,151,1.5100000000e-11
2489,160,1.6000000000e-11
2490,167,1.6700000000e-11
2491,143,1.4300000000e-11
2492,169,1.6900000000e-11
2493,148,1.4800000000e-11
2494,157,1.5700000000e-11
2495,151,1.5100000000e-11
2496,149,1.4900000000e-11
2497,158,1.5800000000e-11
2498,123,1.2300000000e-11
2499,134,1.3400000000e-11
2500,153,1.5300000000e-11
2501,174,1.7400000000e-11
2502,134,1.3400000000e-11
2503,125,1.2500000000e-11
2504,131,1.3100000000e-11
2505,157,1.5700000000e-11
2506,130,1.3000000000e-11
2507,180,1.8000000000e-11
2508,134,1.3400000000e-11
2509,132,1.3200000000e-11
2510,149,1.4900000000e-11
2511,151,1.5100000000e-11
2512,148,1.4800000000e-11
2513,138,1.3800000000e-11
2514,159,1.5900000000e-11
2515,125,1.2500000000e-11
2516,127,1.2700000000e-11
2517,134,1.3400000000e-11
2518,143,1.4300000000e-11
2519,134,1.3400000000e-11
2520,137,1.3700000000e-11
2521,141,1.4100000000e-11
2522,123,1.2300000000e-11
2523,115,1.1500000000e-11
2524,122,1.2200000000e-11
2525,134,1.3400000000e-11
2526,128,1.2800000000e-11
2527,124,1.2400000000e-11
2528,132,1.3200000000e-11
2529,134,1.3400000000e-11
2530,139,1.3900000000e-11
2531,127,1.2700000000e-11
2532,120,1.2000000000e-11
2533,117,1.1700000000e-11
2534,115,1.1500000000e-11
2535,122,1.2200000000e-11
2536,121,1.2100000000e-11
2537,128,1.2800000000e-11
2538,119,1.1900000000e-11
2539,126,1.2600000000e-11
2540,112,1.1200000000e-11
2541,120,1.2000000000e-11
2542,99,9.9000000000e-12
2543,127,1.2700000000e-11
2544,103,1.0300000000e-11
2545,119,1.1900000000e-11
2546,106,1.0600000000e-11
2547,110,1.1000000000e-11
2548,105,1.0500000000e-11
2549,115,1.1500000000e-11
2550,107,1.0700000000e-11
2551,120,1.2000000000e-11
2552,112,1.1200000000e-11
2553,117,1.1700000000e-11
2554,108,1.0800000000e-11
2555,110,1.1000000000e-11
2556,125,1.2500000000e-11
2557,127,1.2700000000e-11
2558,107,1.0700000000e-11
2559,109,1.0900000000e-11
2560,115,1.1500000000e-11
2561,118,1.1800000000e-11
2562,113,1.1300000000e-11
2563,118,1.1800000000e-11
2564,132,1.3200000000e-11
2565,109,1.0900000000e-11
2566,114,1.1400000000e-11
2567,130,1.3000000000e-11
2568,89,8.9000000000e-12
2569,103,1.0300000000e-11
2570,112,1.1200000000e-11
2571,103,1.0300000000e-11
2572,105,1.0500000000e-11
2573,92,9.2000000000e-12
2574,99,9.9000000000e-12
2575,103,1.0300000000e-11
2576,90,9.0000000000e-12
2577,110,1.1000000000e-11
2578,92,9.2000000000e-12
2579,107,1.0700000000e-11
2580,102,1.0200000000e-11
2581,98,9.8000000000e-12
2582,88,8.8000000000e-12
2583,110,1.1000000000e-11
2584,110,1.1000000000e-11
2585,94,9.4000000000e-12
2586,100,1.0000000000e-11
2587,88,8.8000000000e-12
2588,81,8.1000000000e-12
2589,101,1.0100000000e-11
2590,97,9.7000000000e-12
2591,97,9.7000000000e-12
2592,81,8.1000000000e-12
2593,81,8.1000000000e-12
2594,115,1.1500000000e-11
2595,93,9.3000000000e-12
2596,104,1.0400000000e-11
2597,108,1.0800000000e-11
2598,84,8.4000000000e-12
2599,97,9.7000000000e-12
2600,90,9.0000000000e-12
2601,98,9.8000000000e-12
2602,95,9.5000000000e-12
2603,95,9.5000000000e-12
2604,86,8.6000000000e-12
2605,91,9.1000000000e-12
2606,102,1.0200000000e-11
2607,91,9.1000000000e-12
2608,88,8.8000000000e-12
2609,91,9.1000000000e-12
2610,95,9.5000000000e-12
2611,90,9.0000000000e-12
2612,103,1.0300000000e-11
2613,82,8.2000000000e-12
2614,86,8.6000000000e-12
2615,71,7.1000000000e-12
2616,96,9.6000000000e-12
2617,96,9.6000000000e-12
2618,80,8.0000000000e-12
2619,67,6.7000000000e-12
2620,82,8.2000000000e-12
2621,70,7.0000000000e-12
2622,86,8.6000000000e-12
2623,85,8.5000000000e-12
2624,76,7.6000000000e-12
2625,104,1.0400000000e-11
2626,93,9.3000000000e-12
2627,77,7.7000000000e-12
2628,82,8.2000000000e-12
2629,88,8.8000000000e-12
2630,82,8.2000000000e-12
2631,82,8.2000000000e-12
2632,72,7.2000000000e-12
2633,75,7.5000000000e-12
2634,70,7.0000000000e-12
2635,78,7.8000000000e-12
2636,75,7.5000000000e-12
2637,85,8.5000000000e-12
2638,81,8.1000000000e-12
2639,78,7.8000000000e-12
2640,67,6.7000000000e-12
2641,84,8.4000000000e-12
2642,68,6.8000000000e-12
2643,79,7.9000000000e-12
2644,71,7.1000000000e-12
2645,85,8.5000000000e-12
2646,71,7.1000000000e-12
2647,89,8.9000000000e-12
2648,80,8.0000000000e-12
2649,82,8.2000000000e-12
2650,79,7.9000000000e-12
2651,92,9.2000000000e-12
2652,78,7.8000000000e-12
2653,64,6.4000000000e-12
2654,72,7.2000000000e-12
2655,64,6.4000000000e-12
2656,81,8.1000000000e-12
2657,86,8.6000000000e-12
2658,61,6.1000000000e-12
2659,79,7.9000000000e-12
2660,71,7.1000000000e-12
2661,83,8.3000000000e-12
2662,85,8.5000000000e-12
2663,74,7.4000000000e-12
2664,60,6.0000000000e-12
2665,71,7.1000000000e-12
2666,72,7.2000000000e-12
2667,66,6.6000000000e-12
2668,70,7.0000000000e-12
2669,64,6.4000000000e-12
2670,60,6.0000000000e-12
2671,77,7.7000000000e-12
2672,72,7.2000000000e-12
2673,68,6.8000000000e-12
2674,74,7.4000000000e-12
2675,67,6.7000000000e-12
2676,58,5.8000000000e-12
