sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
139, 1994821, 469859, 377887, 370584, 461921, 157285, 157285
140, 1991021, 465804, 396863, 389149, 457675, 140765, 140765
141, 1994816, 446022, 416722, 409104, 437968, 142500, 142500
142, 1991718, 448637, 411423, 403830, 440852, 143488, 143488
143, 1991895, 416966, 440645, 432810, 409150, 146162, 146162
144, 1993808, 416639, 443667, 435757, 408981, 144382, 144382
145, 1993363, 440434, 410696, 403140, 432633, 153230, 153230
146, 1994136, 426847, 435713, 427895, 419067, 142307, 142307
147, 1989797, 419351, 440350, 432478, 411610, 143004, 143004
148, 1989375, 442813, 404803, 396796, 434883, 155040, 155040
149, 1993660, 396135, 446096, 438065, 388302, 162531, 162531
150, 1994011, 381526, 486035, 478240, 374090, 137060, 137060
151, 1992924, 465218, 396318, 388766, 457078, 142772, 142772
152, 1994507, 419841, 440524, 432490, 412298, 144677, 144677
153, 1990945, 461097, 395592, 387669, 452967, 146810, 146810
154, 1994444, 406609, 462741, 454657, 398739, 135849, 135849
155, 1992089, 445080, 407926, 400155, 437326, 150801, 150801
156, 1991987, 431409, 424741, 416873, 423688, 147638, 147638
157, 1993794, 408340, 447643, 439866, 400397, 148774, 148774
158, 1991828, 411823, 460699, 452188, 404072, 131523, 131523
159, 1989247, 417780, 437860, 429930, 409793, 146942, 146942
160, 1989481, 432135, 421480, 413701, 424309, 148928, 148928
161, 1992791, 452481, 400947, 393378, 444625, 150680, 150680
162, 1995001, 488737, 375765, 368280, 480637, 140791, 140791
163, 1996303, 415240, 438914, 431271, 407800, 151539, 151539
164, 1989646, 428569, 428138, 420242, 420685, 146006, 146006
165, 1993867, 433017, 430762, 423059, 425233, 140898, 140898
166, 1990570, 387379, 467466, 459422, 379725, 148289, 148289
167, 1991149, 390576, 470633, 462519, 382701, 142360, 142360
168, 1991255, 418329, 430457, 422485, 410676, 154654, 154654
169, 1994613, 408411, 441530, 433995, 400961, 154858, 154858
170, 1989787, 440411, 416075, 408200, 432195, 146453, 146453
171, 1991119, 444883, 413673, 405671, 437014, 144939, 144939
172, 1992392, 449185, 393839, 386051, 441283, 161017, 161017
173, 1988538, 449628, 410415, 402418, 441067, 142505, 142505
174, 1993100, 428758, 439211, 431502, 421175, 136227, 136227
175, 1994012, 430956, 428237, 420252, 423357, 145605, 145605
176, 1992497, 454112, 391323, 383656, 446194, 158606, 158606
177, 1996048, 446478, 418156, 410496, 438732, 141093, 141093
178, 1994725, 456140, 406861, 399093, 448307, 142162, 142162
179, 1991408, 408041, 460016, 451733, 400292, 135663, 135663
180, 1991637, 435029, 438370, 430196, 427004, 130519, 130519
181, 1992794, 424460, 428788, 421073, 416865, 150804, 150804
182, 1991698, 488205, 378104, 370652, 479769, 137484, 137484
183, 1991522, 417229, 431496, 423454, 409473, 154935, 154935
184, 1989798, 421960, 443814, 435795, 414133, 137048, 137048
185, 1992524, 489369, 379430, 371768, 481437, 135260, 135260
186, 1990662, 403130, 453880, 445760, 395332, 146280, 146280
187, 1993125, 436197, 420210, 412224, 428326, 148084, 148084
188, 1992887, 437338, 431402, 423527, 429298, 135661, 135661
189, 1993770, 451349, 420327, 412509, 443443, 133071, 133071
190, 1994245, 440545, 434267, 426544, 432799, 130045, 130045
191, 1994567, 421993, 446064, 438198, 414356, 136978, 136978
192, 1992320, 445637, 416424, 408775, 437618, 141933, 141933
193, 1994502, 489549, 380759, 373483, 481421, 134645, 134645
194, 1994294, 419695, 444910, 436813, 411974, 140451, 140451
195, 1995739, 443972, 412398, 404765, 436242, 149181, 149181
196, 1992870, 461758, 400063, 392396, 453821, 142416, 142416
197, 1992652, 433043, 425856, 417868, 425257, 145314, 145314
198, 1995257, 429787, 421809, 414150, 421903, 153804, 153804
199, 1993979, 432737, 418702, 410796, 424952, 153396, 153396
200, 1989009, 461675, 399302, 391748, 453388, 141448, 141448
201, 1990344, 425924, 433954, 425897, 418051, 143259, 143259
202, 1992801, 445871, 404921, 397131, 437832, 153523, 153523
203, 1991654, 447924, 403033, 395225, 440096, 152688, 152688
204, 1990857, 427207, 429451, 421892, 419281, 146513, 146513
205, 1994191, 396861, 463705, 455470, 389295, 144430, 144430
206, 1990763, 456832, 400173, 392257, 448643, 146429, 146429
207, 1994196, 446183, 410909, 403578, 438634, 147446, 147446
208, 1995933, 428778, 430588, 422677, 421108, 146391, 146391
209, 1994047, 418247, 453378, 445378, 410336, 133354, 133354
210, 1991302, 457373, 394985, 387344, 449454, 151073, 151073
211, 1991027, 430356, 426113, 418707, 422391, 146730, 146730
212, 1990606, 404641, 450423, 442515, 396829, 148099, 148099
213, 1996496, 452560, 402588, 395188, 444746, 150707, 150707
214, 1993078, 394767, 468653, 460476, 387382, 140900, 140900
215, 1994108, 444520, 427731, 419958, 436693, 132603, 132603
216, 1991359, 447723, 419041, 411204, 439757, 136817, 136817
217, 1992453, 428972, 430751, 423189, 421193, 144174, 144174
218, 1992287, 419733, 436496, 428457, 412293, 147654, 147654
219, 1994076, 438569, 432926, 425225, 430646, 133355, 133355
220, 1988964, 441439, 415373, 407387, 433163, 145801, 145801
221, 1989135, 425935, 427467, 419304, 417975, 149227, 149227
222, 1989487, 438602, 412902, 405109, 430726, 151074, 151074
223, 1995300, 462371, 393569, 386196, 454372, 149396, 149396
224, 1988804, 401867, 472430, 464559, 394064, 127942, 127942
225, 1991866, 430994, 439113, 431580, 423369, 133405, 133405
226, 1991116, 439905, 431045, 423054, 431956, 132578, 132578
227, 1993159, 430718, 435352, 427459, 423054, 138288, 138288
228, 1993089, 389937, 460503, 452491, 382242, 153958, 153958
229, 1993740, 427260, 428878, 421112, 419274, 148608, 148608
230, 1992766, 401660, 470784, 462528, 393938, 131928, 131928
231, 1994426, 408046, 456792, 449213, 400215, 140080, 140080
232, 1989311, 428338, 428502, 420450, 420389, 145816, 145816
233, 1992863, 426770, 431724, 423841, 419200, 145664, 145664
234, 1992752, 416903, 437882, 429854, 409373, 149370, 149370
235, 1989972, 402968, 437602, 429458, 395354, 162295, 162295
236, 1990706, 458590, 399167, 391465, 450428, 145528, 145528
237, 1994225, 453586, 411756, 404061, 445484, 139669, 139669
238, 1991400, 405051, 460049, 452016, 397040, 138622, 138622
239, 1993976, 427730, 447942, 440324, 419736, 129122, 129122
240, 1990811, 423560, 424520, 416609, 415516, 155303, 155303
241, 1994740, 426737, 443739, 436084, 418826, 134677, 134677
242, 1992980, 395733, 466229, 458193, 388243, 142291, 142291
243, 1991917, 404175, 454158, 446106, 396552, 145463, 145463
244, 1994603, 376763, 486893, 478891, 369308, 141374, 141374
245, 1991701, 422442, 441232, 433288, 414735, 140002, 140002
246, 1990524, 435485, 413010, 405252, 427567, 154605, 154605
247, 1992366, 442335, 416794, 408974, 434633, 144815, 144815
248, 1992718, 409397, 456928, 448976, 401841, 137788, 137788
249, 1990050, 414938, 441547, 433508, 407269, 146394, 146394
250, 1988383, 426424, 444239, 435917, 418383, 131710, 131710
251, 1987601, 430397, 405558, 397862, 422556, 165614, 165614
252, 1993858, 410372, 460417, 452356, 402717, 133998, 133998
253, 1990364, 422966, 441456, 433645, 415213, 138542, 138542
254, 1994217, 428512, 427678, 419932, 420679, 148708, 148708
255, 1987297, 405162, 454576, 446363, 397432, 141882, 141882
256, 1992316, 423385, 440234, 432493, 415490, 140357, 140357
257, 1993305, 413945, 447003, 439144, 406269, 143472, 143472
258, 1992938, 451223, 416192, 408435, 443454, 136817, 136817
259, 1993654, 419877, 460499, 452673, 412113, 124246, 124246
260, 1992385, 440046, 413847, 405938, 432176, 150189, 150189
261, 1991226, 406410, 444357, 436361, 398846, 152626, 152626
262, 1994518, 450746, 420762, 413106, 443112, 133396, 133396
263, 1993722, 423340, 433640, 425952, 415438, 147676, 147676
264, 1991991, 410778, 432932, 425096, 403017, 160084, 160084
265, 1994091, 444518, 417305, 409478, 436884, 142953, 142953
266, 1992039, 459803, 407889, 400131, 451782, 136217, 136217
267, 1990869, 398157, 456597, 448439, 390586, 148545, 148545
268, 1992179, 436291, 423463, 415833, 428254, 144169, 144169
269, 1990819, 404999, 452579, 444615, 397374, 145626, 145626
270, 1993094, 427779, 435831, 428103, 420147, 140617, 140617
271, 1989507, 416677, 442758, 434856, 409046, 143085, 143085
272, 1990567, 437265, 427590, 419634, 429470, 138304, 138304
273, 1993591, 422827, 434998, 427257, 415017, 146746, 146746
274, 1992533, 441790, 409091, 401282, 434004, 153183, 153183
275, 1990761, 440943, 410136, 402334, 433034, 152157, 152157
276, 1993214, 439883, 420194, 412637, 431968, 144266, 144266
277, 1994054, 410340, 438878, 431140, 402544, 155576, 155576
278, 1993663, 423044, 441930, 434176, 415367, 139573, 139573
279, 1992379, 417420, 448684, 440935, 409644, 137848, 137848
280, 1992797, 469176, 375772, 368094, 461025, 159365, 159365
281, 1993704, 413104, 441923, 434514, 405201, 149481, 149481
282, 1994793, 448705, 424182, 416414, 441036, 132228, 132228
283, 1991356, 463123, 399418, 391813, 454960, 141021, 141021
284, 1996330, 376420, 472720, 464977, 368943, 156635, 156635
285, 1989797, 408924, 447247, 439159, 401107, 146680, 146680
286, 1994235, 405763, 456559, 448601, 398124, 142594, 142594
287, 1990758, 492993, 353302, 346188, 484493, 156891, 156891
288, 1993243, 480742, 381934, 374280, 472425, 141931, 141931
289, 1995490, 399499, 456310, 448518, 392153, 149505, 149505
290, 1994876, 439333, 424562, 416890, 431969, 141061, 141061
291, 1992086, 422099, 439421, 431540, 414134, 142446, 142446
292, 1996277, 394065, 469613, 461618, 386607, 142187, 142187
293, 1991594, 437545, 428677, 420810, 429810, 137376, 137376
294, 1993474, 431760, 439174, 431432, 424050, 133529, 133529
295, 1992372, 414237, 441016, 433148, 406541, 148715, 148715
296, 1993396, 430556, 431045, 423212, 422861, 142861, 142861
297, 1992993, 430284, 427383, 419700, 422602, 146512, 146512
298, 1995170, 442145, 432479, 424808, 434204, 130767, 130767
299, 1991414, 426290, 437701, 429818, 418521, 139542, 139542
300, 1989239, 451925, 404937, 397175, 443898, 145652, 145652
301, 1993676, 438156, 421173, 413458, 430549, 145170, 145170
302, 1991360, 452235, 406132, 398506, 444129, 145179, 145179
303, 1991752, 420020, 444410, 436851, 412177, 139147, 139147
304, 1996082, 467164, 402260, 394987, 458993, 136339, 136339
305, 1989421, 413378, 441565, 433559, 405589, 147665, 147665
306, 1996259, 405696, 459199, 451329, 398273, 140881, 140881
307, 1990726, 457027, 399624, 391891, 449098, 146543, 146543
308, 1995343, 491372, 376542, 369133, 483376, 137460, 137460
309, 1992992, 476679, 375699, 368171, 468587, 151928, 151928
310, 1991940, 402302, 454224, 446458, 394512, 147222, 147222
311, 1988673, 449560, 411618, 403695, 441668, 141066, 141066
312, 1989003, 462230, 402746, 394813, 453748, 137733, 137733
313, 1993984, 430962, 441644, 433761, 423225, 132196, 132196
314, 1993785, 471226, 390857, 383221, 463333, 142574, 142574
315, 1990305, 421174, 441528, 433513, 413450, 140320, 140320
316, 1993623, 447653, 411602, 403886, 439774, 145354, 145354
317, 1993984, 463016, 404367, 396524, 454939, 137569, 137569
318, 1992711, 461561, 398009, 390292, 453511, 144669, 144669
319, 1991418, 422762, 444768, 436771, 415011, 136053, 136053
320, 1993650, 440138, 434702, 426915, 432287, 129804, 129804
321, 1991789, 440785, 417742, 409868, 432840, 145277, 145277
322, 1992995, 454741, 410249, 402613, 446928, 139232, 139232
323, 1995678, 425212, 440530, 432671, 417599, 139833, 139833
324, 1995433, 423913, 431636, 423669, 416311, 149952, 149952
325, 1993880, 395611, 460787, 452889, 388059, 148267, 148267
326, 1993280, 442491, 428056, 420563, 434690, 133740, 133740
327, 1991038, 425534, 436623, 428645, 417852, 141192, 141192
328, 1990150, 452709, 407116, 399646, 444515, 143082, 143082
329, 1992738, 408424, 425180, 417263, 400547, 170662, 170662
330, 1992421, 429928, 429358, 421286, 421957, 144946, 144946
331, 1991744, 440389, 419619, 411747, 432543, 143723, 143723
332, 1995908, 373356, 473206, 465384, 365948, 159007, 159007
333, 1991312, 426743, 434727, 426712, 418860, 142135, 142135
334, 1994730, 399316, 461299, 453098, 392009, 144504, 144504
335, 1991323, 422168, 445322, 437448, 414287, 136049, 136049
336, 1989854, 425642, 433729, 425771, 417702, 143505, 143505
337, 1994935, 408910, 461548, 453615, 401432, 134715, 134715
338, 1992463, 385433, 479141, 471036, 377763, 139545, 139545
339, 1995671, 448849, 409153, 401533, 440860, 147638, 147638
340, 1989422, 428375, 420877, 413110, 420146, 153457, 153457
341, 1993714, 407170, 453163, 445099, 399828, 144227, 144227
342, 1993414, 402232, 456621, 448475, 394644, 145721, 145721
343, 1993964, 443647, 422916, 415357, 435500, 138272, 138272
344, 1992994, 394822, 462015, 453885, 387250, 147511, 147511
345, 1990605, 406891, 454430, 446449, 399185, 141825, 141825
346, 1990000, 441222, 425088, 417129, 433209, 136676, 136676
347, 1993998, 431246, 441142, 433316, 423306, 132494, 132494
348, 1992959, 457788, 405122, 397502, 449639, 141454, 141454
349, 1993639, 443284, 409799, 402129, 435395, 151516, 151516
350, 1995888, 439585, 420243, 413062, 431768, 145615, 145615
351, 1992739, 391858, 471872, 463782, 384091, 140568, 140568
352, 1990916, 453682, 404973, 397184, 445699, 144689, 144689
353, 1991069, 448756, 392250, 384578, 441005, 162240, 162240
354, 1990774, 440540, 426878, 419136, 432412, 135904, 135904
355, 1987768, 423056, 441070, 433058, 414998, 137793, 137793
356, 1990362, 455454, 402809, 394915, 447224, 144980, 144980
357, 1992954, 449282, 404109, 396490, 441123, 150975, 150975
358, 1991909, 404818, 448442, 440408, 397007, 150617, 150617
359, 1989390, 430696, 430648, 422562, 422698, 141393, 141393
360, 1993816, 439913, 412255, 404361, 432171, 152558, 152558
361, 1993805, 405373, 451237, 443361, 397520, 148157, 148157
362, 1987859, 414690, 448336, 440233, 406842, 138879, 138879
363, 1991110, 436135, 418734, 410823, 428092, 148663, 148663
364, 1994993, 408474, 457685, 449957, 400931, 138973, 138973
365, 1995510, 428053, 440081, 432213, 420497, 137333, 137333
366, 1994072, 449499, 414481, 406795, 441531, 140883, 140883
367, 1990389, 419061, 446769, 438748, 411263, 137274, 137274
368, 1996925, 440315, 415346, 407635, 432611, 150509, 150509
369, 1991831, 394344, 460302, 452319, 386698, 149084, 149084
370, 1991228, 415072, 447141, 439366, 407221, 141214, 141214
371, 1994581, 412255, 439210, 431101, 404719, 153648, 153648
372, 1989479, 436734, 427632, 419809, 428792, 138256, 138256
373, 1992188, 429289, 428911, 421194, 421244, 145775, 145775
374, 1988858, 408297, 451508, 443444, 400443, 142583, 142583
375, 1994059, 433200, 422228, 414402, 425593, 149318, 149318
376, 1995221, 435114, 437450, 429752, 427193, 132856, 132856
377, 1991388, 431529, 417091, 409198, 423852, 154859, 154859
378, 1994508, 424321, 438241, 430529, 416721, 142348, 142348
379, 1990614, 431675, 432129, 423969, 423831, 139505, 139505
380, 1991137, 468330, 391243, 383642, 460236, 143843, 143843
381, 1992729, 445693, 426143, 418289, 437942, 132331, 132331
382, 1994344, 453165, 415416, 407547, 445208, 136504, 136504
383, 1994390, 463659, 409358, 401833, 455880, 131830, 131830
384, 1993459, 407285, 452796, 444682, 399632, 144532, 144532
385, 1992527, 443807, 420553, 412895, 435700, 139786, 139786
386, 1992175, 438535, 431300, 423236, 430676, 134214, 134214
387, 1993366, 402228, 460794, 452910, 394672, 141381, 141381
388, 1992362, 441339, 421328, 413406, 433423, 141433, 141433
389, 1993586, 429993, 429363, 421327, 422497, 145203, 145203
390, 1990500, 432188, 417732, 410205, 424225, 153075, 153075
391, 1991369, 410411, 457826, 449522, 402710, 135450, 135450
392, 1992036, 441209, 419076, 411356, 433389, 143503, 143503
393, 1993262, 435197, 434624, 427134, 427263, 134522, 134522
394, 1992954, 450516, 390340, 382825, 442563, 163355, 163355
395, 1990865, 419936, 430784, 422866, 412295, 152492, 152492
396, 1992112, 429913, 446872, 439015, 422162, 127075, 127075
397, 1992920, 418742, 441979, 434195, 411000, 143502, 143502
398, 1996015, 416711, 438667, 430792, 409137, 150354, 150354
399, 1993724, 431474, 419699, 411997, 423654, 153450, 153450
400, 1993225, 460791, 409197, 401413, 452824, 134500, 134500
401, 1993078, 430676, 432237, 424184, 422587, 141697, 141697
402, 1991744, 436681, 403896, 396242, 428821, 163052, 163052
403, 1992253, 429351, 423201, 415476, 421259, 151483, 151483
404, 1992427, 428840, 425223, 417634, 420724, 150003, 150003
405, 1992805, 427660, 427150, 419298, 419675, 149511, 149511
406, 1993948, 413706, 431559, 423905, 405998, 159390, 159390
407, 1996263, 459337, 416793, 409151, 451768, 129607, 129607
408, 1994010, 423851, 436109, 428273, 415985, 144896, 144896
409, 1991668, 455179, 416955, 409323, 447557, 131327, 131327
410, 1993196, 463508, 410256, 402679, 455421, 130666, 130666
411, 1990016, 413147, 452596, 444903, 405188, 137091, 137091
412, 1991187, 451282, 411080, 403203, 443522, 141050, 141050
413, 1991130, 449471, 413506, 405736, 441657, 140380, 140380
414, 1992680, 449266, 410885, 403086, 441317, 144063, 144063
415, 1989862, 398439, 458507, 450478, 390604, 145917, 145917
416, 1991201, 411589, 448378, 440412, 403964, 143429, 143429
417, 1996326, 420081, 430615, 422926, 412362, 155171, 155171
418, 1993040, 465283, 400636, 393136, 457199, 138393, 138393
419, 1993131, 424257, 446704, 438803, 416365, 133501, 133501
420, 1989719, 442982, 403482, 395413, 434882, 156480, 156480
421, 1991858, 440359, 408690, 400759, 432344, 154853, 154853
422, 1989395, 426833, 431309, 423303, 418876, 144537, 144537
423, 1995304, 409352, 455151, 447204, 402001, 140798, 140798
424, 1993787, 456172, 411081, 403388, 448348, 137399, 137399
425, 1991130, 422379, 431704, 424108, 414399, 149270, 149270
426, 1995966, 405347, 453754, 445884, 397825, 146578, 146578
427, 1996594, 424913, 432217, 424704, 417066, 148847, 148847
428, 1992920, 423332, 434876, 426946, 415732, 146017, 146017
429, 1994132, 425008, 450692, 442604, 417268, 129280, 129280
430, 1995570, 457279, 402622, 394974, 449459, 145618, 145618
431, 1991164, 452288, 417395, 409882, 444267, 133666, 133666
432, 1993002, 421937, 430290, 422527, 414212, 152018, 152018
433, 1990435, 427357, 440475, 432340, 419561, 135351, 135351
434, 1993933, 442448, 418812, 411408, 434565, 143350, 143350
435, 1995395, 408103, 448946, 440960, 400752, 148317, 148317
436, 1989857, 419688, 438958, 431097, 411724, 144195, 144195
437, 1992466, 420288, 444327, 436401, 412836, 139307, 139307
438, 1992481, 422126, 438684, 430953, 414300, 143209, 143209
439, 1993882, 446855, 429355, 421358, 439012, 128651, 128651
440, 1987424, 452023, 409350, 401307, 443732, 140506, 140506
441, 1992845, 421294, 450935, 443037, 413481, 132049, 132049
442, 1992113, 431501, 435216, 427286, 423712, 137199, 137199
443, 1996233, 418367, 461575, 453501, 410828, 125981, 125981
444, 1990051, 389011, 470248, 461792, 381458, 143771, 143771
445, 1993190, 436162, 425632, 417945, 428229, 142611, 142611
446, 1990804, 455615, 398171, 390354, 447398, 149633, 149633
447, 1992271, 419436, 441298, 433376, 411893, 143134, 143134
