L,rho,n_samples,mean,std,second_moment,fourth_moment,binder_cumulant
180,0.20432000,1000,3.1392281722e-01,8.0477861072e-04,9.8548182189e-02,9.7119992637e-03,0.6666579126305154
180,0.20642100,1000,3.0656516958e-01,7.6220110109e-04,9.3982783570e-02,8.8329819216e-03,0.6666584278724093
180,0.20848100,1000,2.9944322857e-01,7.2364628825e-04,8.9666770275e-02,8.0403172969e-03,0.6666588887905205
180,0.21050100,1000,2.9250657287e-01,7.7916609376e-04,8.5560701667e-02,7.3208411828e-03,0.6666572178941382
180,0.21248100,1000,2.8569300326e-01,7.5395808919e-04,8.1621059995e-02,6.6621828532e-03,0.6666573892433495
180,0.21442000,1000,2.7909015809e-01,7.8897968907e-04,7.7891938211e-02,6.0673478007e-03,0.6666560212350813
180,0.21631900,1000,2.7268997119e-01,7.7761510030e-04,7.4360424470e-02,5.5296524549e-03,0.6666558321454434
180,0.21817800,1000,2.6629565466e-01,7.7349410930e-04,7.0913973388e-02,5.0289611931e-03,0.666655426629184
180,0.21999600,1000,2.6005441615e-01,8.1281096993e-04,6.7628959361e-02,4.5738547104e-03,0.6666536526187636
180,0.22177400,1000,2.5402832236e-01,8.0462432764e-04,6.4531035334e-02,4.1644214976e-03,0.666653300816671
180,0.22351100,1000,2.4806777315e-01,8.0673084692e-04,6.1538270239e-02,3.7871186855e-03,0.6666525848672145
180,0.22520800,1000,2.4223709294e-01,7.8155094994e-04,5.8679419405e-02,3.4434175400e-03,0.6666527963085216
180,0.22686400,1000,2.3654292095e-01,8.4368888469e-04,5.5953264552e-02,3.1309269948e-03,0.666649718663854
180,0.22848100,1000,2.3087449040e-01,8.7294553574e-04,5.3303791588e-02,2.8414565399e-03,0.6666476210996157
180,0.23005600,1000,2.2535467438e-01,8.3971004340e-04,5.0785433674e-02,2.5793034278e-03,0.66664816525649
180,0.23159200,1000,2.1991589575e-01,8.5786997161e-04,4.8363736407e-02,2.3391932458e-03,0.6666463954049067
180,0.23308700,1000,2.1460272822e-01,9.0215165006e-04,4.6055144025e-02,2.1212260689e-03,0.6666431286486737
180,0.23454100,1000,2.0931111180e-01,8.9287963092e-04,4.3811937958e-02,1.9196255283e-03,0.6666424204756098
180,0.23595500,1000,2.0407023268e-01,9.4596050722e-04,4.1645553813e-02,1.7345010800e-03,0.6666380435785992
180,0.23732900,1000,1.9895959774e-01,9.6741015777e-04,3.9585856478e-02,1.5671880234e-03,0.6666351868688356
180,0.23866200,1000,1.9387901337e-01,9.9404518561e-04,3.7590058965e-02,1.4131610487e-03,0.6666316314180629
180,0.23995500,1000,1.8880382939e-01,1.0820752010e-03,3.5648055708e-02,1.2709505642e-03,0.6666229434085742
180,0.24120800,1000,1.8377137500e-01,1.1134812835e-03,3.3773156870e-02,1.1407933658e-03,0.6666177926864578
180,0.24242000,1000,1.7883700189e-01,1.1648920761e-03,3.1984028860e-02,1.0231514267e-03,0.6666101895349589
180,0.24359100,1000,1.7391862740e-01,1.2453896402e-03,3.0249238401e-02,9.1520367773e-04,0.6665984515443446
180,0.24472300,1000,1.6891076989e-01,1.2992318289e-03,2.8532534500e-02,8.1429796769e-04,0.6665878715247031
180,0.24581300,1000,1.6402359688e-01,1.4461055089e-03,2.6905829463e-02,7.2414825164e-04,0.6665632521983723
180,0.24686400,1000,1.5913343913e-01,1.4164710032e-03,2.5325455833e-02,6.4158139646e-04,0.6665613293563544
180,0.24787400,1000,1.5425111780e-01,1.5200802567e-03,2.3795715675e-02,5.6645575680e-04,0.6665373494090931
180,0.24884400,1000,1.4922754921e-01,1.6302054489e-03,2.2271516356e-02,4.9625698480e-04,0.6665077054674359
180,0.24977300,1000,1.4445998251e-01,1.7434562058e-03,2.0871723147e-02,4.3588242462e-04,0.6664726195860016
180,0.25066200,1000,1.3931945405e-01,1.9671562701e-03,1.9413776110e-02,3.7719482553e-04,0.6664012320695327
180,0.25151000,1000,1.3431343844e-01,2.1561475328e-03,1.8044744070e-02,3.2594677010e-04,0.6663247661265093
180,0.25231800,1000,1.2912885545e-01,2.3819172328e-03,1.6679929167e-02,2.7859672115e-04,0.6662153642300122
180,0.25308600,1000,1.2425559019e-01,2.5269975417e-03,1.5445831025e-02,2.3896642279e-04,0.6661179518813215
180,0.25381300,1000,1.1890759105e-01,2.8991854794e-03,1.4147412080e-02,2.0062194502e-04,0.6658794601067799
180,0.25450000,1000,1.1370862894e-01,3.1210262816e-03,1.2939383361e-02,1.6792761691e-04,0.6656712612237492
180,0.25514700,1000,1.0855827846e-01,3.6070653112e-03,1.1797897732e-02,1.3979465632e-04,0.6652195710421158
180,0.25575300,1000,1.0306158368e-01,4.1539745231e-03,1.0638928279e-02,1.1391229810e-04,0.6645300711793822
180,0.25631800,1000,9.7304706790e-02,4.8411230167e-03,9.4916189991e-03,9.0956528335e-05,0.6634636137046336
180,0.25684400,1000,9.1764491084e-02,5.6699216279e-03,8.4528376871e-03,7.2464809814e-05,0.6619345078198177
180,0.25732800,1000,8.5933044925e-02,6.8182846106e-03,7.4309307260e-03,5.6426763467e-05,0.6593742619572531
180,0.25777300,1000,7.9869610082e-02,8.0263311112e-03,6.4435121838e-03,4.2955027433e-05,0.6551363361019112
180,0.25817700,1000,7.3882541667e-02,9.5217169148e-03,5.5492023930e-03,3.2494896666e-05,0.6482510775014876
180,0.25854000,1000,6.7988675240e-02,1.1618057758e-02,4.7573042477e-03,2.4666741886e-05,0.6366972539985625
180,0.25886400,1000,6.1222587963e-02,1.3039789729e-02,3.9180713569e-03,1.7446822018e-05,0.6211647404673384
180,0.25914600,1000,5.6606952675e-02,1.3298305687e-02,3.3810151804e-03,1.3380149573e-05,0.6098375477676327
180,0.25938900,1000,5.1429963134e-02,1.4296076803e-02,2.8492145421e-03,1.0026556433e-05,0.5883005913130057
180,0.25959100,1000,4.7120760974e-02,1.4166020602e-02,2.4208415783e-03,7.4932469668e-06,0.5737974417420433
180,0.25975300,1000,4.3714995370e-02,1.4517545227e-02,2.1215491805e-03,6.0426662111e-06,0.5524916504074734
180,0.25987400,1000,4.1513627401e-02,1.3885961230e-02,1.9160083593e-03,5.0166497257e-06,0.5444902001163814
180,0.25995500,1000,3.9596913409e-02,1.4348400746e-02,1.7735862789e-03,4.4550234966e-06,0.5279107581182505
180,0.25999500,1000,3.9094695302e-02,1.4146891819e-02,1.7283296143e-03,4.2416633213e-06,0.5266724360966281
180,0.26000500,1000,3.9743734396e-02,1.3964387191e-02,1.7743735293e-03,4.4264071913e-06,0.5313592943725952
180,0.26004500,1000,3.8810049897e-02,1.4126429306e-02,1.7055764219e-03,4.1104994730e-06,0.5289890812847309
180,0.26012600,1000,3.7379498800e-02,1.3853394427e-02,1.5889515511e-03,3.6517264832e-06,0.5178794139360576
180,0.26024700,1000,3.4976314472e-02,1.3304066347e-02,1.4001637572e-03,2.9066430612e-06,0.5057885707988483
180,0.26040900,1000,3.2000514746e-02,1.3052286548e-02,1.1942247660e-03,2.2081876162e-06,0.4838896499577088
180,0.26061100,1000,2.8993479938e-02,1.2252802029e-02,9.9060290534e-04,1.5967547596e-06,0.4576023866757105
180,0.26085400,1000,2.5725498114e-02,1.1903046165e-02,8.0334207871e-04,1.1452419978e-06,0.40847244548885575
180,0.26113600,1000,2.2054321331e-02,1.0169349868e-02,5.8970535042e-04,6.4013019173e-07,0.38641191149938836
180,0.26146000,1000,1.8551310357e-02,9.0268632229e-03,4.2555389133e-04,3.5791970261e-07,0.3411975297588611
180,0.26182300,1000,1.5096402435e-02,7.3644342624e-03,2.8208202359e-04,1.6501852210e-07,0.30870945397571226
180,0.26222700,1000,1.2781101337e-02,6.4321951594e-03,2.0468831283e-04,9.4785832998e-08,0.2458875968970805
180,0.26267200,1000,1.0020888546e-02,5.0850736249e-03,1.2625032305e-04,3.9798846952e-08,0.16769167406993768
180,0.26315600,1000,8.2193569959e-03,3.9923538984e-03,8.3480780186e-05,1.6735302211e-08,0.19954060507339422
180,0.26368200,1000,6.5847671468e-03,2.9735272366e-03,5.2192180740e-05,5.5498958942e-09,0.3208703443195605
180,0.26424700,1000,5.3265138889e-03,2.4417294009e-03,3.4327830633e-05,2.7362395983e-09,0.22600144251702725
180,0.26485300,1000,4.3541586077e-03,1.8651834749e-03,2.2434127667e-05,1.0609028001e-09,0.2973549890106354
180,0.26550000,1000,3.5972914952e-03,1.4426007076e-03,1.5019521806e-05,4.3851476198e-10,0.3520361881369056
180,0.26618700,1000,2.9215521262e-03,1.1725163589e-03,9.9088866433e-06,1.9467201419e-10,0.33910487655048516
180,0.26691400,1000,2.4286268861e-03,8.4633710682e-04,6.6137987640e-06,7.2565751843e-11,0.4470211878129673
180,0.26768200,1000,2.0003724280e-03,6.3361277479e-04,4.4025535339e-06,2.9618123975e-11,0.4906374620433238
180,0.26849000,1000,1.7456560357e-03,5.7612099433e-04,3.3788984796e-06,1.7767563311e-11,0.48125212567895614
180,0.26933800,1000,1.4426483196e-03,4.4677254850e-04,2.2806402785e-06,7.9039205508e-12,0.49346701545405636
180,0.27022700,1000,1.2431327161e-03,3.6742188287e-04,1.6802427909e-06,4.0826467001e-12,0.5179673421142653
180,0.27115600,1000,1.0669348422e-03,2.9239165502e-04,1.2237573447e-06,2.0328612794e-12,0.5475236688086006
180,0.27212600,1000,9.1111282579e-04,2.6055049796e-04,8.9794525674e-07,1.2312433025e-12,0.4909939961296471
180,0.27313600,1000,8.0521484911e-04,2.3314673037e-04,7.0267399371e-07,7.3041891466e-13,0.506890924666543
180,0.27418700,1000,6.9204303841e-04,1.8205359321e-04,5.1203393430e-07,3.5669226597e-13,0.546502445199627
180,0.27527700,1000,6.1037088477e-04,1.5190927777e-04,3.9560596923e-07,2.0348825833e-13,0.5665964862243131
180,0.27640900,1000,5.3349108368e-04,1.3522422535e-04,3.0288004189e-07,1.2089916830e-13,0.5607004633918387
180,0.27758000,1000,4.6972067901e-04,1.1116889487e-04,2.3298368096e-07,6.9525147471e-14,0.5730572343511837
180,0.27879200,1000,4.1941323731e-04,9.8274465525e-05,1.8555567634e-07,4.4208182260e-14,0.5720106970012961
180,0.28004500,1000,3.7235390946e-04,8.5655956204e-05,1.4597703978e-07,2.6920614165e-14,0.5788909218711977
180,0.28133800,1000,3.2979921125e-04,7.0959396121e-05,1.1379772040e-07,1.5689977138e-14,0.5961371261573774
180,0.28267100,1000,2.9831515775e-04,6.6867648519e-05,9.3458744480e-08,1.0800884935e-14,0.5878092895420142
180,0.28404500,1000,2.6762568587e-04,6.0481415111e-05,7.5277851310e-08,7.1629748468e-15,0.5786550988558704
180,0.28545900,1000,2.4022822359e-04,5.0231947294e-05,6.0230324691e-08,4.3921389844e-15,0.5964248555005147
180,0.28691300,1000,2.1736351166e-04,4.2996445431e-05,4.9093741826e-08,2.8341260049e-15,0.6080364959625402
180,0.28840800,1000,1.9654698217e-04,3.8800589450e-05,4.0134696455e-08,1.9016797714e-15,0.6064715212482541
180,0.28994400,1000,1.7749451303e-04,3.5348770366e-05,3.2752588187e-08,1.2734390598e-15,0.6043003531616573
180,0.29151900,1000,1.6014008916e-04,3.3198861265e-05,2.6745910382e-08,8.9652817674e-16,0.5822389764276489
180,0.29313600,1000,1.4657133059e-04,2.9185649596e-05,2.2334105291e-08,5.9245413849e-16,0.6040900976120489
180,0.29479200,1000,1.3424777092e-04,2.4462044069e-05,1.8620257205e-08,4.0216450298e-16,0.6133561301708645
180,0.29648900,1000,1.2162139918e-04,2.3025093420e-05,1.5321389510e-08,2.7596598325e-16,0.6081336331399931
180,0.29822600,1000,1.1227589163e-04,2.1160981461e-05,1.3053215191e-08,1.9997586153e-16,0.6087797499456975
180,0.30000400,1000,1.0395490398e-04,1.8838419060e-05,1.1161153208e-08,1.4426490459e-16,0.613969784928803
180,0.30182200,1000,9.5093964335e-05,1.7093619895e-05,9.3347617022e-09,1.0029207992e-16,0.6163467232241053
180,0.30368100,1000,8.8691872428e-05,1.6830628549e-05,8.1492350221e-09,7.8428937977e-17,0.6063399044283873
180,0.30558000,1000,8.1096021948e-05,1.4463446423e-05,6.7855468669e-09,5.3059730146e-17,0.6158736732866472
180,0.30751900,1000,7.4644375857e-05,1.2674055950e-05,5.7322539096e-09,3.7408304759e-17,0.6205138462114045
180,0.30949900,1000,6.9942043896e-05,1.2293677654e-05,5.0428728801e-09,2.9094988868e-17,0.6186349416918344
180,0.31151900,1000,6.4727194787e-05,1.1275198992e-05,4.3166127272e-09,2.1368003800e-17,0.6177420523395938
180,0.31357900,1000,6.0534293553e-05,1.0211384382e-05,3.7685687946e-09,1.6060120938e-17,0.6230578864909656
180,0.31568000,1000,5.5819958848e-05,9.4587270227e-06,3.2052458551e-09,1.1650408628e-17,0.6219952920446561
180,0.31782200,1000,5.2657921811e-05,8.6653278529e-06,2.8478695483e-09,9.1126269096e-18,0.6254738455392286
180,0.32000400,1000,4.8589163237e-05,7.7600706380e-06,2.4210652617e-09,6.5607455778e-18,0.6269054123276978
180,0.32222600,1000,4.5590534979e-05,7.6697999329e-06,2.1372638849e-09,5.1720076947e-18,0.6225828652647303
180,0.32448800,1000,4.2712962963e-05,7.3658587119e-06,1.8785988238e-09,4.0263590283e-18,0.6197027795525497
180,0.32679100,1000,4.0028292181e-05,6.4532990812e-06,1.6438675989e-09,3.0227054659e-18,0.6271441978735881
180,0.32913500,1000,3.7226851852e-05,6.0157979839e-06,1.4219921344e-09,2.2654710877e-18,0.6265410420892206
180,0.33151800,1000,3.5162722908e-05,5.4718547357e-06,1.2663283354e-09,1.7805157816e-18,0.6298890594149064
180,0.33394300,1000,3.2979938272e-05,5.2038450269e-06,1.1147292515e-09,1.3818851960e-18,0.6293091087766112
180,0.33640700,1000,3.0953017833e-05,4.7478255792e-06,9.8060861883e-10,1.0604142937e-18,0.6324106618343596
180,0.33891200,1000,2.9207475995e-05,4.4899331703e-06,8.7321599434e-10,8.4340821861e-19,0.6312999384057738
180,0.34145800,1000,2.7691529492e-05,4.4166163619e-06,7.8630779922e-10,6.9178354779e-19,0.6270386674795526
180,0.34404300,1000,2.6030864198e-05,4.3095561149e-06,6.9615959250e-10,5.5006505637e-19,0.6216661686522532
180,0.34667000,1000,2.4572530864e-05,3.8474945505e-06,6.1859768417e-10,4.2463134601e-19,0.6301086153801871
180,0.34933600,1000,2.3097565158e-05,3.4508713322e-06,5.4539412065e-10,3.2765797519e-19,0.6328203660491206
180,0.35204300,1000,2.1771604938e-05,3.2952809915e-06,4.8485079952e-10,2.5986902258e-19,0.6315173651866759
180,0.35479100,1000,2.0506001372e-05,3.2211606920e-06,4.3086159259e-10,2.0797875618e-19,0.6265588626361869
180,0.35757800,1000,1.9503429355e-05,3.0351915608e-06,3.8958693204e-10,1.6880866358e-19,0.6292640381074546
180,0.36040700,1000,1.8489711934e-05,2.8085879073e-06,3.4974972528e-10,1.3564680827e-19,0.6303645968724857
180,0.36327500,1000,1.7456275720e-05,2.6659057896e-06,3.1182150864e-10,1.0744265504e-19,0.63166470164347
180,0.36618400,1000,1.6538065844e-05,2.4925233086e-06,2.7971408162e-10,8.6291884799e-20,0.6323623010731056
180,0.36913400,1000,1.5846364883e-05,2.5138477255e-06,2.5742039097e-10,7.4089708325e-20,0.6273074261985849
180,0.37212300,1000,1.5038065844e-05,2.3777670057e-06,2.3179154647e-10,6.0218244916e-20,0.6263958834065351
180,0.37515400,1000,1.4188100137e-05,2.0830585332e-06,2.0563697922e-10,4.6366784428e-20,0.6345034410620667
180,0.37822400,1000,1.3462791495e-05,2.0022863937e-06,1.8525189649e-10,3.7714581784e-20,0.6336782408841659
180,0.38133500,1000,1.2767832647e-05,1.8541008377e-06,1.6645180274e-10,3.0416385991e-20,0.6340604497942908
180,0.38448700,1000,1.2233710562e-05,1.9200100486e-06,1.5334642627e-10,2.6342054099e-20,0.6265941959508295
180,0.38767900,1000,1.1634087792e-05,1.7515400276e-06,1.3841682332e-10,2.1140221523e-20,0.6322010176056688
180,0.39091100,1000,1.1123799726e-05,1.7063683884e-06,1.2664770172e-10,1.7863393250e-20,0.6287657150529601
180,0.39418300,1000,1.0647119342e-05,1.7214027066e-06,1.1632141433e-10,1.5197778360e-20,0.625596841531697
180,0.39749700,1000,1.0103223594e-05,1.5303300496e-06,1.0441469514e-10,1.2032759626e-20,0.6321076673285788
180,0.40085000,1000,9.6812414267e-06,1.5079985443e-06,9.5998221111e-11,1.0257645818e-20,0.628977648353637
180,0.40424400,1000,9.1308299040e-06,1.3886092475e-06,8.5298362142e-11,8.0367551507e-21,0.6318048205670155
180,0.40767800,1000,8.7728052126e-06,1.3731405933e-06,7.8845740873e-11,6.9277148008e-21,0.6285398164968341
180,0.41115300,1000,8.3040123457e-06,1.2550753448e-06,7.0530259945e-11,5.5093178638e-21,0.6308306759643634
180,0.41466800,1000,7.9422153635e-06,1.1974050189e-06,6.4511129881e-11,4.6130980026e-21,0.6305104760202099
180,0.41822300,1000,7.6664951989e-06,1.1959323424e-06,6.0203972548e-11,4.0233550903e-21,0.6299871462933256
180,0.42181900,1000,7.3561385460e-06,1.1632950669e-06,5.5464676465e-11,3.4223881376e-21,0.6291698479928103
180,0.42545500,1000,6.9384430727e-06,1.0753107427e-06,4.9297129173e-11,2.7096007520e-21,0.6283443051576381
180,0.42913200,1000,6.7239368999e-06,1.0739609803e-06,4.6363566229e-11,2.4069191316e-21,0.6267613788953781
180,0.43284900,1000,6.3998628258e-06,1.0143883078e-06,4.1986198844e-11,1.9696365543e-21,0.6275639392328327
180,0.43660700,1000,6.1416323731e-06,9.9389902399e-07,3.8706495641e-11,1.6846303353e-21,0.6251861287133349
180,0.44040500,1000,5.8357338820e-06,9.2589420388e-07,3.4912212739e-11,1.3613916006e-21,0.6276879766129018
180,0.44424300,1000,5.6071673525e-06,9.2189249887e-07,3.2289361613e-11,1.1766934152e-21,0.6237962234614991
180,0.44812200,1000,5.3573388203e-06,8.7274178541e-07,2.9461995781e-11,9.7553768174e-22,0.6253735225806871
180,0.45204100,1000,5.1635802469e-06,8.4209917513e-07,2.7370982856e-11,8.4287016385e-22,0.6249763634096688
180,0.45600000,1000,4.9135802469e-06,7.7870321908e-07,2.4749043168e-11,6.8441121041e-22,0.6275405192594048
180,0.46000000,1000,4.7148491084e-06,8.1251923622e-07,2.2889329436e-11,5.9988658342e-22,0.6183355104538977
200,0.06000000,1000,8.8347431763e-01,4.4066295780e-04,7.8052706389e-01,6.0922310319e-01,0.6666663352491036
200,0.06400000,1000,8.6967796100e-01,4.4523670149e-04,7.5633995389e-01,5.7205072497e-01,0.6666663175593811
200,0.06795900,1000,8.5564704087e-01,4.7458330199e-04,7.3213208356e-01,5.3601804674e-01,0.6666662568784445
200,0.07187800,1000,8.4129920012e-01,4.8786289273e-04,7.0778458190e-01,5.0095968756e-01,0.6666662187400118
200,0.07575700,1000,8.2674738100e-01,5.1878276830e-04,6.8351150086e-01,4.6718870685e-01,0.666666142219315
200,0.07959500,1000,8.1203133575e-01,5.3935794412e-04,6.5939518086e-01,4.3480277107e-01,0.6666660790198895
200,0.08339300,1000,7.9723321138e-01,5.5070064126e-04,6.3558109629e-01,4.0396410021e-01,0.666666031088105
200,0.08715100,1000,7.8234901275e-01,5.5865526404e-04,6.1207028953e-01,3.7463080266e-01,0.6666659874854843
200,0.09086800,1000,7.6747055838e-01,5.6690812598e-04,5.8901137904e-01,3.4693516107e-01,0.6666659398859558
200,0.09454500,1000,7.5255642988e-01,5.5488103161e-04,5.6634148773e-01,3.2074337756e-01,0.6666659424735277
200,0.09818100,1000,7.3767873675e-01,5.9503373707e-04,5.4417027236e-01,2.9612205523e-01,0.6666658000073313
200,0.10177700,1000,7.2288729963e-01,5.9891228665e-04,5.2256640630e-01,2.7307639790e-01,0.6666657524997556
200,0.10533200,1000,7.0816540738e-01,5.9552920190e-04,5.0149859850e-01,2.5150155497e-01,0.6666657247574304
200,0.10884700,1000,6.9352857000e-01,5.9446397072e-04,4.8098223044e-01,2.3134458514e-01,0.6666656881185025
200,0.11232200,1000,6.7906330838e-01,6.1405592485e-04,4.6112735347e-01,2.1263913085e-01,0.6666655776044552
200,0.11575600,1000,6.6463447438e-01,6.4666682348e-04,4.4173940229e-01,1.9513443769e-01,0.6666654057247026
200,0.11915000,1000,6.5033236250e-01,6.7252907278e-04,4.2293263356e-01,1.7887277678e-01,0.6666652424654504
200,0.12250300,1000,6.3609232725e-01,6.9207400172e-04,4.0461392727e-01,1.6371320453e-01,0.6666650899478113
200,0.12581700,1000,6.2185227800e-01,7.4087123244e-04,3.8670080400e-01,1.4953835991e-01,0.6666647761667985
200,0.12908900,1000,6.0775896937e-01,7.6623343008e-04,3.6937155138e-01,1.3643620953e-01,0.6666645495141562
200,0.13232100,1000,5.9373119812e-01,7.5828318514e-04,3.5251731005e-01,1.2426926376e-01,0.6666644942745756
200,0.13551300,1000,5.7990259587e-01,7.7994432398e-04,3.3628762841e-01,1.1309018647e-01,0.6666642572270296
200,0.13866500,1000,5.6627158237e-01,7.4754047059e-04,3.2066406326e-01,1.0282615752e-01,0.6666643454024768
200,0.14177600,1000,5.5282630450e-01,7.6618317674e-04,3.0561750940e-01,9.3402778986e-02,0.666664108063834
200,0.14484600,1000,5.3959777750e-01,7.5693913292e-04,2.9116633387e-01,8.4778500584e-02,0.6666640456716424
200,0.14787700,1000,5.2674067788e-01,7.2686176314e-04,2.7745626953e-01,7.6982567347e-02,0.6666641299418161
200,0.15086600,1000,5.1413470563e-01,7.3386090672e-04,2.6433503354e-01,6.9873578895e-02,0.6666639525146714
200,0.15381600,1000,5.0174095863e-01,7.2933914234e-04,2.5174452097e-01,6.3375838979e-02,0.6666638519882013
200,0.15672500,1000,4.8968710275e-01,7.5292367220e-04,2.3979402493e-01,5.7501717510e-02,0.6666635182119587
200,0.15959300,1000,4.7787167212e-01,7.1697945252e-04,2.2836184857e-01,5.2149602923e-02,0.6666636685805903
200,0.16242200,1000,4.6643482162e-01,7.4027964984e-04,2.1756199029e-01,4.7333696130e-02,0.6666633109491864
200,0.16520900,1000,4.5521110313e-01,7.0054656139e-04,2.0721763868e-01,4.2939556175e-02,0.666663511862035
200,0.16795700,1000,4.4427079000e-01,7.5739396222e-04,1.9737710792e-01,3.8958175178e-02,0.6666627953965641
200,0.17066400,1000,4.3358327025e-01,6.9966372327e-04,1.8799494128e-01,3.5342465678e-02,0.6666631983716728
200,0.17333000,1000,4.2317979575e-01,7.0752323527e-04,1.7908163962e-01,3.2070591750e-02,0.6666629446134795
200,0.17595700,1000,4.1302963000e-01,7.0609564823e-04,1.7059397333e-01,2.9102643526e-02,0.6666627747684071
200,0.17854200,1000,4.0310805938e-01,6.6695755890e-04,1.6249655192e-01,2.6405418227e-02,0.666663020389866
200,0.18108800,1000,3.9351232162e-01,6.6054585280e-04,1.5485238316e-01,2.3979530565e-02,0.6666629134826974
200,0.18359300,1000,3.8412155725e-01,7.0679052358e-04,1.4754986980e-01,2.1771258631e-02,0.6666621567797348
200,0.18605700,1000,3.7493387613e-01,7.0256712646e-04,1.4057590457e-01,1.9761862303e-02,0.666661988290219
200,0.18848200,1000,3.6603477463e-01,6.7939264257e-04,1.3398191735e-01,1.7951401298e-02,0.6666620778819996
200,0.19086500,1000,3.5725915975e-01,6.7284000017e-04,1.2763455949e-01,1.6290811640e-02,0.6666619427781619
200,0.19320900,1000,3.4877791437e-01,6.6109489737e-04,1.2164647017e-01,1.4798076151e-02,0.6666618811242736
200,0.19551200,1000,3.4048146538e-01,7.0145313667e-04,1.1592811981e-01,1.3439556902e-02,0.6666610131109714
200,0.19777400,1000,3.3247154888e-01,6.9835397041e-04,1.1053781802e-01,1.2218824635e-02,0.6666607897861985
200,0.19999600,1000,3.2453076112e-01,6.8172253576e-04,1.0532067920e-01,1.1092641054e-02,0.6666607891591758
200,0.20217800,1000,3.1690635413e-01,6.9250148286e-04,1.0043011636e-01,1.0086400734e-02,0.666660306111738
200,0.20432000,1000,3.0939072875e-01,6.6527650071e-04,9.5723065187e-02,9.1630744760e-03,0.6666605089657971
200,0.20642100,1000,3.0206689338e-01,6.8992458679e-04,9.1244883593e-02,8.3258023451e-03,0.6666597177133482
200,0.20848100,1000,2.9494647875e-01,6.7650979808e-04,8.6993882535e-02,7.5680947071e-03,0.6666596586512306
200,0.21050100,1000,2.8795992925e-01,6.8568233679e-04,8.2921390544e-02,6.8761128016e-03,0.666659114173025
200,0.21248100,1000,2.8114669137e-01,6.7972340124e-04,7.9043923633e-02,6.2480877793e-03,0.6666588819189558
200,0.21442000,1000,2.7452746775e-01,6.8565458898e-04,7.5365800201e-02,5.6801454549e-03,0.6666583559382967
200,0.21631900,1000,2.6799675713e-01,6.6149321415e-04,7.1822698965e-02,5.1586256502e-03,0.6666585529658462
200,0.21817800,1000,2.6164057225e-01,6.8101334262e-04,6.8456252363e-02,4.6863853075e-03,0.6666576459685993
200,0.21999600,1000,2.5545957412e-01,6.9790192387e-04,6.5260080592e-02,4.2590051322e-03,0.6666567256075762
200,0.22177400,1000,2.4931217800e-01,6.8156837364e-04,6.2157026170e-02,3.8636113086e-03,0.6666567096811514
200,0.22351100,1000,2.4334035287e-01,7.0982728783e-04,5.9215030688e-02,3.5065390790e-03,0.6666553332081913
200,0.22520800,1000,2.3746092475e-01,7.3360685361e-04,5.6388228424e-02,3.1797535458e-03,0.6666539564997234
200,0.22686400,1000,2.3168495138e-01,7.3256169476e-04,5.3678452804e-02,2.8814913816e-03,0.6666533528605632
200,0.22848100,1000,2.2609086338e-01,7.6292036883e-04,5.1117659967e-02,2.6131340737e-03,0.6666514973236168
200,0.23005600,1000,2.2052703275e-01,7.7304543565e-04,4.8632769175e-02,2.3652623831e-03,0.6666502976338131
200,0.23159200,1000,2.1508072287e-01,8.1797286061e-04,4.6260385763e-02,2.1401470236e-03,0.6666473938703794
200,0.23308700,1000,2.0965793275e-01,7.9497976082e-04,4.3957080126e-02,1.9323358845e-03,0.6666475192570901
200,0.23454100,1000,2.0433664200e-01,8.1426377115e-04,4.1754125626e-02,1.7435175707e-03,0.6666455272313988
200,0.23595500,1000,1.9906980088e-01,8.3851930916e-04,3.9629488032e-02,1.5706076437e-03,0.6666430388848512
200,0.23732900,1000,1.9382716950e-01,8.7982068024e-04,3.7569744947e-02,1.4116019590e-03,0.6666392195417656
200,0.23866200,1000,1.8865188675e-01,9.6974495317e-04,3.5590473839e-02,1.2668156285e-03,0.666631456457455
200,0.23995500,1000,1.8345146812e-01,9.5172302266e-04,3.3655346028e-02,1.1328041474e-03,0.6666308133913811
200,0.24120800,1000,1.7836270462e-01,1.0302358949e-03,3.1814314726e-02,1.0122855147e-03,0.6666222420459946
200,0.24242000,1000,1.7325528987e-01,1.0499646880e-03,3.0018496793e-02,9.0124229419e-04,0.6666177845649416
200,0.24359100,1000,1.6820878113e-01,1.1391607157e-03,2.8295490437e-02,8.0078150464e-04,0.6666055794834369
200,0.24472300,1000,1.6316959888e-01,1.1820971944e-03,2.6625713953e-02,7.0907711695e-04,0.6665968554934723
200,0.24581300,1000,1.5796782925e-01,1.2775497374e-03,2.4955465579e-02,6.2293797050e-04,0.666579578948161
200,0.24686400,1000,1.5293982462e-01,1.3416300959e-03,2.3392388128e-02,5.4737184518e-04,0.666564314274163
200,0.24787400,1000,1.4774408750e-01,1.4177244771e-03,2.1830323324e-02,4.7673813321e-04,0.6665441807470753
200,0.24884400,1000,1.4270252600e-01,1.5562036058e-03,2.0366430275e-02,4.1498815943e-04,0.6665086135232515
200,0.24977300,1000,1.3730673575e-01,1.7305687404e-03,1.8856131556e-02,3.5577905821e-04,0.6664553896513796
200,0.25066200,1000,1.3197676450e-01,1.8109034151e-03,1.7421142460e-02,3.0372395801e-04,0.6664165225060129
200,0.25151000,1000,1.2675350488e-01,2.0918108144e-03,1.6070822295e-02,2.5855107319e-04,0.6663056200630129
