L,rho,mean_density,std_density,second_moment,fourth_moment,Binder_cumulant
220,0.2631310,5.9331064237e-03,2.7145526243e-03,4.2570547785e-05,4.0219339120e-09,2.6023258435e-01
220,0.2636990,4.6094157025e-03,1.9901123022e-03,2.5207260094e-05,1.3542343054e-09,2.8957003467e-01
220,0.2643320,3.5818742111e-03,1.5028809716e-03,1.5088474079e-05,4.6233263561e-10,3.2307172622e-01
220,0.2650340,2.7371458114e-03,1.0348298398e-03,8.5628399904e-06,1.3181521180e-10,4.0074920374e-01
220,0.2658070,2.1302116454e-03,7.6558425889e-04,5.1239209116e-06,4.5130947955e-11,4.2700825448e-01
220,0.2666550,1.6764216566e-03,5.5700455493e-04,3.1206436451e-06,1.5877720602e-11,4.5652628507e-01
220,0.2675830,1.3478271600e-03,4.3346984834e-04,2.0045341627e-06,6.3257944469e-12,4.7523254094e-01
220,0.2685930,1.0648925056e-03,3.1489205139e-04,1.2331530526e-06,2.1928881385e-12,5.1931423733e-01
220,0.2696880,8.5944859128e-04,2.3868440155e-04,7.9562212460e-07,8.8039841156e-13,5.3639907620e-01
220,0.2708730,7.0214554846e-04,1.9612412197e-04,5.3147304244e-07,4.0248541220e-13,5.2502975067e-01
220,0.2721510,5.6501709241e-04,1.4525065473e-04,3.4034206742e-07,1.5690338359e-13,5.4847709201e-01
220,0.2735260,4.6465860255e-04,1.1365344633e-04,2.2882472279e-07,6.8289050509e-14,5.6526567703e-01
220,0.2750000,3.8187361007e-04,8.8731204443e-05,1.5370068071e-07,3.0044380249e-14,5.7607364855e-01
260,0.2450000,1.6794476016e-01,7.2239858302e-04,2.8205964325e-02,7.9563528325e-04,6.6664200542e-01
260,0.2464740,1.6138195308e-01,7.7081335491e-04,2.6044728934e-02,6.7838979036e-04,6.6663625605e-01
260,0.2478490,1.5496284936e-01,8.5596131975e-04,2.4014217352e-02,5.7675297093e-04,6.6662601122e-01
260,0.2491270,1.4868212797e-01,9.3199359493e-04,2.2107243790e-02,4.8880702050e-04,6.6661429113e-01
260,0.2503120,1.4250171471e-01,1.0077813631e-03,2.0307754319e-02,4.1248734917e-04,6.6660001399e-01
260,0.2514070,1.3645153372e-01,1.1372212916e-03,1.8620314326e-02,3.4681237625e-04,6.6657411193e-01
260,0.2524170,1.3050394162e-01,1.2361922788e-03,1.7032806951e-02,2.9022054504e-04,6.6654713721e-01
260,0.2533450,1.2468593728e-01,1.3861607315e-03,1.5548504396e-02,2.4187530222e-04,6.6650215747e-01
260,0.2541930,1.1890186049e-01,1.5678851815e-03,1.4140110692e-02,2.0008143275e-04,6.6643542985e-01
260,0.2549660,1.1328808423e-01,1.7112273663e-03,1.2837118327e-02,1.6494155632e-04,6.6636335556e-01
260,0.2556680,1.0768034727e-01,1.9247625407e-03,1.1598761899e-02,1.3470240901e-04,6.6624264773e-01
260,0.2563010,1.0234766982e-01,2.2234709115e-03,1.0479989341e-02,1.1003600944e-04,6.6604196630e-01
260,0.2568690,9.7104291147e-02,2.4862651012e-03,9.4354248733e-03,8.9258460615e-05,6.6580094636e-01
260,0.2573750,9.1978708273e-02,2.9160350007e-03,8.4685860356e-03,7.2001369664e-05,6.6534470943e-01
260,0.2578240,8.7013389258e-02,3.2758834566e-03,7.5820613226e-03,5.7807769869e-05,6.6481052337e-01
260,0.2582190,8.2319907112e-02,3.7326023500e-03,6.7904994272e-03,4.6480018190e-05,6.6399820246e-01
