# d L W rho N_samples N_thermal mean_sweeps sweeps_std dis_mR dis_mAbsR dis_mR2 dis_mR3 dis_mAbsR3 dis_mR4 q_EA dis_mAbsR_sq dis_mR_p4 dis_mAbsR_p4 dis_mR2_sq chi_th_abs chi_dis_abs chi_tot_abs chi_tot_abs_sem_jk chi_th_R chi_dis_R chi_tot_R U4 U_EA U_EA_abs U22 acf_probe_warn_count acf_probe_warn_frac
2 1100 1100 0.1245901639 5000 128 54.4043948889 4.8022233810 -0.0002287175 0.1011821902 0.0160728382 0.0000437639 0.0032408423 0.0007653824 0.0158623525 0.0158802400 0.0007457121 0.0007457308 0.0007522873 233.0437769756 6827.3093506804 7060.3531276559 161.0832210647 254.6876548602 19193.3832731255 19448.0709279858 0.0124204451 0.0120959784 0.0142955765 0.0293172236 0 0.0000000000
2 1100 1100 0.1259016393 5000 128 44.3664570096 3.8548573744 -0.0007038823 0.0941407909 0.0138962980 0.0000418294 0.0025938404 0.0005653759 0.0137006663 0.0137188958 0.0005499202 0.0005499377 0.0005550838 214.6567369805 5876.2527968472 6090.9095338276 136.3402864896 236.7144353993 16577.2067077921 16813.9211431913 0.0240719435 0.0234487886 0.0260112970 0.0418378274 0 0.0000000000
2 1100 1100 0.1272131148 5000 128 44.0109237082 3.6958826234 -0.0009007735 0.0882607135 0.0121362276 -0.0000129286 0.0021152243 0.0004322652 0.0119637378 0.0119794640 0.0004198955 0.0004199081 0.0004240211 189.6840711011 5069.3075784976 5258.9916495987 120.0706251216 208.7127500267 14475.1409156436 14683.8536656703 0.0217236381 0.0221185649 0.0246550525 0.0403811199 0 0.0000000000
2 1100 1100 0.1285245902 5000 128 57.3769638992 4.7125646767 -0.0006477760 0.0832126112 0.0108114007 0.0000163740 0.0017847964 0.0003470680 0.0106495048 0.0106644736 0.0003368093 0.0003368190 0.0003402324 177.7817608258 4525.5632551706 4703.3450159963 109.7628480869 195.8939539644 12885.3931076819 13081.2870616463 0.0102412670 0.0100710245 0.0128196931 0.0297348257 0 0.0000000000
2 1100 1100 0.1298360656 5000 128 58.7802195139 4.7437444322 -0.0012270577 0.0772059347 0.0093366386 0.0000315479 0.0014304076 0.0002569225 0.0091858958 0.0091993761 0.0002487866 0.0002487942 0.0002515049 166.0876605635 3918.7298906541 4084.8175512175 92.8627307167 182.3988009065 11113.1120699794 11295.5108708859 0.0175742007 0.0172056177 0.0200538271 0.0382900033 0 0.0000000000
2 1100 1100 0.1311475410 5000 128 64.5841105810 5.0142066247 -0.0008586927 0.0726636592 0.0082213975 0.0000125111 0.0011828227 0.0002009988 0.0080791914 0.0080921035 0.0001940534 0.0001940603 0.0001963732 156.4456767645 3402.6363552062 3559.0820319707 83.7421422792 172.0693939925 9774.9293568016 9946.9987507941 0.0087552200 0.0090214403 0.0121462342 0.0315669249 0 0.0000000000
2 1100 1100 0.1324590164 5000 128 36.8514277487 2.8350842082 -0.0006001450 0.0681278602 0.0072087986 0.0000049913 0.0009703953 0.0001542422 0.0070798834 0.0070914062 0.0001487530 0.0001487587 0.0001505865 142.0448542472 2964.5010055904 3106.5458598376 73.0248078468 155.9873955565 8566.2231113108 8722.2105068673 0.0106359694 0.0107815657 0.0139560773 0.0340848917 0 0.0000000000
2 1100 1100 0.1337704918 5000 128 52.7825591357 3.9598112995 -0.0002837758 0.0644449891 0.0064521534 0.0000173585 0.0008181336 0.0001216584 0.0063287663 0.0063402628 0.0001171350 0.0001171400 0.0001186459 135.3876910642 2646.3984214175 2781.7861124817 63.1244749391 149.2983597319 7657.7098193809 7807.0081791127 0.0258820283 0.0251732409 0.0286641079 0.0500034287 0 0.0000000000
2 1100 1100 0.1350819672 5000 128 75.8216251339 5.4958696724 -0.0006253940 0.0611003491 0.0058365137 0.0000063304 0.0007082226 0.0001010444 0.0057237900 0.0057337732 0.0000971455 0.0000971491 0.0000984469 124.3159707578 2420.6298863328 2544.9458570906 58.4412012880 136.3957233784 6925.3125992225 7061.7083226009 0.0112552726 0.0115967199 0.0149997568 0.0366732985 0 0.0000000000
2 1100 1100 0.1363934426 5000 128 37.7589258133 2.7242411338 -0.0009255225 0.0575838214 0.0051899076 0.0000127194 0.0005930687 0.0000793783 0.0050844696 0.0050946714 0.0000762280 0.0000762312 0.0000772802 115.2358411760 2152.3176392389 2267.5534804149 51.0602325507 127.5800155413 6151.1717323790 6278.7517479203 0.0176610390 0.0171170638 0.0210075108 0.0436262317 0 0.0000000000
2 1100 1100 0.1377049180 5000 128 47.5653281510 3.3992112726 -0.0003716246 0.0544852531 0.0046107660 0.0000116353 0.0004915405 0.0000610473 0.0045119350 0.0045216357 0.0000583993 0.0000584020 0.0000592828 107.8476746068 1879.1213898555 1986.9690644623 43.2371535472 119.5855456527 5459.2742025834 5578.8597482361 0.0428076596 0.0437739615 0.0478278738 0.0704744520 0 0.0000000000
2 1100 1100 0.1390163934 5000 128 38.0765249057 2.6071200812 -0.0004309365 0.0512459803 0.0041067528 0.0000071420 0.0004172036 0.0000496419 0.0040138458 0.0040227371 0.0000474153 0.0000474176 0.0000481580 101.6589965941 1689.8698453439 1791.5288419381 40.1398529074 112.4174984898 4856.5287376632 4968.9462361529 0.0188613252 0.0189837109 0.0232690342 0.0481905184 0 0.0000000000
2 1100 1100 0.1403278689 5000 128 76.0501221860 5.2242413156 -0.0002295725 0.0485847708 0.0037078334 0.0000122413 0.0003590865 0.0000408721 0.0036220211 0.0036301328 0.0000389935 0.0000389955 0.0000396208 94.0177196299 1536.2799517991 1630.2976714290 37.0599483940 103.8329315326 4382.5817093820 4486.4146409146 0.0090187428 0.0092388859 0.0136115151 0.0393573628 0 0.0000000000
2 1100 1100 0.1416393443 5000 128 48.3193316386 3.2198697958 -0.0005095806 0.0463483930 0.0033776741 0.0000009795 0.0003138497 0.0000345037 0.0032965739 0.0033049061 0.0000329152 0.0000329169 0.0000334453 88.0492408632 1399.6464298070 1487.6956706702 34.9453148004 98.1311735378 3988.5402709126 4086.6714444504 -0.0081119616 -0.0095998627 -0.0045693151 0.0228121808 0 0.0000000000
2 1100 1100 0.1429508197 5000 128 75.6894339763 4.9400414717 -0.0001435700 0.0440197441 0.0030596913 0.0000011591 0.0002720983 0.0000285910 0.0029832785 0.0029912937 0.0000272211 0.0000272228 0.0000276780 82.7610858564 1274.8025126817 1357.5635985381 31.7765991928 92.4594611972 3609.7420148058 3702.2014760031 -0.0180106695 -0.0195230494 -0.0141276907 0.0144972517 0 0.0000000000
2 1100 1100 0.1442622951 5000 128 100.3335581061 6.4197241586 -0.0000449391 0.0420351156 0.0027823958 0.0000034104 0.0002358809 0.0000236688 0.0027126887 0.0027196110 0.0000225251 0.0000225264 0.0000229066 75.9695957545 1152.7186342684 1228.6882300229 29.0152215556 84.3455296573 3282.3508964561 3366.6964261135 -0.0191029834 -0.0203416619 -0.0152112842 0.0137154310 0 0.0000000000
2 1100 1100 0.1455737705 5000 128 60.8426469164 3.8864248910 0.0003376923 0.0409472356 0.0026169435 0.0000033002 0.0002122612 0.0000202176 0.0025499523 0.0025565221 0.0000191776 0.0000191787 0.0000195247 73.1099864618 1064.6136106364 1137.7235970982 25.6791354094 81.0593777432 3085.3043238825 3166.3637016257 0.0159446955 0.0168734320 0.0218628643 0.0496720792 0 0.0000000000
2 1100 1100 0.1468852459 5000 128 69.1371149524 4.4126790863 0.0004224678 0.0389979523 0.0023986859 0.0000066674 0.0001885107 0.0000174722 0.0023353949 0.0023417065 0.0000165672 0.0000165682 0.0000168692 68.9450709603 993.2480852365 1062.1931561967 24.5651670713 76.5820158135 2825.6119279617 2902.1939437752 -0.0122312574 -0.0125274169 -0.0071369739 0.0227008214 0 0.0000000000
2 1100 1100 0.1481967213 5000 128 83.4680507398 5.2515933081 -0.0000114383 0.0373941397 0.0022189967 0.0000024234 0.0001689389 0.0000152430 0.0021594549 0.0021655099 0.0000144621 0.0000144630 0.0000147228 64.7190292003 928.2977638875 993.0167930877 23.5303977969 72.0456275702 2612.9402467476 2684.9858743178 -0.0318986918 -0.0337681295 -0.0280593813 0.0033188315 0 0.0000000000
2 1100 1100 0.1495081967 5000 128 67.5266710321 4.2005797078 0.0004841693 0.0357474922 0.0020304360 0.0000052493 0.0001475058 0.0000126335 0.0019741620 0.0019803224 0.0000119693 0.0000119701 0.0000121910 60.6374900215 849.9513764691 910.5888664906 21.0106117593 68.0914988788 2388.4523937577 2456.5438926364 -0.0214630627 -0.0237219025 -0.0174338531 0.0143138375 0 0.0000000000
2 1100 1100 0.1508196721 5000 128 61.8530590586 3.7893714040 0.0004618118 0.0346183866 0.0018876828 0.0000062899 0.0001315221 0.0000108679 0.0018346118 0.0018403008 0.0000102810 0.0000102817 0.0000104768 57.3322298373 776.6603908023 833.9926206397 19.7062096385 64.2158859339 2219.6222375703 2283.8381235042 -0.0166389635 -0.0181799339 -0.0119658253 0.0199485926 0 0.0000000000
2 1100 1100 0.1521311475 5000 128 68.9838428578 4.1981807374 0.0003961446 0.0334972032 0.0017512861 0.0000033451 0.0001165281 0.0000091632 0.0017013652 0.0017063925 0.0000086452 0.0000086458 0.0000088181 54.3212182622 707.0391867630 761.3604050252 17.6472406614 60.4042876252 2058.4620040847 2118.8662917099 0.0041039122 0.0044645530 0.0102494756 0.0416165214 0 0.0000000000
2 1100 1100 0.1534426230 5000 128 62.2166286335 3.7109166813 0.0001342911 0.0321347037 0.0016210099 0.0000041374 0.0001043379 0.0000079508 0.0015737964 0.0015788574 0.0000075001 0.0000075007 0.0000076505 51.0045436647 660.9240459355 711.9285896003 16.6465694010 57.1283333253 1904.2718456065 1961.4001789318 -0.0085927537 -0.0093629465 -0.0029807752 0.0294963862 0 0.0000000000
2 1100 1100 0.1547540984 5000 128 126.0624064247 7.4014157478 0.0004067352 0.0308427852 0.0014884205 0.0000026317 0.0000917746 0.0000067086 0.0014445002 0.0014491942 0.0000063214 0.0000063219 0.0000064506 47.4638065953 602.4793557874 649.9431623826 15.3115441889 53.1435605029 1747.6450774909 1800.7886379937 -0.0093885133 -0.0098518278 -0.0033987379 0.0294346987 0 0.0000000000
2 1100 1100 0.1560655738 5000 128 74.3216352510 4.2705619018 0.0000528712 0.0297212433 0.0013924604 0.0000026243 0.0000837649 0.0000059928 0.0013504053 0.0013548987 0.0000056455 0.0000056459 0.0000057613 45.4496207374 570.5711243742 616.0207451116 14.7591755856 50.8865925936 1633.9870542653 1684.8736468590 -0.0302506574 -0.0319281155 -0.0251771451 0.0095432944 0 0.0000000000
2 1100 1100 0.1573770492 5000 128 80.4447451041 4.6374675723 0.0000228468 0.0286718419 0.0012960575 0.0000022102 0.0000747112 0.0000051062 0.0012563795 0.0012608515 0.0000048012 0.0000048016 0.0000049030 42.5993175555 530.9201433362 573.5194608917 13.4385036181 48.0104304470 1520.2185661130 1568.2289965599 -0.0132808966 -0.0138817525 -0.0067888238 0.0270441171 0 0.0000000000
2 1100 1100 0.1586885246 5000 128 72.2832927174 4.1464666805 -0.0003833922 0.0278267901 0.0012207471 -0.0000004890 0.0000685482 0.0000045629 0.0011828926 0.0011870630 0.0000042914 0.0000042918 0.0000043821 40.7577165505 499.4066581431 540.1643746936 12.7054203734 45.8038685767 1431.1222453631 1476.9261139397 -0.0206381893 -0.0223290345 -0.0152490489 0.0198219001 0 0.0000000000
2 1100 1100 0.1600000000 5000 128 72.6666431920 4.1404095539 -0.0001265783 0.0266088862 0.0011281472 0.0000009035 0.0000612929 0.0000039367 0.0010924237 0.0010965392 0.0000036981 0.0000036985 0.0000037777 38.2456176939 470.0927564350 508.3383741289 11.8068519078 43.2254384918 1321.8132672517 1365.0387057435 -0.0310383388 -0.0329508167 -0.0253049826 0.0105884267 0 0.0000000000
2 1100 1100 0.1632407407 5000 128 101.4977727463 5.8280536690 0.0001465162 0.0246057444 0.0009573741 0.0000003114 0.0000477431 0.0000028237 0.0009259790 0.0009294557 0.0000026464 0.0000026467 0.0000027056 33.7812184223 392.0558173349 425.8370357571 10.0210357717 37.9880328503 1120.4086457716 1158.3966786219 -0.0269211791 -0.0288195432 -0.0212384021 0.0160476510 0 0.0000000000
2 1100 1100 0.1664814815 5000 128 129.3073126637 7.1067592682 -0.0000211487 0.0229084853 0.0008263353 0.0000004242 0.0000380325 0.0000020630 0.0007991676 0.0008021977 0.0000019321 0.0000019323 0.0000019758 29.2064876498 335.6527645606 364.8592522104 8.3187952411 32.8728913606 966.9922430467 999.8651344073 -0.0070630603 -0.0084114897 -0.0009102495 0.0354984186 0 0.0000000000
2 1100 1100 0.1697222222 5000 128 88.0284725051 4.8090604130 -0.0000588546 0.0213856430 0.0007174561 0.0000000397 0.0000305377 0.0000015249 0.0006927531 0.0006955977 0.0000014209 0.0000014211 0.0000014556 26.4486158952 288.2848784102 314.7334943054 6.9622799442 29.8905669596 838.2270667945 868.1176337541 0.0125145994 0.0130710403 0.0210161660 0.0573971745 0 0.0000000000
2 1100 1100 0.1729629630 5000 128 70.9923545538 3.8256044169 -0.0001475278 0.0198345640 0.0006189771 -0.0000001069 0.0000246087 0.0000011479 0.0005965151 0.0005990847 0.0000010664 0.0000010665 0.0000010936 24.0698349245 248.8664203573 272.9362552818 6.0513126388 27.1789977843 721.7569345024 748.9359322867 0.0013120857 0.0010333609 0.0094562826 0.0485604685 0 0.0000000000
2 1100 1100 0.1762037037 5000 128 63.5172681235 3.3848295834 -0.0002268347 0.0188528686 0.0005565974 -0.0000003499 0.0000209734 0.0000009366 0.0005364313 0.0005387214 0.0000008705 0.0000008706 0.0000008925 21.6299042177 221.7818179102 243.4117221279 5.6603865029 24.4009340214 649.0196220142 673.4205560356 -0.0077101315 -0.0083908866 0.0000413789 0.0396618130 0 0.0000000000
2 1100 1100 0.1794444444 5000 128 106.5056912800 5.6280629524 -0.0003884398 0.0176226708 0.0004924052 -0.0000004308 0.0000175850 0.0000007408 0.0004749147 0.0004769909 0.0000006902 0.0000006903 0.0000007071 18.6513239414 201.3831949223 220.0345188637 5.0206188791 21.1634939358 574.4642689003 595.6277628361 -0.0184422975 -0.0200736121 -0.0113355628 0.0279152662 0 0.0000000000
2 1100 1100 0.1826851852 5000 128 118.0556368203 6.1928645271 -0.0001673969 0.0165892465 0.0004397348 0.0000001689 0.0000149760 0.0000006037 0.0004240402 0.0004259536 0.0000005635 0.0000005636 0.0000005769 16.6751898938 182.4081194871 199.0833093809 4.6419505691 18.9904083602 513.0547439356 532.0451522958 -0.0407584100 -0.0446746897 -0.0354355251 0.0054478690 0 0.0000000000
2 1100 1100 0.1859259259 5000 128 120.6136807385 6.2884315719 -0.0001111784 0.0158362566 0.0003945551 0.0000000590 0.0000126022 0.0000004771 0.0003803256 0.0003819749 0.0000004443 0.0000004444 0.0000004553 15.2221072155 158.7373173894 173.9594246049 4.0713620092 17.2177068261 460.1790577069 477.3967645330 -0.0216764271 -0.0238786779 -0.0151827854 0.0251810793 0 0.0000000000
2 1100 1100 0.1891666667 5000 128 153.0397127113 8.0988840458 -0.0002767612 0.0152032103 0.0003635925 0.0000000011 0.0000110849 0.0000003984 0.0003508361 0.0003522913 0.0000003711 0.0000003711 0.0000003802 13.6745006273 146.5959656033 160.2704662306 3.6379827717 15.4352498070 424.4190352696 439.8542850767 -0.0044314267 -0.0048575340 0.0033130787 0.0414608703 0 0.0000000000
2 1100 1100 0.1924074074 5000 128 119.2888539236 6.2738141353 -0.0001905306 0.0145197206 0.0003313474 0.0000000828 0.0000096163 0.0000003296 0.0003193634 0.0003207788 0.0000003062 0.0000003063 0.0000003140 12.7880408358 133.0473593218 145.8354001577 3.3227904175 14.5006170823 386.3858250080 400.8864420903 -0.0006077525 -0.0008134511 0.0078783400 0.0466374227 0 0.0000000000
2 1100 1100 0.1956481481 5000 128 114.7723242658 6.0268055305 -0.0002432688 0.0138416550 0.0003012550 -0.0000000592 0.0000083207 0.0000002708 0.0002900898 0.0002914331 0.0000002511 0.0000002511 0.0000002577 11.8845881614 120.8084026771 132.6929908385 2.9821328020 13.5099380081 350.9370565895 364.4469945976 0.0052884202 0.0054773579 0.0144941298 0.0536373716 0 0.0000000000
2 1100 1100 0.1988888889 5000 128 106.9135732438 5.6212820243 -0.0000944633 0.0134407920 0.0002816559 0.0000001828 0.0000075338 0.0000002396 0.0002711740 0.0002723683 0.0000002223 0.0000002224 0.0000002281 11.2380051158 110.9732620019 122.2112671177 2.8836105208 12.6831817938 328.1097036959 340.7928854898 -0.0069282030 -0.0077856114 0.0009046951 0.0415553226 0 0.0000000000
2 1100 1100 0.2021296296 5000 128 138.8064651982 7.4359827115 -0.0002063490 0.0128883069 0.0002601164 -0.0000002361 0.0000066991 0.0000002044 0.0002503736 0.0002515066 0.0000001895 0.0000001895 0.0000001945 10.4178945272 103.3317011118 113.7495956390 2.6367419127 11.7887320188 302.9005711551 314.6893031739 -0.0070570745 -0.0077338723 0.0011945892 0.0418567267 0 0.0000000000
2 1100 1100 0.2053703704 5000 128 73.8554961569 3.9641513861 -0.0000131449 0.0124031705 0.0002419371 -0.0000000812 0.0000059912 0.0000001746 0.0002322865 0.0002334885 0.0000001608 0.0000001609 0.0000001654 10.2227994436 96.3762935278 106.5990929714 2.3698471842 11.6772313891 281.0664062534 292.7436376424 0.0057803357 0.0064258942 0.0164752980 0.0580010249 0 0.0000000000
2 1100 1100 0.2086111111 5000 128 86.0038381319 4.6433688381 -0.0001517176 0.0120733295 0.0002279352 -0.0000001298 0.0000054462 0.0000001524 0.0002188496 0.0002199272 0.0000001403 0.0000001403 0.0000001443 9.6897540609 89.7358742861 99.4256283470 2.1566405299 10.9935475791 264.7802240333 275.7737716124 0.0220920166 0.0236833590 0.0330697396 0.0739853420 0 0.0000000000
2 1100 1100 0.2118518519 5000 128 95.6441066534 5.2500725998 -0.0000488876 0.0116994114 0.0002150339 -0.0000000439 0.0000049943 0.0000001357 0.0002063528 0.0002074457 0.0000001248 0.0000001248 0.0000001284 9.1817072951 85.3891198135 94.5708271087 2.0364291279 10.5041621577 249.6840075177 260.1881696753 0.0215118549 0.0230722107 0.0331807873 0.0740657891 0 0.0000000000
2 1100 1100 0.2150925926 5000 128 92.2516299802 5.1631246001 -0.0000877224 0.0114088473 0.0002029583 -0.0000001688 0.0000045682 0.0000001205 0.0001945556 0.0001955962 0.0000001105 0.0000001106 0.0000001139 8.9080781272 79.1756746507 88.0837527780 1.9098814592 10.1672549462 235.4029614253 245.5702163715 0.0251237975 0.0265156803 0.0366778244 0.0786471998 0 0.0000000000
2 1100 1100 0.2183333333 5000 128 95.2250390118 5.3042634581 -0.0000282066 0.0112165989 0.0001959786 -0.0000000661 0.0000043387 0.0000001128 0.0001877944 0.0001887801 0.0000001034 0.0000001034 0.0000001065 8.7101385812 76.1912925317 84.9014311129 1.8649088112 9.9028099190 227.2302894837 237.1330994027 0.0206128324 0.0228129714 0.0328202254 0.0753393671 0 0.0000000000
2 1100 1100 0.2215740741 5000 128 58.3513789143 3.3347318267 0.0001112476 0.0108042196 0.0001831285 0.0000000276 0.0000039545 0.0000001008 0.0001749739 0.0001760008 0.0000000921 0.0000000921 0.0000000950 8.6244555344 71.7163006053 80.3407561397 1.8084695635 9.8670879858 211.7033977487 221.5704857345 -0.0019228346 -0.0023244551 0.0091388656 0.0559750819 0 0.0000000000
2 1100 1100 0.2248148148 5000 128 62.6814981247 3.6142324591 0.0001628672 0.0104926560 0.0001720093 0.0000001211 0.0000035882 0.0000000882 0.0001640129 0.0001650445 0.0000000801 0.0000000801 0.0000000828 8.4274085472 66.4878886258 74.9152971730 1.6632322689 9.6756535073 198.4235012166 208.0991547240 0.0066712589 0.0071513618 0.0193019224 0.0670778868 0 0.0000000000
2 1100 1100 0.2280555556 5000 128 74.9927278567 4.4065124307 0.0001334675 0.0102564889 0.0001635848 0.0000001143 0.0000033042 0.0000000783 0.0001557190 0.0001567330 0.0000000708 0.0000000708 0.0000000733 8.2907470141 62.3602743968 70.6510214109 1.5290617039 9.5177027829 188.3983960984 197.9160988813 0.0242633404 0.0268361962 0.0391452785 0.0868606690 0 0.0000000000
2 1100 1100 0.2312962963 5000 128 103.8144736293 6.2400280242 0.0001731537 0.0101550280 0.0001598471 0.0000001399 0.0000031694 0.0000000734 0.0001520334 0.0001530657 0.0000000661 0.0000000661 0.0000000685 8.2054374867 60.4287831106 68.6342205973 1.4396194502 9.4545978545 183.9241026407 193.3787004951 0.0422704293 0.0470910288 0.0596559097 0.1060810751 0 0.0000000000
2 1100 1100 0.2345370370 5000 128 58.3927362414 3.6072013820 0.0001311680 0.0099982103 0.0001567868 0.0000002280 0.0000031083 0.0000000719 0.0001488474 0.0001499394 0.0000000647 0.0000000647 0.0000000671 8.2853491020 60.4700099148 68.7553590168 1.4371637794 9.6067402843 180.0844942523 189.6912345366 0.0246571198 0.0271698005 0.0410122208 0.0903081989 0 0.0000000000
2 1100 1100 0.2377777778 5000 128 59.5374697181 3.8128690975 0.0001257701 0.0098822953 0.0001535417 0.0000001912 0.0000030337 0.0000000706 0.0001454488 0.0001465925 0.0000000634 0.0000000634 0.0000000658 8.4085424584 59.2085951436 67.6171376020 1.4837579291 9.7924247572 175.9738834668 185.7663082240 0.0018288215 0.0014268498 0.0166304344 0.0698776233 0 0.0000000000
2 1100 1100 0.2410185185 5000 128 59.6315175555 3.9478039957 0.0001948991 0.0098766487 0.0001523735 0.0000001686 0.0000029687 0.0000000676 0.0001440064 0.0001451947 0.0000000601 0.0000000602 0.0000000626 8.6863454044 57.6522449683 66.3385903727 1.3824532349 10.1241287816 174.2018084377 184.3259372194 0.0295955173 0.0333135984 0.0487283496 0.1008702046 0 0.0000000000
2 1100 1100 0.2442592593 5000 128 78.2629569912 5.6143867402 0.0001025673 0.0101500459 0.0001609510 0.0000001332 0.0000032208 0.0000000750 0.0001518883 0.0001531869 0.0000000665 0.0000000665 0.0000000693 9.3945922558 60.6977677610 70.0923600168 1.4216380254 10.9658708251 183.7721129982 194.7379838232 0.0353394547 0.0393482195 0.0552005858 0.1080876149 0 0.0000000000
2 1100 1100 0.2475000000 5000 128 61.0527761188 5.1196913031 0.0001646196 0.0114551371 0.0002102697 0.0000003566 0.0000049951 0.0000001420 0.0001980585 0.0001998562 0.0000001255 0.0000001255 0.0000001310 12.6003280197 83.0496142715 95.6499422912 2.2488990015 14.7754998316 239.6180527807 254.3935526123 -0.0703856703 -0.0661864556 -0.0475371096 0.0125119609 0 0.0000000000
2 1200 1200 0.0800000000 5000 128 13.2602167932 176.5344794904 0.0020453104 0.9943344285 0.9887011407 0.0020297369 0.9830999515 0.9775306769 0.9855710844 0.9887011241 0.9744052902 0.9775305784 0.9775306112 0.0239271525 0.2423958034 0.2663229550 0.0061741911 4507.2810450711 1419216.3376591904 1423723.6187042615 0.6666664173 0.6656183228 0.6666664397 0.6666664397 0 0.0000000000
2 1200 1200 0.0813114754 5000 128 14.6786773220 176.6395499545 -0.0017776180 0.9938402043 0.9877185768 -0.0017518933 0.9816348794 0.9755888758 0.9836233918 0.9877185580 0.9714927193 0.9755887649 0.9755888018 0.0269455917 0.2971238686 0.3240694572 0.0077882996 5897.0662813054 1416413.1339625395 1422310.2002438449 0.6666663630 0.6652962340 0.6666663882 0.6666663882 0 0.0000000000
2 1200 1200 0.0826229508 5000 128 14.3276984157 178.2002203284 0.0013036762 0.9932942042 0.9866337795 0.0012865567 0.9800184129 0.9734477941 0.9833173377 0.9866337589 0.9701376488 0.9734476724 0.9734477129 0.0296181120 0.5512531809 0.5808712979 0.1791964660 4775.6761533786 1415974.5188805806 1420750.1950339591 0.6666661259 0.6655549974 0.6666661536 0.6666661537 0 0.0000000000
2 1200 1200 0.0839344262 5000 128 11.4759788151 114.8229127994 0.0034976204 0.9927031309 0.9854599573 0.0034560272 0.9782700779 0.9711330946 0.9809725549 0.9854599333 0.9666705049 0.9711329527 0.9711330000 0.0345747163 0.6151224010 0.6496971206 0.1654633758 6461.8595484622 1412582.8629693149 1419044.7225177772 0.6666660601 0.6651552464 0.6666660926 0.6666660926 0 0.0000000000
2 1200 1200 0.0852459016 5000 128 2.5427810766 18.4951513456 -0.0048550660 0.9920423711 0.9841487297 -0.0047902369 0.9763185511 0.9685513153 0.9821995613 0.9841486888 0.9666165029 0.9685510757 0.9685511554 0.0588488443 0.8968270823 0.9556759305 0.1975969373 2806.8024028004 1414333.4251255833 1417140.2275283837 0.6666657742 0.6660099882 0.6666658290 0.6666658292 0 0.0000000000
2 1200 1200 0.0865573770 5000 128 6.6351864381 49.9909106280 0.0096923626 0.9913131082 0.9827027074 0.0095287171 0.9741681052 0.9657086160 0.9793802153 0.9827026749 0.9624260876 0.9657084241 0.9657084880 0.0469056277 1.4346549194 1.4815605519 0.3028034143 4784.3887007484 1410172.2336983464 1414956.6223990947 0.6666652843 0.6655405442 0.6666653285 0.6666653285 0 0.0000000000
2 1200 1200 0.0878688525 5000 128 9.8334151750 59.5873483894 0.0047369281 0.9903669922 0.9808555767 0.0046798884 0.9714544883 0.9621564246 0.9775321118 0.9808513440 0.9588674327 0.9621412542 0.9621453449 6.0950848291 35.3733436936 41.4684285292 35.1929236011 4785.7894217094 1407613.9296403984 1412399.7190621078 0.6666393777 0.6655160772 0.6666417568 0.6666432166 0 0.0000000000
2 1200 1200 0.0891803279 5000 128 9.6376990934 44.7166998810 0.0055777542 0.9885570794 0.9775853969 0.0052636066 0.9668983393 0.9564259770 0.9750623324 0.9775828519 0.9539230514 0.9564143924 0.9564179642 3.6647700567 486.3638719766 490.0286420314 211.8528231781 3633.2128231149 1404044.9583349219 1407678.1711580367 0.6664041052 0.6655529807 0.6664064090 0.6664069000 0 0.0000000000
2 1200 1200 0.0904918033 5000 128 7.8503221251 18.7253476769 0.0006394320 0.9862052870 0.9735852487 0.0007515874 0.9614923804 0.9497422846 0.9728073686 0.9735841156 0.9489746891 0.9497366572 0.9497384623 1.6316092598 1415.8764240781 1417.5080333339 421.2064305010 1120.1473446595 1400842.0219842463 1401962.1693289059 0.6660076271 0.6657436462 0.6660088286 0.6660089712 0 0.0000000000
2 1200 1200 0.0918032787 5000 128 20.6263688663 62.4931751542 0.0093251296 0.9804801134 0.9642368746 0.0080406441 0.9492879301 0.9351410114 0.9613678479 0.9642301367 0.9323171717 0.9351109555 0.9351204845 9.7025940266 4159.9927000836 4169.6952941063 743.8461485189 4131.3984706702 1384244.4813577838 1388375.8798284540 0.6647348767 0.6637492655 0.6647409668 0.6647422360 0 0.0000000000
2 1200 1200 0.0931147541 5000 128 12.7307452037 37.8877983356 0.0116161478 0.9691879961 0.9472955024 0.0105644855 0.9284067533 0.9112148119 0.9439963756 0.9472350796 0.9080445611 0.9109993418 0.9110666358 87.0087436351 11389.9793171162 11476.9880607534 1263.6126023354 4750.7425825597 1359160.4745757703 1363911.2171583301 0.6615234659 0.6603393369 0.6615603307 0.6615785069 0 0.0000000000
2 1200 1200 0.0944262295 5000 128 7.9625000164 10.5257156279 0.0179578869 0.9507987792 0.9189285365 0.0165253171 0.8932625854 0.8710326801 0.9157555457 0.9187538494 0.8679071820 0.8706258809 0.8707474677 251.5493718551 21219.1645173732 21470.7138892311 1589.2075025369 4569.1066696759 1318223.6064640877 1322792.7131337638 0.6561652887 0.6550207984 0.6561951689 0.6562778745 0 0.0000000000
2 1200 1200 0.0957377049 5000 128 21.6566616423 15.6622095907 0.0133377365 0.9185895516 0.8724181983 0.0139236252 0.8377846126 0.8091917728 0.8704842395 0.8721690202 0.8072585798 0.8086972411 0.8088399312 358.8165398891 40841.6485289835 41200.4650688710 2115.6496107819 2784.9007812963 1253241.1357317956 1256026.0365130918 0.6456105609 0.6448845317 0.6456247405 0.6457646516 0 0.0000000000
