L,rho,mean_density,second_moment_uncentered,forth_moment_uncentered
8400,0.24563706,3.4334078040e-01,1.1801316260e-01,1.3983723444e-02
8400,0.24578184,3.3769755997e-01,1.1421871998e-01,1.3118968908e-02
8400,0.24592084,3.3097672290e-01,1.0983712370e-01,1.2172513345e-02
8400,0.24605404,3.2421986420e-01,1.0548055537e-01,1.1255738355e-02
8400,0.24618145,3.1605886359e-01,1.0044070317e-01,1.0264572203e-02
8400,0.24630307,3.0823901800e-01,9.5744450097e-02,9.3910654948e-03
8400,0.24641890,2.9924029096e-01,9.0518771474e-02,8.4686248745e-03
8400,0.24652894,2.9016401908e-01,8.5417595301e-02,7.6214750529e-03
8400,0.24663319,2.7910197648e-01,7.9473270274e-02,6.7009840208e-03
8400,0.24673164,2.6810087741e-01,7.3755261904e-02,5.8660142791e-03
8400,0.24682430,2.5698842347e-01,6.8295796222e-02,5.1382309555e-03
8400,0.24691117,2.4618032797e-01,6.3172213163e-02,4.4904265377e-03
8400,0.24699226,2.3439507824e-01,5.7755316074e-02,3.8487302773e-03
8400,0.24706754,2.2331978017e-01,5.2872489565e-02,3.3062948577e-03
8400,0.24713704,2.1320550482e-01,4.8637551053e-02,2.8704752900e-03
8400,0.24720075,2.0350200121e-01,4.4728530816e-02,2.4946170805e-03
8400,0.24725866,1.9575078224e-01,4.1637968100e-02,2.2021755979e-03
8400,0.24731078,1.8708363907e-01,3.8292530551e-02,1.9063559976e-03
8400,0.24735712,1.7958938837e-01,3.5591747943e-02,1.6894363876e-03
8400,0.24739766,1.7392038430e-01,3.3441332412e-02,1.5046725329e-03
8400,0.24743240,1.6890694396e-01,3.1796376192e-02,1.3913558824e-03
8400,0.24746136,1.6426334681e-01,3.0212113003e-02,1.2760198833e-03
8400,0.24748453,1.6059330274e-01,2.8987321536e-02,1.1893482151e-03
8400,0.24750190,1.5787392971e-01,2.8095648277e-02,1.1272780018e-03
8400,0.24751348,1.5500552180e-01,2.7148277900e-02,1.0636042632e-03
8400,0.24751928,1.5496622218e-01,2.7161795597e-02,1.0665371045e-03
8400,0.24752072,1.5542286049e-01,2.7279267385e-02,1.0697043766e-03
8400,0.24752652,1.5466901948e-01,2.7026216892e-02,1.0502925243e-03
8400,0.24753810,1.5158562857e-01,2.6014486356e-02,9.8527552168e-04
8400,0.24755547,1.5028993495e-01,2.5637213162e-02,9.6123007058e-04
8400,0.24757864,1.4663000283e-01,2.4442867704e-02,8.8000354001e-04
8400,0.24760760,1.4191439863e-01,2.3075816617e-02,8.0540959798e-04
8400,0.24764234,1.3809160749e-01,2.1887165889e-02,7.3145523467e-04
8400,0.24768288,1.3273812608e-01,2.0392530898e-02,6.5156865699e-04
8400,0.24772922,1.2608119034e-01,1.8454620028e-02,5.4408482993e-04
8400,0.24778134,1.1903037806e-01,1.6558324021e-02,4.4940128035e-04
8400,0.24783925,1.1180567659e-01,1.4710904824e-02,3.6523277551e-04
8400,0.24790296,1.0407990043e-01,1.2817179142e-02,2.8610946328e-04
8400,0.24797246,9.7909406634e-02,1.1384440352e-02,2.2933400893e-04
8400,0.24804774,8.9583163033e-02,9.5910303366e-03,1.6841558530e-04
8400,0.24812883,8.2435341210e-02,8.1425790596e-03,1.2423118967e-04
8400,0.24821570,7.4806684538e-02,6.7012297672e-03,8.5617355557e-05
8400,0.24830836,6.7888568105e-02,5.5533694649e-03,6.0643081622e-05
8400,0.24840681,6.1843107174e-02,4.6349655820e-03,4.3679754503e-05
8400,0.24851106,5.4831140309e-02,3.5996005127e-03,2.5806982988e-05
8400,0.24862110,4.9359041526e-02,2.8967099825e-03,1.6413677025e-05
8400,0.24873693,4.4280470351e-02,2.3335070446e-03,1.0922926593e-05
8400,0.24885855,3.9453571278e-02,1.8335925401e-03,6.6373773989e-06
8400,0.24898596,3.5181376755e-02,1.4629130030e-03,4.3296107901e-06
8400,0.24911916,3.1302296107e-02,1.1442043236e-03,2.5379867877e-06
8400,0.24925816,2.7722150332e-02,8.9163894908e-04,1.4930745096e-06
8400,0.24940294,2.4881197501e-02,7.1142759392e-04,9.0306267982e-07
8400,0.24955352,2.1988984341e-02,5.5284460739e-04,5.6140595698e-07
8400,0.24970989,1.9680358058e-02,4.3955498818e-04,3.3184362178e-07
8400,0.24987205,1.7623947406e-02,3.5003193939e-04,2.0650337565e-07
8600,0.24500000,3.6400257569e-01,1.3253607249e-01,1.7585559209e-02
8600,0.24516795,3.5928310871e-01,1.2913282278e-01,1.6699607844e-02
8600,0.24533011,3.5449126859e-01,1.2572846683e-01,1.5838774399e-02
8600,0.24548648,3.4937919150e-01,1.2216132222e-01,1.4966420166e-02
8600,0.24563706,3.4396390630e-01,1.1843181822e-01,1.4079007914e-02
8600,0.24578184,3.3801167862e-01,1.1441542633e-01,1.3158602729e-02
8600,0.24592084,3.3192799062e-01,1.1039839914e-01,1.2274766118e-02
8600,0.24605404,3.2501228315e-01,1.0597032124e-01,1.1350963738e-02
8600,0.24618145,3.1740231281e-01,1.0121855612e-01,1.0404130872e-02
8600,0.24630307,3.0895783988e-01,9.6133136956e-02,9.4523054670e-03
8600,0.24641890,3.0038951573e-01,9.1150032428e-02,8.5713615331e-03
8600,0.24652894,2.9036521466e-01,8.5542509103e-02,7.6416679796e-03
8600,0.24663319,2.7971020213e-01,7.9780522886e-02,6.7448067393e-03
8600,0.24673164,2.6880099093e-01,7.4162855667e-02,5.9337144397e-03
8600,0.24682430,2.5729679084e-01,6.8483910525e-02,5.1707285443e-03
8600,0.24691117,2.4611653915e-01,6.3167714460e-02,4.4953172717e-03
8600,0.24699226,2.3535567089e-01,5.8137964893e-02,3.8844189228e-03
8600,0.24706754,2.2366416878e-01,5.3040075698e-02,3.3246211003e-03
8600,0.24713704,2.1311021970e-01,4.8585619178e-02,2.8624123078e-03
8600,0.24720075,2.0387985763e-01,4.4815052781e-02,2.4939613974e-03
8600,0.24725866,1.9486863463e-01,4.1315964626e-02,2.1779276392e-03
8600,0.24731078,1.8723543316e-01,3.8317484875e-02,1.9035282547e-03
8600,0.24735712,1.7942829862e-01,3.5481446428e-02,1.6733621505e-03
8600,0.24739766,1.7319730859e-01,3.3296478728e-02,1.5030649395e-03
8600,0.24743240,1.6732872558e-01,3.1197855147e-02,1.3402997414e-03
8600,0.24746136,1.6450618864e-01,3.0320978428e-02,1.2843370737e-03
8600,0.24748453,1.6024674313e-01,2.8826064860e-02,1.1740860015e-03
8600,0.24750190,1.5780785654e-01,2.8096801995e-02,1.1300164719e-03
8600,0.24751348,1.5483225995e-01,2.7096712103e-02,1.0601249169e-03
8600,0.24751928,1.5430615110e-01,2.6922279832e-02,1.0480444400e-03
8600,0.24752072,1.5476071326e-01,2.7056311578e-02,1.0540223619e-03
8600,0.24752652,1.5369265243e-01,2.6645252871e-02,1.0201375409e-03
8600,0.24753810,1.5182235984e-01,2.6138392583e-02,9.9521206647e-04
8600,0.24755547,1.4919386263e-01,2.5286308404e-02,9.3870126682e-04
8600,0.24757864,1.4632567948e-01,2.4371668633e-02,8.7747327394e-04
8600,0.24760760,1.4197743538e-01,2.3086453825e-02,8.0288548583e-04
8600,0.24764234,1.3699062488e-01,2.1586992150e-02,7.1409593492e-04
8600,0.24768288,1.3276564634e-01,2.0347701640e-02,6.4215638281e-04
8600,0.24772922,1.2565430691e-01,1.8356084624e-02,5.3704903234e-04
8600,0.24778134,1.1884420511e-01,1.6515600445e-02,4.4759342848e-04
8600,0.24783925,1.1070111337e-01,1.4437612302e-02,3.5369432852e-04
8600,0.24790296,1.0445040499e-01,1.2902620389e-02,2.8809994664e-04
8600,0.24797246,9.6261689052e-02,1.1040911318e-02,2.1840520133e-04
8600,0.24804774,8.8545424425e-02,9.3530274213e-03,1.5964924440e-04
8600,0.24812883,8.1591314036e-02,7.9624043824e-03,1.1799836496e-04
8600,0.24821570,7.3588092388e-02,6.5231783124e-03,8.3491973083e-05
8600,0.24830836,6.7096964574e-02,5.4114633348e-03,5.7152436625e-05
8600,0.24840681,6.0364668851e-02,4.3824477795e-03,3.8247416794e-05
8600,0.24851106,5.4269400001e-02,3.5457063241e-03,2.5932210589e-05
8600,0.24862110,4.8650811639e-02,2.8352438453e-03,1.6347417290e-05
8600,0.24873693,4.3327820211e-02,2.2319305491e-03,1.0122004753e-05
8600,0.24885855,3.8742004535e-02,1.7783696585e-03,6.2578833469e-06
8600,0.24898596,3.4283022785e-02,1.3779555243e-03,3.6326526708e-06
8600,0.24911916,3.0867040226e-02,1.1122876260e-03,2.3635313164e-06
8600,0.24925816,2.7043454620e-02,8.4406296679e-04,1.3094944884e-06
8600,0.24940294,2.4080723099e-02,6.6841175176e-04,8.3283481650e-07
8600,0.24955352,2.1427193429e-02,5.2391455394e-04,4.8562228393e-07
8600,0.24970989,1.9168353670e-02,4.1934980205e-04,3.1824333016e-07
8600,0.24987205,1.7078859425e-02,3.2755765475e-04,1.7644415600e-07
8800,0.24500000,3.6414180034e-01,1.3263720047e-01,1.7612085772e-02
8800,0.24516795,3.5959923185e-01,1.2935895232e-01,1.6757553498e-02
8800,0.24533011,3.5485392696e-01,1.2598233715e-01,1.5901016768e-02
8800,0.24548648,3.4973998503e-01,1.2239816479e-01,1.5018281296e-02
8800,0.24563706,3.4418071484e-01,1.1857166093e-01,1.4108776223e-02
8800,0.24578184,3.3866998026e-01,1.1484609413e-01,1.3252261138e-02
8800,0.24592084,3.3228231639e-01,1.1062664758e-01,1.2322718172e-02
8800,0.24605404,3.2546592892e-01,1.0623472875e-01,1.1397146038e-02
8800,0.24618145,3.1772822773e-01,1.0140018073e-01,1.0433192500e-02
8800,0.24630307,3.0997911519e-01,9.6703984146e-02,9.5437773831e-03
8800,0.24641890,3.0109643439e-01,9.1496518418e-02,8.6150960819e-03
8800,0.24652894,2.9118333147e-01,8.5962649227e-02,7.7020167552e-03
8800,0.24663319,2.8075072457e-01,8.0281674550e-02,6.8061346417e-03
8800,0.24673164,2.7025751471e-01,7.4814234075e-02,6.0061582349e-03
8800,0.24682430,2.5868030966e-01,6.9089858425e-02,5.2356020194e-03
8800,0.24691117,2.4741163157e-01,6.3699760851e-02,4.5489572531e-03
8800,0.24699226,2.3538014466e-01,5.8172358321e-02,3.8910969879e-03
8800,0.24706754,2.2451017669e-01,5.3388931159e-02,3.3574884429e-03
8800,0.24713704,2.1445000973e-01,4.9121419130e-02,2.9157000904e-03
8800,0.24720075,2.0434373699e-01,4.4990356289e-02,2.5113796024e-03
8800,0.24725866,1.9600648013e-01,4.1656239116e-02,2.1910440670e-03
8800,0.24731078,1.8676738308e-01,3.8219599887e-02,1.9037172988e-03
8800,0.24735712,1.8072213702e-01,3.5973261327e-02,1.7160863820e-03
8800,0.24739766,1.7311579312e-01,3.3213226617e-02,1.4926477356e-03
8800,0.24743240,1.6759641739e-01,3.1333743730e-02,1.3544983455e-03
8800,0.24746136,1.6256445111e-01,2.9636430184e-02,1.2335040951e-03
8800,0.24748453,1.5990843405e-01,2.8718480000e-02,1.1637340339e-03
8800,0.24750190,1.5655594043e-01,2.7619571582e-02,1.0892784045e-03
8800,0.24751348,1.5488821877e-01,2.7099529736e-02,1.0553460691e-03
8800,0.24751928,1.5480428358e-01,2.7031889309e-02,1.0493572393e-03
8800,0.24752072,1.5461578213e-01,2.6980873246e-02,1.0436566304e-03
8800,0.24752652,1.5403219753e-01,2.6819773287e-02,1.0370317759e-03
8800,0.24753810,1.5253878496e-01,2.6292678887e-02,9.9692103811e-04
8800,0.24755547,1.4893722658e-01,2.5197095039e-02,9.3095281020e-04
8800,0.24757864,1.4661170524e-01,2.4511074536e-02,8.9099390961e-04
8800,0.24760760,1.4111023582e-01,2.2805962240e-02,7.8333789902e-04
8800,0.24764234,1.3580412260e-01,2.1233329127e-02,6.9463075522e-04
8800,0.24768288,1.3089523723e-01,1.9799903838e-02,6.1335738895e-04
8800,0.24772922,1.2428753293e-01,1.7960292130e-02,5.1862283105e-04
8800,0.24778134,1.1722442250e-01,1.6072854703e-02,4.2332491707e-04
8800,0.24783925,1.1109438257e-01,1.4522039580e-02,3.5542710887e-04
8800,0.24790296,1.0315033758e-01,1.2594050064e-02,2.7424715524e-04
8800,0.24797246,9.5887723033e-02,1.0924287517e-02,2.1129760892e-04
8800,0.24804774,8.7704222674e-02,9.1758867490e-03,1.5369019490e-04
8800,0.24812883,8.0368305652e-02,7.7526543258e-03,1.1356651552e-04
8800,0.24821570,7.3039252286e-02,6.4235825073e-03,7.9171393947e-05
8800,0.24830836,6.5617651222e-02,5.1725855893e-03,5.2380870527e-05
8800,0.24840681,5.8990826705e-02,4.1730864008e-03,3.4884169511e-05
8800,0.24851106,5.3487749061e-02,3.4301184062e-03,2.3750003376e-05
8800,0.24862110,4.7519850127e-02,2.6985288998e-03,1.4625007841e-05
8800,0.24873693,4.2276213325e-02,2.1201800148e-03,8.9483051609e-06
8800,0.24885855,3.7780182838e-02,1.6881178805e-03,5.5820446101e-06
8800,0.24898596,3.3530857485e-02,1.3221198555e-03,3.4271953537e-06
8800,0.24911916,2.9738556892e-02,1.0319315102e-03,2.0655846312e-06
8800,0.24925816,2.6489524677e-02,8.1183458219e-04,1.2615269061e-06
8800,0.24940294,2.3501073379e-02,6.3790433613e-04,7.6910138313e-07
8800,0.24955352,2.0927957138e-02,5.0177915242e-04,4.7162858316e-07
8800,0.24970989,1.8763795130e-02,4.0051719334e-04,2.8639054834e-07
8800,0.24987205,1.6550264740e-02,3.0849168895e-04,1.6199465991e-07
9000,0.24500000,3.6449036761e-01,1.3288588690e-01,1.7675666622e-02
9000,0.24516795,3.5996917384e-01,1.2961945254e-01,1.6822201551e-02
9000,0.24533011,3.5509101127e-01,1.2614745723e-01,1.5940924689e-02
9000,0.24548648,3.4987558650e-01,1.2248933771e-01,1.5039245132e-02
9000,0.24563706,3.4469498317e-01,1.1892443367e-01,1.4191007498e-02
9000,0.24578184,3.3885866512e-01,1.1496900901e-01,1.3278378850e-02
9000,0.24592084,3.3292525553e-01,1.1105246187e-01,1.2415138312e-02
9000,0.24605404,3.2612072259e-01,1.0665357421e-01,1.1483537316e-02
9000,0.24618145,3.1813720668e-01,1.0167171183e-01,1.0490039114e-02
9000,0.24630307,3.1086199237e-01,9.7216502890e-02,9.6334671896e-03
9000,0.24641890,3.0209416608e-01,9.2068545382e-02,8.7117379050e-03
9000,0.24652894,2.9211737278e-01,8.6442481619e-02,7.7694375747e-03
9000,0.24663319,2.8176799581e-01,8.0847389791e-02,6.8974457536e-03
9000,0.24673164,2.7005022180e-01,7.4702809283e-02,5.9888525390e-03
9000,0.24682430,2.5962291095e-01,6.9507522075e-02,5.2834181864e-03
9000,0.24691117,2.4831764496e-01,6.4071694076e-02,4.5860543519e-03
9000,0.24699226,2.3750578906e-01,5.9029043248e-02,3.9680758522e-03
9000,0.24706754,2.2523998471e-01,5.3700166583e-02,3.3900471233e-03
9000,0.24713704,2.1444673944e-01,4.9114127293e-02,2.9090755066e-03
9000,0.24720075,2.0449166063e-01,4.4981744265e-02,2.5003172019e-03
9000,0.24725866,1.9512377129e-01,4.1405365805e-02,2.1823865018e-03
9000,0.24731078,1.8758619390e-01,3.8435269053e-02,1.9093364597e-03
9000,0.24735712,1.7803367481e-01,3.4959083644e-02,1.6291190992e-03
9000,0.24739766,1.7302845012e-01,3.3187507297e-02,1.4879988912e-03
9000,0.24743240,1.6817611880e-01,3.1511569351e-02,1.3663744944e-03
9000,0.24746136,1.6251748984e-01,2.9582059494e-02,1.2265070344e-03
9000,0.24748453,1.5937379817e-01,2.8519388877e-02,1.1467847235e-03
9000,0.24750190,1.5707984488e-01,2.7809495419e-02,1.1025837284e-03
9000,0.24751348,1.5413303369e-01,2.6813438317e-02,1.0338121625e-03
9000,0.24751928,1.5366875284e-01,2.6731319626e-02,1.0341588559e-03
9000,0.24752072,1.5444250428e-01,2.6960183237e-02,1.0474729056e-03
9000,0.24752652,1.5338667230e-01,2.6615423239e-02,1.0247700766e-03
9000,0.24753810,1.5061924447e-01,2.5707355978e-02,9.6404623726e-04
9000,0.24755547,1.4719883209e-01,2.4692306131e-02,9.0405378847e-04
9000,0.24757864,1.4578100431e-01,2.4204128221e-02,8.6457782577e-04
9000,0.24760760,1.4099332252e-01,2.2730712546e-02,7.7877660663e-04
9000,0.24764234,1.3617302241e-01,2.1291814165e-02,6.8995665537e-04
9000,0.24768288,1.3025830031e-01,1.9581822348e-02,5.9741871018e-04
9000,0.24772922,1.2444113486e-01,1.8016832880e-02,5.2041745396e-04
9000,0.24778134,1.1724136445e-01,1.6069816843e-02,4.2421035720e-04
9000,0.24783925,1.1032637760e-01,1.4291880350e-02,3.4285702188e-04
9000,0.24790296,1.0203835402e-01,1.2358332012e-02,2.6728872094e-04
9000,0.24797246,9.4381217702e-02,1.0583925747e-02,1.9879109152e-04
9000,0.24804774,8.7222491111e-02,9.0811636966e-03,1.5112870211e-04
9000,0.24812883,7.8945277302e-02,7.4647782164e-03,1.0475142807e-04
9000,0.24821570,7.1546142068e-02,6.1344499179e-03,7.2174458639e-05
9000,0.24830836,6.4456303056e-02,4.9881743683e-03,4.8898704930e-05
9000,0.24840681,5.8089596905e-02,4.0548033792e-03,3.2663242827e-05
9000,0.24851106,5.1865532768e-02,3.2193514501e-03,2.0947181178e-05
9000,0.24862110,4.6581834654e-02,2.5996525976e-03,1.4001165422e-05
9000,0.24873693,4.1656123165e-02,2.0611809552e-03,8.4474477078e-06
9000,0.24885855,3.6522589191e-02,1.5652070755e-03,4.7236783122e-06
9000,0.24898596,3.2595355049e-02,1.2462831291e-03,3.0046289597e-06
9000,0.24911916,2.8963857474e-02,9.7739904471e-04,1.8282864107e-06
9000,0.24925816,2.5782010079e-02,7.6750509121e-04,1.0775506757e-06
9000,0.24940294,2.2644776089e-02,5.8776497238e-04,6.2787609792e-07
9000,0.24955352,2.0336690104e-02,4.7113555869e-04,3.8715671136e-07
9000,0.24970989,1.8179563386e-02,3.7472933572e-04,2.4670095326e-07
9000,0.24987205,1.6085263867e-02,2.9120747401e-04,1.4369364560e-07
9200,0.24500000,3.6465811952e-01,1.3300651267e-01,1.7706871659e-02
9200,0.24516795,3.6018425432e-01,1.2977182202e-01,1.6860504424e-02
9200,0.24533011,3.5532437252e-01,1.2631046181e-01,1.5980830356e-02
9200,0.24548648,3.5031379791e-01,1.2278946462e-01,1.5109733058e-02
9200,0.24563706,3.4510031405e-01,1.1919079370e-01,1.4249123349e-02
9200,0.24578184,3.3936080804e-01,1.1529588502e-01,1.3348456733e-02
9200,0.24592084,3.3311867414e-01,1.1116466490e-01,1.2434406947e-02
9200,0.24605404,3.2677536515e-01,1.0706211341e-01,1.1564363114e-02
9200,0.24618145,3.1945063110e-01,1.0244337344e-01,1.0628688953e-02
9200,0.24630307,3.1128648745e-01,9.7488213084e-02,9.6870754592e-03
9200,0.24641890,3.0244155991e-01,9.2245733090e-02,8.7385090133e-03
9200,0.24652894,2.9283973820e-01,8.6802189012e-02,7.8190895620e-03
9200,0.24663319,2.8297614730e-01,8.1420618178e-02,6.9658602343e-03
9200,0.24673164,2.7210921618e-01,7.5735512218e-02,6.1289344217e-03
9200,0.24682430,2.6109591137e-01,7.0138131383e-02,5.3480314125e-03
9200,0.24691117,2.4911954878e-01,6.4445218759e-02,4.6251651124e-03
9200,0.24699226,2.3811311435e-01,5.9317308327e-02,4.0040101478e-03
9200,0.24706754,2.2538187757e-01,5.3752493025e-02,3.3963850314e-03
9200,0.24713704,2.1467089824e-01,4.9152177268e-02,2.9065253458e-03
9200,0.24720075,2.0460871445e-01,4.5047519260e-02,2.5066254622e-03
9200,0.24725866,1.9562836013e-01,4.1525297195e-02,2.1824999776e-03
9200,0.24731078,1.8710255365e-01,3.8282231551e-02,1.9010439264e-03
9200,0.24735712,1.8021743866e-01,3.5724431472e-02,1.6861941795e-03
9200,0.24739766,1.7356572055e-01,3.3361973397e-02,1.5019899215e-03
9200,0.24743240,1.6718022047e-01,3.1119184567e-02,1.3285199232e-03
9200,0.24746136,1.6351813105e-01,2.9906354618e-02,1.2465340590e-03
9200,0.24748453,1.5894681521e-01,2.8380252379e-02,1.1393079326e-03
9200,0.24750190,1.5644168944e-01,2.7609989730e-02,1.0914587594e-03
9200,0.24751348,1.5347314488e-01,2.6635112837e-02,1.0236038335e-03
9200,0.24751928,1.5495581742e-01,2.7105543759e-02,1.0544601010e-03
9200,0.24752072,1.5318141495e-01,2.6528613201e-02,1.0155524672e-03
9200,0.24752652,1.5282307356e-01,2.6389462429e-02,1.0056925250e-03
9200,0.24753810,1.5030163072e-01,2.5620722638e-02,9.5750216509e-04
9200,0.24755547,1.4789130377e-01,2.4856916227e-02,9.0869799264e-04
9200,0.24757864,1.4589199120e-01,2.4222467697e-02,8.6698734855e-04
9200,0.24760760,1.3951316595e-01,2.2266189010e-02,7.4873698848e-04
9200,0.24764234,1.3556731754e-01,2.1130404460e-02,6.8652112193e-04
9200,0.24768288,1.3013732964e-01,1.9614030341e-02,6.0724299273e-04
9200,0.24772922,1.2329716476e-01,1.7683013765e-02,5.0194779650e-04
9200,0.24778134,1.1660918557e-01,1.5869836752e-02,4.1228106830e-04
9200,0.24783925,1.0855789462e-01,1.3902881755e-02,3.2934740559e-04
9200,0.24790296,1.0179259784e-01,1.2268071342e-02,2.6133731775e-04
9200,0.24797246,9.3993069321e-02,1.0493640261e-02,1.9584244190e-04
9200,0.24804774,8.5116020642e-02,8.6507385449e-03,1.3793019293e-04
9200,0.24812883,7.8057771679e-02,7.3047141876e-03,1.0081450914e-04
9200,0.24821570,7.0956772698e-02,6.0585701698e-03,7.1280065637e-05
9200,0.24830836,6.3514153559e-02,4.8640977284e-03,4.7167288774e-05
9200,0.24840681,5.7157360764e-02,3.9091932545e-03,3.0201109191e-05
9200,0.24851106,5.0650577494e-02,3.0732325297e-03,1.9091066742e-05
9200,0.24862110,4.5320120118e-02,2.4430064453e-03,1.1877126930e-05
9200,0.24873693,4.0270311269e-02,1.9224753303e-03,7.4745400290e-06
9200,0.24885855,3.6043124596e-02,1.5289717931e-03,4.6231099091e-06
9200,0.24898596,3.1703853679e-02,1.1773204253e-03,2.6467011011e-06
9200,0.24911916,2.8356657754e-02,9.3390738653e-04,1.6445997354e-06
9200,0.24925816,2.4968885437e-02,7.1582709464e-04,9.2918244605e-07
9200,0.24940294,2.2137419113e-02,5.5996664819e-04,5.7054820925e-07
9200,0.24955352,1.9651822645e-02,4.3809549497e-04,3.3924133561e-07
9200,0.24970989,1.7522051790e-02,3.4730879796e-04,2.0744760074e-07
9200,0.24987205,1.5594442081e-02,2.7226939997e-04,1.2255873427e-07
9400,0.24500000,3.6480388938e-01,1.3311170257e-01,1.7734325526e-02
9400,0.24516795,3.6032565874e-01,1.2987304590e-01,1.6886482555e-02
9400,0.24533011,3.5550469022e-01,1.2643590700e-01,1.6011512129e-02
9400,0.24548648,3.5049881953e-01,1.2291520319e-01,1.5139111430e-02
9400,0.24563706,3.4546272926e-01,1.1943632236e-01,1.4305601585e-02
9400,0.24578184,3.3965550974e-01,1.1548744282e-01,1.3388797561e-02
9400,0.24592084,3.3360452585e-01,1.1147356977e-01,1.2497837777e-02
9400,0.24605404,3.2690246920e-01,1.0711926028e-01,1.1569707769e-02
9400,0.24618145,3.2003665675e-01,1.0278110010e-01,1.0687778171e-02
9400,0.24630307,3.1195329393e-01,9.7850059301e-02,9.7442727636e-03
9400,0.24641890,3.0318660461e-01,9.2658093354e-02,8.8033890817e-03
9400,0.24652894,2.9396422705e-01,8.7438534683e-02,7.9235652392e-03
9400,0.24663319,2.8344227153e-01,8.1607745136e-02,6.9804420763e-03
9400,0.24673164,2.7321904696e-01,7.6230489163e-02,6.1848366024e-03
9400,0.24682430,2.6219252789e-01,7.0721356149e-02,5.4280576409e-03
9400,0.24691117,2.5030380878e-01,6.4916244199e-02,4.6701251975e-03
9400,0.24699226,2.3799450672e-01,5.9275804299e-02,4.0039183196e-03
9400,0.24706754,2.2625050560e-01,5.4067246430e-02,3.4158304605e-03
9400,0.24713704,2.1523578897e-01,4.9319397217e-02,2.9131264136e-03
9400,0.24720075,2.0614952340e-01,4.5647428754e-02,2.5576817998e-03
9400,0.24725866,1.9543159515e-01,4.1421695036e-02,2.1691511855e-03
9400,0.24731078,1.8768347275e-01,3.8446230262e-02,1.9088934905e-03
9400,0.24735712,1.7993210315e-01,3.5671686431e-02,1.6851203891e-03
9400,0.24739766,1.7378344118e-01,3.3421503193e-02,1.5029966897e-03
9400,0.24743240,1.6692837469e-01,3.1099652443e-02,1.3347114239e-03
9400,0.24746136,1.6289097021e-01,2.9740248089e-02,1.2401332941e-03
9400,0.24748453,1.5974546112e-01,2.8586228149e-02,1.1445118629e-03
9400,0.24750190,1.5579746137e-01,2.7348062440e-02,1.0687930426e-03
9400,0.24751348,1.5449381087e-01,2.6924370787e-02,1.0396286094e-03
9400,0.24751928,1.5296714601e-01,2.6476744960e-02,1.0120606505e-03
9400,0.24752072,1.5285031024e-01,2.6445070713e-02,1.0111463239e-03
9400,0.24752652,1.5245834999e-01,2.6218395130e-02,9.8778171789e-04
9400,0.24753810,1.5013441417e-01,2.5516684512e-02,9.4685876509e-04
9400,0.24755547,1.4816788612e-01,2.4866132043e-02,9.0197432564e-04
9400,0.24757864,1.4401283490e-01,2.3654300423e-02,8.3498749208e-04
9400,0.24760760,1.4039135580e-01,2.2550060328e-02,7.6589922950e-04
9400,0.24764234,1.3440438248e-01,2.0781574002e-02,6.6517894787e-04
9400,0.24768288,1.2874963678e-01,1.9249651924e-02,5.8697930582e-04
9400,0.24772922,1.2229122888e-01,1.7396595071e-02,4.8598261213e-04
9400,0.24778134,1.1550443049e-01,1.5665677732e-02,4.0808285339e-04
9400,0.24783925,1.0742828156e-01,1.3615368756e-02,3.1589932579e-04
9400,0.24790296,1.0053414196e-01,1.1943288314e-02,2.4673055561e-04
9400,0.24797246,9.2045060216e-02,1.0086514310e-02,1.8324103275e-04
9400,0.24804774,8.4613100650e-02,8.5708748417e-03,1.3600307253e-04
9400,0.24812883,7.7339463718e-02,7.1860363003e-03,9.8345641054e-05
9400,0.24821570,6.9153287871e-02,5.7644034667e-03,6.5259932978e-05
9400,0.24830836,6.2396986991e-02,4.6858957504e-03,4.3413970672e-05
9400,0.24840681,5.5849310909e-02,3.7387655367e-03,2.7693785202e-05
9400,0.24851106,5.0358227359e-02,3.0290442161e-03,1.8471263907e-05
9400,0.24862110,4.4491911939e-02,2.3527323641e-03,1.1209422635e-05
9400,0.24873693,3.9425337992e-02,1.8434662354e-03,6.8471852908e-06
9400,0.24885855,3.5209270353e-02,1.4588906960e-03,4.1418437442e-06
9400,0.24898596,3.0857613832e-02,1.1081818883e-03,2.3027916181e-06
9400,0.24911916,2.7719777329e-02,8.9033173566e-04,1.4890320564e-06
9400,0.24925816,2.4454571371e-02,6.8765371304e-04,8.6310700671e-07
9400,0.24940294,2.1555092497e-02,5.2875175992e-04,4.8510327889e-07
9400,0.24955352,1.9123781591e-02,4.1503001891e-04,2.9967280300e-07
9400,0.24970989,1.7083224891e-02,3.2995443768e-04,1.8735505185e-07
9400,0.24987205,1.5176252300e-02,2.5781061025e-04,1.0841062600e-07
9600,0.24500000,3.6506910236e-01,1.3330292384e-01,1.7784073918e-02
9600,0.24516795,3.6067003394e-01,1.3011677477e-01,1.6947636516e-02
9600,0.24533011,3.5588863166e-01,1.2670330150e-01,1.6076587954e-02
9600,0.24548648,3.5090429681e-01,1.2320076084e-01,1.5209299041e-02
9600,0.24563706,3.4569686123e-01,1.1958703456e-01,1.4337834582e-02
9600,0.24578184,3.4019955950e-01,1.1584322823e-01,1.3465756251e-02
9600,0.24592084,3.3407875791e-01,1.1177377745e-01,1.2559427678e-02
9600,0.24605404,3.2756848549e-01,1.0752682053e-01,1.1647935873e-02
