sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
316, 3059049, 619036, 642962, 575727, 553300, 334012, 334012, 1082368,1141567,696646508
317, 3062451, 637588, 623388, 557255, 570806, 336707, 336707, 1131749,1099681,835580604
319, 3059049, 650682, 613768, 547826, 582641, 332066, 332066, 1162036,1074076,649511049
285, 3062591, 643017, 622022, 557076, 575488, 332494, 332494, 1144647,1095528,4005545062
320, 3062345, 633465, 628727, 562263, 567238, 335326, 335326, 1121640,1111328,3807170784
321, 3064178, 630810, 636536, 569260, 564302, 331635, 331635, 1116199,1128546,1505751485
322, 3058675, 626804, 634766, 568569, 561128, 333704, 333704, 1106300,1124394,3872014978
323, 3059428, 628016, 634185, 567255, 561180, 334396, 334396, 1100535,1120924,1220168538
324, 3057365, 628294, 629009, 562782, 562118, 337581, 337581, 1110175,1116622,3196459199
325, 3062020, 635420, 622676, 556901, 568465, 339279, 339279, 1126276,1095529,2290004129
327, 3056878, 617640, 645767, 577779, 552512, 331590, 331590, 1085957,1145769,3637667690
328, 3062377, 622562, 636126, 569569, 556792, 338664, 338664, 1095399,1128862,3926676936
293, 3060473, 627668, 629515, 563294, 561048, 339474, 339474, 1110397,1118164,118055751
294, 3061219, 632820, 627141, 561008, 566622, 336814, 336814, 1122344,1110775,755376555
330, 3063793, 634973, 629737, 562530, 568975, 333789, 333789, 1127808,1108641,2293154689
331, 3059972, 631602, 627001, 560494, 564435, 338220, 338220, 1120168,1103684,277279454
332, 3056762, 630633, 629441, 562549, 563415, 335362, 335362, 1115589,1111767,3314947109
295, 3057542, 628716, 628801, 562030, 561819, 338088, 338088, 1108182,1110361,2529960482
334, 3055779, 638980, 617503, 551405, 571637, 338127, 338127, 1132314,1084869,4257225566
336, 3056616, 624097, 636179, 569828, 557426, 334543, 334543, 1102904,1134541,2937563171
338, 3061271, 628118, 633519, 567390, 561060, 335592, 335592, 1111015,1128818,3100056300
340, 3063089, 622079, 639210, 572233, 557069, 336249, 336249, 1098538,1133003,2540563920
339, 3061790, 633048, 632617, 566162, 566173, 331895, 331895, 1116500,1124815,4248110013
343, 3056826, 628871, 633219, 566264, 562242, 333115, 333115, 1113648,1123211,1650213209
344, 3058198, 631646, 628408, 562305, 564319, 335760, 335760, 1122225,1116595,1405659168
346, 3058387, 627545, 634369, 566898, 561737, 333919, 333919, 1104618,1122745,3737691323
303, 3059383, 634893, 630172, 563391, 568349, 331289, 331289, 1124751,1115668,4059164084
347, 3063863, 621926, 640814, 572868, 556075, 336090, 336090, 1101470,1138011,3212198144
348, 3065320, 631244, 632508, 565484, 565272, 335406, 335406, 1115476,1119477,2311857456
349, 3056236, 628985, 630134, 563615, 561886, 335808, 335808, 1108305,1115321,2345821096
350, 3064239, 654467, 608677, 543684, 587019, 335196, 335196, 1169300,1066662,858939247
309, 3054880, 620810, 642825, 575470, 554391, 330692, 330692, 1091113,1143435,744087515
310, 3056056, 618327, 635939, 568839, 551801, 340575, 340575, 1087404,1128078,2669605404
351, 3059311, 635561, 628234, 562172, 568342, 332501, 332501, 1127221,1108388,3161183050
311, 3061384, 610637, 649335, 582337, 545381, 336847, 336847, 1066399,1158281,2797483025
353, 3063630, 642962, 621137, 554859, 575410, 334631, 334631, 1143946,1091963,268143417
354, 3067018, 634457, 627166, 561381, 567868, 338073, 338073, 1125900,1108810,418854560
318, 3060866, 642644, 616305, 550581, 575742, 337797, 337797, 1140559,1089874,3461973412
356, 3056203, 631341, 629069, 563154, 564127, 334256, 334256, 1117520,1113553,3741212738
357, 3054420, 628964, 630776, 563953, 561783, 334472, 334472, 1113365,1114150,445231404
360, 3069345, 636240, 628983, 562506, 569550, 336033, 336033, 1127657,1111741,1905521364
361, 3054808, 627602, 629532, 562999, 560675, 337000, 337000, 1108626,1114557,3475602995
362, 3062107, 628049, 635998, 569419, 561885, 333378, 333378, 1111632,1127584,680293787
363, 3065264, 641903, 619568, 554551, 575398, 336922, 336922, 1148454,1099418,2204923335
326, 3058450, 633812, 628181, 562280, 567171, 333503, 333503, 1120339,1109461,84406438
364, 3059618, 622811, 640393, 573589, 557239, 332793, 332793, 1091795,1135214,2163726585
365, 3061145, 636375, 626941, 560717, 569928, 333592, 333592, 1129518,1105088,2837591991
329, 3061025, 619390, 635064, 567878, 553881, 342406, 342406, 1089631,1118707,734667606
366, 3064554, 650030, 620085, 554771, 582110, 328779, 328779, 1154953,1090822,1208679202
367, 3069627, 631726, 631705, 565759, 565149, 337644, 337644, 1115846,1115244,3683275488
368, 3055712, 616437, 637375, 569893, 550475, 340766, 340766, 1087521,1133580,4149336068
333, 3062580, 625409, 637420, 570488, 559037, 335113, 335113, 1102162,1130478,455549840
335, 3054521, 620103, 632549, 565899, 553458, 341256, 341256, 1090045,1119277,2998150836
369, 3058139, 626710, 632071, 564729, 561317, 336656, 336656, 1106932,1114697,3813260348
370, 3053153, 635191, 625023, 557679, 568528, 333366, 333366, 1123073,1102298,806252660
372, 3060461, 624759, 635589, 568742, 558723, 336324, 336324, 1102440,1128908,3013663334
337, 3060839, 639497, 618713, 552340, 572265, 339012, 339012, 1136797,1084596,101731505
373, 3058886, 632596, 628763, 562657, 565842, 334514, 334514, 1121147,1113993,815908403
374, 3063341, 611785, 644609, 576970, 546367, 341805, 341805, 1073027,1141036,920213718
341, 3055711, 642809, 615655, 549605, 575504, 336069, 336069, 1144173,1077143,4195306824
375, 3067113, 633526, 630401, 563720, 567176, 336145, 336145, 1122392,1112254,1509482684
342, 3056970, 625086, 632300, 565321, 559443, 337410, 337410, 1105561,1118957,2808798323
376, 3059449, 622957, 632046, 564754, 556870, 341411, 341411, 1096553,1117836,2194322452
377, 3057123, 638953, 621721, 555595, 572492, 334181, 334181, 1134413,1095244,3824031909
345, 3063830, 642826, 629689, 563082, 575597, 326318, 326318, 1145096,1113501,1028557799
379, 3059081, 651402, 614180, 547656, 583713, 331065, 331065, 1164542,1074671,735152827
380, 3061886, 616847, 639521, 573665, 550973, 340440, 340440, 1084092,1138448,1226575802
381, 3058289, 630458, 631044, 564280, 563603, 334452, 334452, 1114084,1113660,2043513282
383, 3074682, 634484, 631509, 566378, 569147, 336582, 336582, 1129024,1117880,2704929930
385, 3058771, 637999, 619632, 552875, 570477, 338894, 338894, 1133856,1087021,2450364201
384, 3062433, 628297, 632303, 565509, 562052, 337136, 337136, 1115165,1120226,4283152161
386, 3062056, 629662, 631808, 564408, 563050, 336564, 336564, 1116188,1117269,1027248914
387, 3058782, 634385, 627348, 561680, 567575, 333897, 333897, 1121629,1110311,1490899499
388, 3065096, 624418, 641762, 574687, 558411, 332909, 332909, 1106703,1136439,102401591
390, 3056658, 642945, 617826, 552517, 576112, 333629, 333629, 1147819,1094297,3491595108
352, 3057334, 637260, 625400, 559157, 570419, 332549, 332549, 1131037,1107837,1338055953
391, 3054817, 627789, 630898, 564606, 561342, 335091, 335091, 1107362,1123723,1785863631
392, 3059317, 644395, 615339, 550120, 577411, 336026, 336026, 1145992,1078668,2402320988
355, 3054764, 630964, 628238, 561054, 564306, 335101, 335101, 1117836,1113699,1876007002
393, 3046714, 646133, 615388, 550307, 577808, 328539, 328539, 1148880,1084110,3119308582
394, 3059499, 623573, 636555, 570146, 557665, 335780, 335780, 1104789,1129908,1889198882
358, 3068456, 626995, 638829, 572303, 561145, 334592, 334592, 1107245,1134654,3378485972
396, 3059536, 639274, 619075, 552861, 572128, 338099, 338099, 1133124,1088935,2252259867
359, 3054758, 637170, 626667, 560002, 569913, 330503, 330503, 1130936,1102320,1742817829
399, 3056534, 630548, 626699, 560020, 564447, 337410, 337410, 1115183,1107378,99735370
401, 3053975, 620132, 636028, 569518, 553763, 337267, 337267, 1093060,1124664,694858243
403, 3066022, 643311, 625812, 559849, 576392, 330329, 330329, 1146784,1102214,819991036
404, 3059940, 636208, 628823, 562944, 569029, 331468, 331468, 1128508,1113469,3951749327
407, 3057264, 635395, 628935, 562677, 568547, 330855, 330855, 1128791,1115885,182888615
409, 3057641, 623280, 633882, 567328, 557697, 337727, 337727, 1100642,1118698,1636161865
410, 3058978, 623961, 635843, 568606, 557754, 336407, 336407, 1101210,1130566,3511541814
411, 3064927, 630422, 630626, 564408, 564571, 337450, 337450, 1115114,1116723,1852857230
412, 3053331, 633807, 630360, 564173, 566921, 329035, 329035, 1124478,1115246,1367687869
371, 3059566, 623741, 637215, 570852, 557378, 335190, 335190, 1100503,1129882,3292408291
413, 3061435, 628414, 636610, 569903, 562056, 332226, 332226, 1107866,1131107,2650696766
414, 3063789, 627231, 639980, 574131, 561581, 330433, 330433, 1108616,1140108,428541227
415, 3060694, 629921, 629598, 562996, 562693, 337743, 337743, 1109949,1111041,3127667557
419, 3062319, 626187, 636952, 569804, 560352, 334512, 334512, 1104968,1121975,2640628816
418, 3059434, 612349, 649076, 582150, 547203, 334328, 334328, 1072217,1161598,3249727157
420, 3065869, 642709, 624733, 558316, 575817, 332147, 332147, 1144737,1103376,4103265847
378, 3070816, 636936, 630550, 564751, 570131, 334224, 334224, 1129530,1115793,2535188338
382, 3047535, 616098, 635157, 568326, 549654, 339150, 339150, 1082714,1126438,556155724
421, 3059383, 618721, 644219, 576626, 552945, 333436, 333436, 1087993,1144165,2033012540
423, 3051437, 617456, 637266, 569781, 550964, 337985, 337985, 1081961,1123686,2067989228
424, 3060947, 648013, 611104, 545792, 581238, 337400, 337400, 1156766,1072972,2837514291
389, 3060136, 632810, 633276, 566366, 565910, 330887, 330887, 1120557,1117850,305209642
426, 3058098, 621917, 636498, 569921, 555836, 336963, 336963, 1096639,1131428,2722089607
427, 3063626, 618980, 644330, 577501, 553145, 334835, 334835, 1091476,1147725,3194093296
428, 3067034, 632242, 636834, 569832, 566398, 330864, 330864, 1122401,1132196,4104053288
395, 3065809, 622154, 643171, 576358, 556226, 333950, 333950, 1097383,1144928,436110709
429, 3051477, 619391, 640401, 573225, 553158, 332651, 332651, 1091051,1143542,1902924108
431, 3066552, 632170, 634309, 566946, 565139, 333994, 333994, 1121802,1123897,2262226211
432, 3051921, 625888, 636486, 569169, 558644, 330867, 330867, 1094665,1129313,3768704179
397, 3059334, 660554, 604962, 539470, 592366, 330991, 330991, 1181501,1054457,900452748
398, 3063738, 628599, 636029, 569047, 562251, 333906, 333906, 1111808,1126041,1616743061
434, 3061583, 621536, 641151, 573889, 555379, 334814, 334814, 1098377,1142219,1492077000
400, 3060533, 646248, 618475, 552318, 578408, 332542, 332542, 1150403,1091515,56947996
435, 3054825, 633224, 631546, 565200, 566923, 328966, 328966, 1120841,1120951,1404197364
402, 3061059, 638615, 621539, 555789, 571916, 336600, 336600, 1131690,1092290,4120773573
405, 3053731, 632504, 624938, 557867, 565418, 336502, 336502, 1120179,1100483,3501326260
406, 3052380, 638966, 621273, 554415, 571756, 332985, 332985, 1136799,1093177,2480039293
438, 3057905, 631346, 633237, 566416, 565258, 330824, 330824, 1114363,1124381,801033138
408, 3063717, 622373, 639511, 572835, 556796, 336101, 336101, 1093102,1142723,2220804761
439, 3062757, 649274, 612493, 548074, 581600, 335658, 335658, 1157067,1071310,509858731
440, 3063196, 614035, 640209, 572720, 549228, 343502, 343502, 1078575,1139992,1918713101
441, 3065865, 630090, 630313, 564423, 563355, 338842, 338842, 1108251,1120405,2061436560
442, 3057719, 618703, 637438, 569842, 552564, 339586, 339586, 1091140,1128802,2679970449
443, 3058818, 620709, 640945, 573413, 555417, 334167, 334167, 1093840,1141659,2097331216
447, 3059310, 632700, 630407, 563729, 566116, 333179, 333179, 1109965,1112671,4074163035
448, 3067081, 639010, 625086, 560264, 572503, 335109, 335109, 1132509,1112113,3549058993
450, 3062855, 634005, 627071, 560976, 567235, 336784, 336784, 1125992,1103895,4069307920
416, 3060426, 626329, 637688, 571029, 559942, 332719, 332719, 1105894,1132250,2885103939
451, 3061031, 629682, 627710, 561539, 563380, 339360, 339360, 1112226,1109951,305626540
417, 3047675, 630343, 622582, 555707, 563007, 338018, 338018, 1110422,1090067,1348510853
453, 3059998, 625081, 634923, 568573, 559357, 336032, 336032, 1104483,1125277,403271285
454, 3057416, 637938, 621114, 555343, 570817, 336102, 336102, 1129909,1100111,1705098078
455, 3061714, 625135, 636569, 569432, 559178, 335700, 335700, 1102114,1126768,2179867161
457, 3056600, 635694, 627654, 560748, 569126, 331689, 331689, 1127507,1107639,1021082312
456, 3066193, 630673, 634358, 568065, 564375, 334361, 334361, 1118538,1127237,1283447948
422, 3063106, 641918, 617846, 551743, 574743, 338428, 338428, 1134860,1087502,3686188946
458, 3053889, 638906, 622946, 557315, 571512, 331605, 331605, 1131080,1096264,105240778
425, 3054660, 624726, 634587, 567310, 558265, 334886, 334886, 1107587,1123701,374850159
459, 3057984, 627778, 630697, 565206, 561553, 336375, 336375, 1109628,1116239,2234157472
460, 3061156, 622296, 643111, 575736, 556855, 331579, 331579, 1093279,1149071,3791965368
462, 3057474, 638870, 622271, 555922, 571883, 334264, 334264, 1124123,1096524,4171057439
463, 3057404, 630565, 630782, 564143, 564000, 333957, 333957, 1118024,1117463,325348300
464, 3059853, 627762, 632541, 565790, 561772, 335994, 335994, 1110117,1120161,1328727786
465, 3061521, 631645, 632893, 565976, 565331, 332838, 332838, 1117894,1122200,3818119121
466, 3060100, 639491, 622746, 556864, 571345, 334827, 334827, 1134686,1096472,3045845588
430, 3053085, 604889, 649288, 581111, 539063, 339367, 339367, 1052813,1161560,2086353337
468, 3055182, 628002, 630304, 563491, 562057, 335664, 335664, 1107862,1115189,429795265
433, 3065848, 620635, 644303, 576685, 554737, 334744, 334744, 1093450,1147971,1527513145
471, 3056351, 625433, 638503, 571165, 558724, 331263, 331263, 1098188,1135426,2912166190
474, 3060079, 627991, 631202, 564743, 561271, 337436, 337436, 1110804,1120546,4064068204
436, 3063886, 633781, 634730, 568521, 567426, 329714, 329714, 1127816,1124369,2279364529
437, 3066007, 638248, 623235, 557691, 572099, 337367, 337367, 1135057,1101323,1162820450
476, 3056589, 626509, 636442, 569338, 559602, 332349, 332349, 1108099,1128956,1029910889
475, 3067146, 617241, 645445, 578977, 552039, 336722, 336722, 1082268,1149173,1891680259
477, 3058593, 642948, 616332, 550898, 574967, 336724, 336724, 1136780,1082344,641789307
478, 3065438, 630614, 633654, 566895, 564413, 334931, 334931, 1119300,1121763,3176966037
479, 3062855, 630433, 632512, 565891, 564439, 334790, 334790, 1113266,1115275,510716019
444, 3052839, 618040, 640622, 573475, 550942, 334880, 334880, 1089269,1139498,3470581541
480, 3055692, 616588, 642653, 575742, 549703, 335503, 335503, 1083706,1142898,1180431
481, 3057482, 622696, 640897, 572978, 556867, 332022, 332022, 1097643,1135139,899837851
445, 3065399, 630045, 628286, 562576, 563318, 340587, 340587, 1112658,1108075,2797428741
482, 3063784, 633410, 628940, 563136, 567138, 335580, 335580, 1125756,1112245,347086988
446, 3060301, 622689, 635651, 569407, 555976, 338289, 338289, 1093037,1128837,2573141582
483, 3062701, 630644, 632508, 565655, 563604, 335145, 335145, 1118369,1123875,2393212015
449, 3062807, 629327, 634490, 567470, 563122, 334199, 334199, 1114609,1126446,2942467824
485, 3064199, 638414, 623127, 557959, 571335, 336682, 336682, 1132682,1100633,2789003261
487, 3055745, 627178, 632154, 565332, 560207, 335437, 335437, 1103208,1122151,1559671820
486, 3067013, 635769, 626683, 560902, 569083, 337288, 337288, 1121710,1105938,3358477314
488, 3062225, 639107, 626337, 560296, 571915, 332285, 332285, 1133173,1106656,1661185866
452, 3049359, 627815, 628882, 562238, 560730, 334847, 334847, 1101330,1116548,1992670252
489, 3061297, 620028, 638640, 571915, 554306, 338204, 338204, 1086949,1131909,175506356
491, 3064234, 625767, 638167, 570690, 560358, 334626, 334626, 1110384,1135156,2842926815
492, 3063368, 630706, 633964, 566348, 565076, 333637, 333637, 1119631,1125367,3371155867
494, 3059036, 642263, 619762, 554007, 575214, 333895, 333895, 1145437,1092490,836246060
495, 3051514, 628324, 627455, 561259, 561832, 336322, 336322, 1110029,1105583,3229675675
496, 3057110, 612435, 644679, 577499, 546953, 337772, 337772, 1073738,1147413,2370523325
497, 3067633, 633570, 627853, 562307, 567269, 338317, 338317, 1121956,1114123,3160577884
461, 3058264, 623035, 641527, 574532, 557286, 330942, 330942, 1103245,1139859,3048473051
500, 3061830, 628763, 629838, 564159, 561858, 338606, 338606, 1111231,1114532,1039297674
502, 3061654, 620843, 637181, 571085, 555471, 338537, 338537, 1092654,1129257,3783457407
501, 3060879, 644549, 621462, 556011, 577057, 330900, 330900, 1147671,1093640,2072603406
467, 3058423, 627214, 633373, 566493, 561059, 335142, 335142, 1104595,1119486,2280011065
506, 3057454, 615261, 644252, 576551, 549490, 335950, 335950, 1081387,1149097,3009864746
469, 3053936, 624875, 629381, 563310, 558788, 338791, 338791, 1103968,1116015,2649848190
507, 3064937, 624716, 646100, 579032, 558051, 328519, 328519, 1105841,1150378,2755743019
470, 3057609, 625040, 638932, 572217, 558500, 331460, 331460, 1106722,1136550,279369028
508, 3054638, 631796, 625414, 559004, 564752, 336836, 336836, 1112703,1103905,3940688659
473, 3061387, 639729, 618964, 553217, 572955, 338261, 338261, 1139177,1088756,4217950803
509, 3064896, 633809, 634417, 567676, 567200, 330897, 330897, 1119395,1122493,1962691298
472, 3058810, 634325, 630426, 564460, 567831, 330884, 330884, 1124392,1115680,712724807
510, 3051375, 626265, 628711, 562299, 560228, 336936, 336936, 1108571,1107170,3583931616
511, 3057397, 629340, 631974, 565106, 563255, 333861, 333861, 1114661,1119361,1069247799
513, 3063263, 633201, 628120, 562273, 566255, 336707, 336707, 1119758,1112450,225350133
515, 3056249, 626395, 627044, 561220, 559120, 341235, 341235, 1107033,1108293,1141587703
516, 3061248, 630945, 628655, 562160, 564844, 337322, 337322, 1116326,1108577,2427755635
520, 3055891, 631954, 631737, 564762, 565190, 331124, 331124, 1121440,1121906,245539373
522, 3055747, 627375, 630345, 563884, 560487, 336828, 336828, 1104637,1112459,642895334
484, 3059721, 626762, 631724, 564591, 560490, 338077, 338077, 1108681,1113685,1772267068
524, 3060800, 635498, 629051, 562427, 568482, 332671, 332671, 1126321,1113243,1950893698
525, 3063322, 636982, 628252, 562277, 571129, 332341, 332341, 1135703,1110038,2535862397
490, 3056457, 631518, 629984, 562924, 564795, 333618, 333618, 1117611,1118892,2866539038
526, 3058966, 640656, 623731, 557632, 573827, 331560, 331560, 1138018,1096571,4078998495
527, 3064438, 645147, 613594, 548596, 576955, 340073, 340073, 1146679,1078062,1694740864
493, 3055286, 633244, 629908, 563175, 566327, 331316, 331316, 1125013,1112933,1045528623
528, 3059478, 644373, 618027, 552249, 577555, 333637, 333637, 1146574,1085137,4286525987
498, 3050040, 643722, 608308, 541958, 575638, 340207, 340207, 1148460,1071829,3951092816
530, 3060345, 641901, 620954, 555234, 574716, 333770, 333770, 1142145,1091527,3109498077
499, 3053281, 656024, 605982, 540675, 587820, 331390, 331390, 1170469,1051965,2724880872
531, 3064620, 639693, 625520, 560380, 573295, 332866, 332866, 1139592,1104591,1733647705
532, 3063079, 646677, 618264, 552749, 578889, 333250, 333250, 1151310,1087339,712532623
533, 3075633, 628090, 640978, 575099, 562964, 334251, 334251, 1105482,1138527,2279874329
503, 3061218, 636508, 629072, 563192, 569796, 331325, 331325, 1129697,1113084,4147736568
504, 3062672, 628746, 629308, 563169, 562191, 339629, 339629, 1114658,1117337,2237678812
534, 3060258, 623433, 632663, 566574, 558014, 339787, 339787, 1099676,1120669,2162357376
535, 3056762, 638454, 626024, 558405, 571609, 331135, 331135, 1131108,1100879,1311851544
505, 3061073, 649329, 615109, 550072, 581557, 332503, 332503, 1159442,1076794,1700562656
537, 3063891, 634130, 632441, 566725, 566827, 331884, 331884, 1124858,1121526,283079973
538, 3057293, 621913, 636012, 568884, 555330, 337577, 337577, 1093625,1125612,452292079
540, 3055751, 625283, 636063, 570351, 559826, 332114, 332114, 1108519,1126992,207218142
541, 3071424, 633401, 628143, 562543, 567023, 340157, 340157, 1119844,1115407,2503221786
542, 3060350, 623803, 634615, 567736, 557906, 338145, 338145, 1093901,1125077,1838841638
544, 3065126, 643473, 625774, 560030, 576351, 329749, 329749, 1148332,1104712,3481385431
512, 3056448, 628539, 631340, 564079, 562408, 335041, 335041, 1113672,1114680,380902387
514, 3060788, 624331, 634467, 567551, 558529, 337955, 337955, 1101707,1125764,1502324008
545, 3063995, 635463, 630342, 563724, 569222, 332622, 332622, 1130808,1118779,2079310647
546, 3059713, 631990, 627927, 561480, 565342, 336487, 336487, 1113973,1110012,3892128823
547, 3063696, 641884, 622527, 556859, 574994, 333716, 333716, 1140945,1096489,164251334
517, 3049095, 619757, 639710, 572128, 553306, 332097, 332097, 1089349,1133309,402906110
518, 3052222, 640882, 616820, 551339, 573393, 334894, 334894, 1138260,1089278,528918591
519, 3062515, 622999, 638180, 571496, 557184, 336328, 336328, 1102465,1131707,2814154414
549, 3049822, 615357, 647169, 578521, 549683, 329546, 329546, 1079924,1149324,166478503
552, 3060370, 629280, 630264, 563617, 563249, 336980, 336980, 1107635,1115246,802434233
521, 3059852, 642177, 625755, 560279, 574689, 328476, 328476, 1142120,1106221,834364508
553, 3067863, 636919, 628060, 563012, 570196, 334838, 334838, 1130928,1114149,2800351494
523, 3053811, 620810, 638220, 570934, 554197, 334825, 334825, 1092001,1133747,3551950291
554, 3068839, 624573, 645379, 577971, 559390, 330763, 330763, 1102236,1151042,422691307
556, 3057845, 634875, 615262, 549971, 567713, 345012, 345012, 1120937,1081035,1162408688
555, 3056370, 620779, 637042, 570692, 554227, 336815, 336815, 1091843,1126271,1936202838
557, 3068201, 640230, 626429, 560954, 573686, 333451, 333451, 1140141,1105216,2869667332
559, 3061418, 635230, 631164, 564917, 567995, 331056, 331056, 1123370,1122151,816585060
560, 3062067, 639252, 632142, 565920, 572845, 325954, 325954, 1140379,1115726,1690929372
561, 3056650, 630467, 633035, 566375, 563901, 331436, 331436, 1119014,1121977,246589715
563, 3056981, 628452, 627833, 561079, 561269, 339174, 339174, 1107219,1107966,1360457895
567, 3063830, 640782, 626088, 558213, 574503, 332122, 332122, 1138832,1106729,28833630
568, 3064477, 633130, 626587, 560717, 566537, 338753, 338753, 1122534,1110078,2043530388
529, 3059951, 646336, 621617, 555495, 578297, 329103, 329103, 1151175,1098149,978355376
569, 3059902, 632417, 624712, 559457, 566044, 338636, 338636, 1121623,1103460,4257274668
571, 3066035, 638786, 626747, 560491, 572135, 333938, 333938, 1134205,1105661,1963159761
572, 3056997, 629654, 631642, 564105, 562992, 334302, 334302, 1109160,1116945,2683473235
574, 3059483, 626446, 633457, 566945, 560143, 336246, 336246, 1106001,1122639,3719445399
573, 3051916, 634676, 620200, 553948, 566920, 338086, 338086, 1123505,1088914,875793688
536, 3048577, 627405, 624726, 557798, 560808, 338920, 338920, 1109491,1103128,517420723
575, 3069893, 637580, 622151, 556290, 571274, 341299, 341299, 1132918,1100165,1050107885
576, 3057389, 622785, 638636, 571029, 556627, 334156, 334156, 1101294,1129898,1278427549
578, 3053107, 634905, 619741, 553366, 567597, 338749, 338749, 1120816,1088481,2648825566
577, 3059316, 633333, 629108, 562872, 567075, 333464, 333464, 1121130,1110158,3801007196
539, 3064545, 608769, 657735, 590396, 543633, 332006, 332006, 1067633,1177464,4064472228
580, 3065394, 619337, 646636, 579375, 553468, 333289, 333289, 1094258,1152647,3983677974
543, 3061207, 640519, 618526, 552394, 573292, 338238, 338238, 1134220,1082467,2805063687
581, 3065284, 639058, 625226, 559253, 572591, 334578, 334578, 1135703,1108838,3303528597
582, 3059916, 637178, 622683, 556627, 569790, 336819, 336819, 1131176,1101217,1266952319
584, 3058115, 635532, 627546, 560805, 568354, 332939, 332939, 1131717,1112748,1295485826
583, 3058085, 630227, 628930, 561724, 564120, 336542, 336542, 1109247,1113793,3907636898
548, 3053520, 641407, 621112, 555174, 573829, 330999, 330999, 1138811,1094456,426053090
585, 3067443, 631602, 626021, 559876, 565770, 342087, 342087, 1119127,1109106,1543655856
586, 3069154, 626031, 635898, 569306, 560493, 338713, 338713, 1104645,1128107,1096329953
551, 3064576, 633802, 639660, 574015, 567675, 324712, 324712, 1120930,1136088,3103681197
550, 3060608, 630873, 630271, 563621, 564505, 335669, 335669, 1114104,1111649,457849058
590, 3064716, 631696, 631400, 565631, 565055, 335467, 335467, 1114412,1122642,692376297
591, 3060121, 640860, 623885, 557632, 573730, 332007, 332007, 1141793,1101193,4242292472
592, 3065697, 629389, 636910, 570207, 563227, 332982, 332982, 1110411,1131875,1346573582
558, 3054668, 622820, 632975, 566456, 557265, 337576, 337576, 1098992,1118214,2123812339
594, 3062381, 630029, 634354, 567767, 563011, 333610, 333610, 1118894,1123469,2003059147
595, 3061635, 638001, 621945, 555443, 571100, 337573, 337573, 1133465,1091898,3999192402
596, 3050077, 622430, 636778, 569454, 555257, 333079, 333079, 1090963,1127729,2974260412
597, 3059374, 649314, 617151, 551523, 582260, 329563, 329563, 1161421,1085039,2475696140
598, 3067077, 631243, 632882, 566874, 565038, 335520, 335520, 1116615,1123005,1737907061
562, 3056514, 623893, 636870, 569306, 557675, 334385, 334385, 1099144,1131789,150268352
599, 3065128, 641585, 624402, 558815, 574364, 332981, 332981, 1136626,1104020,3522615361
600, 3057680, 642984, 624772, 558286, 575694, 327972, 327972, 1144022,1104324,2982560769
564, 3059328, 627288, 634462, 568387, 559737, 334727, 334727, 1106511,1123745,1856541664
565, 3057930, 621522, 636285, 569247, 555514, 337681, 337681, 1093521,1126996,2834442128
566, 3057838, 622188, 635719, 569328, 555473, 337565, 337565, 1090041,1127531,776534195
604, 3069226, 635478, 627289, 561424, 569663, 337686, 337686, 1126862,1111951,2557352935
570, 3063415, 639823, 623687, 558023, 572386, 334748, 334748, 1135125,1100375,3281432159
606, 3055440, 613423, 640721, 573942, 547472, 339941, 339941, 1081440,1139198,1765509630
605, 3052839, 629412, 634206, 566696, 562219, 330153, 330153, 1110443,1122082,2338834106
607, 3060095, 632407, 626813, 561476, 566089, 336655, 336655, 1123194,1110043,3573672925
608, 3062263, 625582, 635797, 568741, 558779, 336682, 336682, 1098873,1131801,3535021844
609, 3056504, 637096, 625413, 559224, 570245, 332263, 332263, 1130293,1104990,2252007783
611, 3065949, 643762, 620160, 554377, 576588, 335531, 335531, 1145193,1096823,1965456049
613, 3062892, 616996, 640588, 573406, 552702, 339600, 339600, 1084928,1138897,3244762508
615, 3061360, 637930, 623649, 557532, 571019, 335615, 335615, 1129713,1101853,619980611
616, 3052069, 630564, 626274, 560350, 563751, 335565, 335565, 1111903,1106871,1560834928
618, 3059732, 624080, 637149, 569963, 558332, 335104, 335104, 1107118,1131908,3022530680
579, 3054923, 643111, 615315, 549615, 575196, 335843, 335843, 1142170,1078673,1179308044
619, 3060642, 638216, 627071, 560708, 571199, 331724, 331724, 1129638,1108103,2153479240
620, 3056098, 617604, 641815, 574141, 551816, 335361, 335361, 1087540,1145839,3632875499
622, 3058901, 639483, 622703, 556634, 571865, 334108, 334108, 1133456,1103757,3610484315
623, 3061954, 627236, 633949, 566413, 560698, 336829, 336829, 1106853,1127197,3822037352
625, 3050862, 617614, 639709, 572669, 551568, 334651, 334651, 1081058,1135252,1771925721
587, 3058411, 628563, 626014, 560331, 562235, 340634, 340634, 1109647,1104681,2785054441
626, 3057719, 631931, 628572, 562613, 565925, 334339, 334339, 1120162,1112153,2279465132
589, 3063090, 624599, 636881, 570014, 558982, 336307, 336307, 1102637,1133264,455509553
588, 3054193, 629357, 629862, 563170, 562648, 334578, 334578, 1102449,1116994,4059729619
593, 3053373, 633322, 622291, 555701, 566549, 337755, 337755, 1120577,1091974,1176389180
