L,rho,E_1st,E_2nd,E_4th,abs_R_1st,R_1st,R_2nd,R_4th,bond_energy_1st,bond_energy_2nd,bond_energy_4th,bond_defect_1st,bond_defect_2nd,bond_defect_4th
800,0.08,0.50021794,0.25021799,0.06260905,0.99434914,-0.00003384,0.98875375,0.97772702,-1.92102112,3.69034161,13.61890836,0.00228080,0.00000983,0.00000000
800,0.081,0.50022789,0.25022795,0.06261403,0.99406194,-0.01403737,0.98818555,0.97661498,-1.91914355,3.68313330,13.56578535,0.00236629,0.00001068,0.00000000
800,0.082,0.50023866,0.25023872,0.06261942,0.99368377,-0.01513210,0.98743713,0.97514932,-1.91717947,3.67560036,13.51037943,0.00248518,0.00001176,0.00000000
800,0.083,0.50024958,0.25024965,0.06262489,0.99328806,-0.01802864,0.98665449,0.97361854,-1.91519674,3.66800413,13.45462968,0.00260539,0.00001292,0.00000000
800,0.084,0.50026087,0.25026094,0.06263054,0.99287967,-0.02113461,0.98584737,0.97204215,-1.91319660,3.66034909,13.39856314,0.00272630,0.00001414,0.00000000
800,0.085,0.50027292,0.25027300,0.06263657,0.99239456,-0.01691924,0.98488885,0.97017096,-1.91112719,3.65243763,13.34074607,0.00287422,0.00001561,0.00000000
800,0.086,0.50028543,0.25028552,0.06264284,0.99183867,-0.01055089,0.98379276,0.96803960,-1.90902352,3.64440401,13.28216469,0.00303211,0.00001722,0.00000000
800,0.087,0.50029845,0.25029854,0.06264936,0.99138484,-0.01884617,0.98289694,0.96629468,-1.90697094,3.63657423,13.22519682,0.00315527,0.00001871,0.00000000
800,0.088,0.50031174,0.25031184,0.06265602,0.99069782,-0.02016989,0.98158187,0.96383858,-1.90485318,3.62850496,13.16661880,0.00330570,0.00002048,0.00000000
800,0.089,0.50032569,0.25032580,0.06266301,0.98991221,-0.01959558,0.98012215,0.96114465,-1.90269362,3.62028588,13.10709053,0.00346855,0.00002244,0.00000000
800,0.09,0.50034052,0.25034064,0.06267044,0.98908315,-0.01127897,0.97849027,0.95799712,-1.90044204,3.61172665,13.04524403,0.00366899,0.00002481,0.00000000
800,0.091,0.50035572,0.25035585,0.06267806,0.98783286,-0.01458783,0.97628220,0.95413107,-1.89824409,3.60338138,12.98508859,0.00383583,0.00002705,0.00000000
800,0.092,0.50037203,0.25037217,0.06268623,0.98622389,-0.01519936,0.97348970,0.94936429,-1.89599162,3.59483922,12.92365956,0.00402213,0.00002958,0.00000000
800,0.093,0.50038882,0.25038897,0.06269464,0.98345083,-0.02725739,0.96884165,0.94196435,-1.89377645,3.58644893,12.86347196,0.00418336,0.00003203,0.00000000
800,0.094,0.50040629,0.25040646,0.06270340,0.97904521,-0.02898586,0.96155749,0.93068231,-1.89143639,3.57759606,12.80011544,0.00439959,0.00003507,0.00000000
800,0.095,0.50042495,0.25042514,0.06271275,0.97240678,-0.02788090,0.95119167,0.91535806,-1.88902007,3.56846614,12.73493967,0.00464623,0.00003850,0.00000000
800,0.096,0.50044439,0.25044459,0.06272249,0.96281477,-0.02485487,0.93616559,0.89361335,-1.88650983,3.55899367,12.66749389,0.00493311,0.00004246,0.00000000
800,0.097,0.50046498,0.25046520,0.06273282,0.94979174,-0.02047284,0.91666120,0.86631141,-1.88391309,3.54920791,12.59800397,0.00525530,0.00004699,0.00000000
800,0.098,0.50048726,0.25048750,0.06274399,0.93168067,-0.02032192,0.88980425,0.82993295,-1.88126769,3.53925189,12.52749002,0.00559532,0.00005180,0.00000001
800,0.099,0.50051104,0.25051130,0.06275592,0.90621140,-0.02688646,0.85316394,0.78194228,-1.87855829,3.52906935,12.45557492,0.00595930,0.00005703,0.00000001
800,0.1,0.50053684,0.25053713,0.06276886,0.87510401,-0.02718909,0.80896315,0.72486049,-1.87569872,3.51833666,12.37997420,0.00639242,0.00006310,0.00000001
800,0.101,0.50056490,0.25056522,0.06278294,0.83560603,-0.02649816,0.75385208,0.65657677,-1.87270465,3.50711577,12.30116781,0.00688354,0.00007003,0.00000001
800,0.102,0.50059485,0.25059521,0.06279796,0.79229736,-0.03101462,0.69474367,0.58448870,-1.86969899,3.49586767,12.22239809,0.00737467,0.00007711,0.00000001
800,0.103,0.50062788,0.25062828,0.06281454,0.74492568,-0.03326138,0.63171231,0.51078478,-1.86659077,3.48425378,12.14131839,0.00791054,0.00008508,0.00000001
800,0.104,0.50066322,0.25066366,0.06283228,0.69488195,-0.03276727,0.56633384,0.43572846,-1.86339060,3.47231409,12.05821168,0.00848553,0.00009374,0.00000001
800,0.105,0.50070138,0.25070188,0.06285144,0.63936583,-0.04018187,0.49630111,0.35896690,-1.86019357,3.46040474,11.97557513,0.00905299,0.00010247,0.00000002
800,0.106,0.50074232,0.25074288,0.06287199,0.58886353,-0.04540743,0.43350213,0.29326844,-1.85700636,3.44855248,11.89361846,0.00960880,0.00011160,0.00000002
800,0.107,0.50078640,0.25078702,0.06289413,0.53837012,-0.04894390,0.37396015,0.23428509,-1.85376155,3.43650606,11.81059570,0.01018601,0.00012162,0.00000002
800,0.108,0.50083346,0.25083416,0.06291778,0.48912115,-0.05287507,0.31862384,0.18345062,-1.85050410,3.42443346,11.72767841,0.01076266,0.00013215,0.00000002
800,0.109,0.50088339,0.25088417,0.06294287,0.44723708,-0.05599173,0.27263343,0.14314519,-1.84724036,3.41235914,11.64504605,0.01133552,0.00014338,0.00000003
800,0.11,0.50093654,0.25093742,0.06296960,0.40902328,-0.05664324,0.23323333,0.11110873,-1.84394282,3.40018220,11.56201689,0.01191968,0.00015562,0.00000003
800,0.111,0.50099214,0.25099313,0.06299756,0.37588498,-0.06267675,0.20148067,0.08740020,-1.84073853,3.38837078,11.48176870,0.01245093,0.00016740,0.00000003
800,0.112,0.50105044,0.25105155,0.06302689,0.34513416,-0.06546606,0.17267827,0.06779843,-1.83744086,3.37623738,11.39963463,0.01302102,0.00018092,0.00000004
800,0.113,0.50111248,0.25111373,0.06305811,0.31867613,-0.06664528,0.14786910,0.05115158,-1.83412013,3.36404084,11.31736628,0.01359506,0.00019510,0.00000004
800,0.114,0.50117684,0.25117823,0.06309051,0.29503832,-0.07007307,0.12853275,0.03985365,-1.83083087,3.35198213,11.23632771,0.01415002,0.00020958,0.00000005
800,0.115,0.50124401,0.25124557,0.06312434,0.27324911,-0.07449789,0.11141588,0.03081140,-1.82752583,3.33988819,11.15535547,0.01470467,0.00022481,0.00000006
800,0.116,0.50131431,0.25131604,0.06315976,0.25593373,-0.07710071,0.09842356,0.02449991,-1.82418419,3.32768327,11.07394681,0.01527063,0.00024122,0.00000007
800,0.117,0.50138749,0.25138943,0.06319665,0.23951563,-0.08128606,0.08678350,0.01946152,-1.82086516,3.31558294,10.99352847,0.01582160,0.00025776,0.00000007
800,0.118,0.50146341,0.25146556,0.06323494,0.22711023,-0.08500071,0.07814420,0.01595674,-1.81752291,3.30342099,10.91300627,0.01637742,0.00027523,0.00000008
800,0.119,0.50154242,0.25154480,0.06327480,0.21488611,-0.08633654,0.06994310,0.01299910,-1.81411267,3.29103445,10.83129873,0.01696043,0.00029421,0.00000009
800,0.12,0.50162496,0.25162761,0.06331646,0.20211585,-0.08964538,0.06227797,0.01042182,-1.81072621,3.27875696,10.75060906,0.01752591,0.00031320,0.00000011
800,0.121,0.50171035,0.25171329,0.06335959,0.19146456,-0.09197156,0.05616781,0.00856053,-1.80729916,3.26635626,10.66942325,0.01810409,0.00033340,0.00000012
800,0.122,0.50179889,0.25180214,0.06340432,0.18381953,-0.09710116,0.05178879,0.00720078,-1.80392808,3.25418145,10.59002166,0.01864936,0.00035314,0.00000013
800,0.123,0.50189021,0.25189379,0.06345049,0.17707835,-0.09847876,0.04803156,0.00620813,-1.80049574,3.24180909,10.50964001,0.01922025,0.00037452,0.00000015
800,0.124,0.50198429,0.25198823,0.06349808,0.17045019,-0.10216147,0.04459657,0.00539605,-1.79708277,3.22952960,10.43016035,0.01977433,0.00039586,0.00000016
800,0.125,0.50208214,0.25208649,0.06354761,0.16465469,-0.10420449,0.04154231,0.00473986,-1.79360962,3.21705775,10.34974739,0.02035172,0.00041880,0.00000018
800,0.126,0.50218313,0.25218790,0.06359875,0.15991491,-0.10685300,0.03895121,0.00412228,-1.79016406,3.20470864,10.27043042,0.02091005,0.00044158,0.00000020
800,0.127,0.50228703,0.25229227,0.06365140,0.15622187,-0.11003989,0.03703643,0.00366211,-1.78669730,3.19230782,10.19109219,0.02147364,0.00046530,0.00000022
800,0.128,0.50239456,0.25240030,0.06370593,0.15284899,-0.11271621,0.03513809,0.00324703,-1.78323483,3.17994625,10.11230978,0.02202990,0.00048929,0.00000025
800,0.129,0.50250508,0.25251137,0.06376200,0.14946149,-0.11530045,0.03342939,0.00289646,-1.77975442,3.16754459,10.03357708,0.02258713,0.00051391,0.00000027
800,0.13,0.50261881,0.25262568,0.06381975,0.14600482,-0.11779613,0.03188965,0.00262646,-1.77626485,3.15513501,9.95510675,0.02314472,0.00053925,0.00000030
1000,0.08,0.50020742,0.25020746,0.06260378,0.99436900,-0.00880092,0.98879327,0.97780527,-1.92104817,3.69044518,13.61966747,0.00226803,0.00000978,0.00000000
1000,0.081,0.50021719,0.25021724,0.06260867,0.99402469,-0.01126914,0.98811148,0.97646861,-1.91911736,3.68303239,13.56503597,0.00237868,0.00001075,0.00000000
1000,0.082,0.50022751,0.25022756,0.06261383,0.99359767,-0.00362052,0.98726598,0.97481114,-1.91710978,3.67533290,13.50840988,0.00251871,0.00001194,0.00000000
1000,0.083,0.50023835,0.25023841,0.06261926,0.99323235,-0.01128541,0.98654371,0.97339951,-1.91515331,3.66783739,13.45340035,0.00262631,0.00001303,0.00000000
1000,0.084,0.50024935,0.25024941,0.06262477,0.99273676,-0.00148667,0.98556345,0.97148184,-1.91308096,3.65990635,13.39531808,0.00278412,0.00001447,0.00000000
1000,0.085,0.50026096,0.25026103,0.06263058,0.99232024,-0.00997207,0.98474134,0.96988035,-1.91108069,3.65225946,13.33943785,0.00289813,0.00001574,0.00000000
1000,0.086,0.50027298,0.25027305,0.06263660,0.99180274,-0.00934007,0.98372023,0.96789230,-1.90900035,3.64431511,13.28151050,0.00304342,0.00001729,0.00000000
1000,0.087,0.50028560,0.25028568,0.06264293,0.99125573,-0.01542863,0.98264879,0.96583299,-1.90693198,3.63642531,13.22410896,0.00317554,0.00001885,0.00000000
1000,0.088,0.50029861,0.25029870,0.06264944,0.99061508,-0.01888355,0.98140820,0.96348037,-1.90482386,3.62839291,13.16580088,0.00331939,0.00002058,0.00000000
1000,0.089,0.50031241,0.25031251,0.06265635,0.98961577,-0.02485914,0.97964671,0.96036714,-1.90270277,3.62032014,13.10733062,0.00346298,0.00002240,0.00000000
1000,0.09,0.50032686,0.25032697,0.06266360,0.98822381,-0.01548213,0.97716509,0.95604363,-1.90044633,3.61174236,13.04534891,0.00366647,0.00002478,0.00000000
1000,0.091,0.50034217,0.25034229,0.06267126,0.98636024,-0.02124251,0.97405408,0.95096063,-1.89825672,3.60342861,12.98541887,0.00382765,0.00002696,0.00000000
1000,0.092,0.50035809,0.25035822,0.06267924,0.98369667,-0.02325575,0.96954244,0.94372848,-1.89600436,3.59488674,12.92398997,0.00401388,0.00002945,0.00000000
1000,0.093,0.50037482,0.25037497,0.06268763,0.97900380,-0.02746104,0.96192005,0.93222629,-1.89371858,3.58622864,12.86187574,0.00421003,0.00003215,0.00000000
1000,0.094,0.50039247,0.25039263,0.06269647,0.97206883,-0.02260154,0.95123381,0.91658326,-1.89131270,3.57712670,12.79673674,0.00446041,0.00003543,0.00000000
1000,0.095,0.50041110,0.25041127,0.06270581,0.95773466,-0.02171730,0.93020360,0.88803708,-1.88883498,3.56776476,12.72990408,0.00473813,0.00003904,0.00000000
1000,0.096,0.50043104,0.25043123,0.06271580,0.94124632,-0.01953152,0.90573880,0.85439843,-1.88628246,3.55813302,12.66132839,0.00504610,0.00004311,0.00000000
1000,0.097,0.50045238,0.25045258,0.06272650,0.91849495,-0.02583395,0.87252800,0.81009261,-1.88371180,3.54844529,12.59253055,0.00535598,0.00004721,0.00000000
1000,0.098,0.50047544,0.25047567,0.06273806,0.88800731,-0.03069637,0.82950172,0.75464216,-1.88103421,3.53836780,12.52115253,0.00571169,0.00005185,0.00000001
1000,0.099,0.50050012,0.25050037,0.06275044,0.84644650,-0.03334190,0.77115932,0.68119709,-1.87819181,3.52768379,12.44567285,0.00614182,0.00005726,0.00000001
1000,0.1,0.50052716,0.25052744,0.06276400,0.79976271,-0.03985669,0.70668881,0.60169764,-1.87531326,3.51687931,12.36955935,0.00658322,0.00006286,0.00000001
1000,0.101,0.50055624,0.25055656,0.06277859,0.74878761,-0.03437478,0.63784035,0.51961240,-1.87222967,3.50532182,12.28837435,0.00712052,0.00006979,0.00000001
1000,0.102,0.50058788,0.25058823,0.06279446,0.69269475,-0.03986894,0.56486424,0.43610099,-1.86920259,3.49399317,12.20903605,0.00762222,0.00007644,0.00000001
1000,0.103,0.50062193,0.25062232,0.06281155,0.63736870,-0.04180259,0.49522875,0.35987040,-1.86609267,3.48237296,12.12791361,0.00815759,0.00008392,0.00000001
1000,0.104,0.50065880,0.25065924,0.06283006,0.58244576,-0.03936738,0.42788074,0.28934346,-1.86290256,3.47047203,12.04509534,0.00872763,0.00009231,0.00000001
1000,0.105,0.50069822,0.25069871,0.06284985,0.53047524,-0.04808640,0.36683607,0.22863658,-1.85983054,3.45903047,11.96573529,0.00923147,0.00010003,0.00000001
1000,0.106,0.50074014,0.25074069,0.06287090,0.48190148,-0.05476015,0.31170968,0.17775029,-1.85672269,3.44747510,11.88585787,0.00974569,0.00010854,0.00000002
1000,0.107,0.50078473,0.25078535,0.06289329,0.43747968,-0.05672312,0.26333160,0.13499759,-1.85353121,3.43562867,11.80424263,0.01029623,0.00011828,0.00000002
1000,0.108,0.50083209,0.25083279,0.06291709,0.39798011,-0.06126275,0.22260941,0.10220445,-1.85038538,3.42397226,11.72422008,0.01081734,0.00012813,0.00000002
1000,0.109,0.50088271,0.25088349,0.06294253,0.36342202,-0.06246670,0.18862023,0.07762953,-1.84716162,3.41204822,11.64264955,0.01137064,0.00013940,0.00000002
1000,0.11,0.50093575,0.25093663,0.06296920,0.33337691,-0.06636708,0.16121025,0.05922847,-1.84397894,3.40029671,11.56254053,0.01189699,0.00015068,0.00000003
1000,0.111,0.50099155,0.25099254,0.06299726,0.30564071,-0.06916800,0.13666864,0.04396677,-1.84074543,3.38837874,11.48158547,0.01244151,0.00016309,0.00000003
1000,0.112,0.50105046,0.25105157,0.06302689,0.27904455,-0.07004832,0.11604717,0.03321285,-1.83746425,3.37630658,11.39987485,0.01300390,0.00017656,0.00000004
1000,0.113,0.50111188,0.25111312,0.06305780,0.25670251,-0.06994005,0.09907519,0.02490512,-1.83413432,3.36407736,11.31740246,0.01358333,0.00019120,0.00000004
1000,0.114,0.50117599,0.25117738,0.06309008,0.23879170,-0.07549329,0.08659736,0.01955720,-1.83089866,3.35221665,11.23771547,0.01411057,0.00020531,0.00000005
1000,0.115,0.50124324,0.25124479,0.06312395,0.22394161,-0.07952221,0.07573878,0.01496397,-1.82761138,3.34018791,11.15718372,0.01465763,0.00022051,0.00000005
1000,0.116,0.50131358,0.25131531,0.06315939,0.20838640,-0.08171695,0.06609991,0.01165122,-1.82425966,3.32794616,11.07553008,0.01522990,0.00023716,0.00000006
1000,0.117,0.50138678,0.25138870,0.06319629,0.19736004,-0.08464998,0.05949007,0.00962049,-1.82090948,3.31573295,10.99437218,0.01579432,0.00025436,0.00000007
1000,0.118,0.50146297,0.25146512,0.06323471,0.18629096,-0.08706312,0.05319624,0.00770472,-1.81753758,3.30346309,10.91313594,0.01636455,0.00027234,0.00000008
1000,0.119,0.50154195,0.25154433,0.06327455,0.17771151,-0.09161574,0.04815427,0.00638264,-1.81419455,3.29132094,10.83304493,0.01691326,0.00029031,0.00000009
1000,0.12,0.50162407,0.25162672,0.06331601,0.16935737,-0.09414016,0.04377118,0.00524288,-1.81079713,3.27900425,10.75210527,0.01748555,0.00030971,0.00000010
1000,0.121,0.50170964,0.25171257,0.06335922,0.16241093,-0.09677467,0.04029596,0.00443180,-1.80738331,3.26665150,10.67123536,0.01805798,0.00032982,0.00000011
1000,0.122,0.50179845,0.25180169,0.06340410,0.15520510,-0.09882297,0.03695422,0.00374533,-1.80395965,3.25428645,10.59058940,0.01862907,0.00035050,0.00000013
1000,0.123,0.50189022,0.25189379,0.06345049,0.15063775,-0.10198338,0.03468251,0.00325553,-1.80053516,3.24194244,10.51039304,0.01919400,0.00037173,0.00000014
1000,0.124,0.50198546,0.25198941,0.06349867,0.14535830,-0.10440807,0.03216220,0.00275909,-1.79710354,3.22959561,10.43047511,0.01975695,0.00039340,0.00000016
1000,0.125,0.50208341,0.25208776,0.06354824,0.14160347,-0.10579837,0.03027733,0.00240444,-1.79361848,3.21708104,10.34978820,0.02034109,0.00041664,0.00000018
1000,0.126,0.50218446,0.25218924,0.06359942,0.13999338,-0.11017444,0.02940361,0.00223787,-1.79020493,3.20484711,10.27121710,0.02088327,0.00043890,0.00000020
1000,0.127,0.50228851,0.25229375,0.06365214,0.13728476,-0.11300386,0.02809763,0.00201081,-1.78674732,3.19247892,10.19208708,0.02144118,0.00046237,0.00000022
1000,0.128,0.50239589,0.25240164,0.06370660,0.13586135,-0.11564005,0.02707868,0.00179659,-1.78327962,3.18009845,10.11318204,0.02199841,0.00048640,0.00000024
1000,0.129,0.50250677,0.25251306,0.06376285,0.13514545,-0.11815515,0.02647977,0.00166805,-1.77980438,3.16771546,10.03457131,0.02255366,0.00051103,0.00000027
1000,0.13,0.50262069,0.25262756,0.06382069,0.13462434,-0.12116780,0.02596911,0.00155728,-1.77633341,3.15537179,9.95651526,0.02310200,0.00053595,0.00000029
1200,0.08,0.50019975,0.25019979,0.06259994,0.99444994,-0.02490873,0.98895413,0.97812300,-1.92111166,3.69068899,13.62146530,0.00223340,0.00000962,0.00000000
1200,0.081,0.50020932,0.25020936,0.06260473,0.99409568,-0.02498572,0.98825249,0.97674685,-1.91917213,3.68324248,13.56658206,0.00234793,0.00001060,0.00000000
1200,0.082,0.50021940,0.25021945,0.06260977,0.99373355,-0.02826112,0.98753586,0.97534348,-1.91721924,3.67575248,13.51149243,0.00246136,0.00001165,0.00000000
1200,0.083,0.50022991,0.25022996,0.06261503,0.99337203,-0.03631890,0.98682107,0.97394633,-1.91526937,3.66828180,13.45665858,0.00256589,0.00001271,0.00000000
1200,0.084,0.50024096,0.25024102,0.06262057,0.99294311,-0.03504975,0.98597305,0.97228887,-1.91324761,3.66054380,13.39998165,0.00269724,0.00001399,0.00000000
1200,0.085,0.50025237,0.25025243,0.06262628,0.99245127,-0.03201203,0.98500184,0.97039506,-1.91118802,3.65266959,13.34243245,0.00284044,0.00001541,0.00000000
1200,0.086,0.50026436,0.25026443,0.06263228,0.99189612,-0.03084248,0.98393117,0.96836329,-1.90911178,3.64474057,13.28461184,0.00298498,0.00001695,0.00000000
1200,0.087,0.50027696,0.25027704,0.06263860,0.99132082,-0.02966269,0.98280040,0.96617790,-1.90700709,3.63671173,13.22619147,0.00313521,0.00001860,0.00000000
1200,0.088,0.50029013,0.25029022,0.06264519,0.99053460,-0.02790051,0.98128737,0.96334821,-1.90486486,3.62854910,13.16693394,0.00329675,0.00002045,0.00000000
1200,0.089,0.50030387,0.25030396,0.06265208,0.98908271,-0.02763515,0.97877895,0.95915048,-1.90270124,3.62031438,13.10728975,0.00346109,0.00002240,0.00000000
1200,0.09,0.50031843,0.25031853,0.06265937,0.98781630,-0.03337823,0.97640990,0.95498150,-1.90055294,3.61214750,13.04827407,0.00361120,0.00002436,0.00000000
1200,0.091,0.50033363,0.25033375,0.06266699,0.98462038,-0.02620051,0.97121266,0.94686542,-1.89826717,3.60346815,12.98570213,0.00382178,0.00002691,0.00000000
1200,0.092,0.50034933,0.25034945,0.06267485,0.97997172,-0.03142908,0.96383959,0.93586928,-1.89602272,3.59495609,12.92448458,0.00400357,0.00002933,0.00000000
1200,0.093,0.50036590,0.25036604,0.06268315,0.97239310,-0.03449057,0.95215316,0.91909940,-1.89371309,3.58620742,12.86171797,0.00421212,0.00003208,0.00000000
1200,0.094,0.50038334,0.25038348,0.06269189,0.96080472,-0.03597638,0.93449554,0.89423346,-1.89132434,3.57717002,12.79703620,0.00445224,0.00003518,0.00000000
1200,0.095,0.50040195,0.25040211,0.06270122,0.94145167,-0.04253103,0.90594797,0.85565346,-1.88887621,3.56791917,12.73098665,0.00471345,0.00003846,0.00000000
1200,0.096,0.50042209,0.25042226,0.06271131,0.91280118,-0.04424277,0.86540437,0.80307904,-1.88629148,3.55816431,12.66151237,0.00503690,0.00004232,0.00000000
1200,0.097,0.50044357,0.25044377,0.06272208,0.87859062,-0.04267988,0.81645074,0.73963183,-1.88358997,3.54798225,12.58918693,0.00541142,0.00004678,0.00000000
1200,0.098,0.50046705,0.25046727,0.06273386,0.83221093,-0.04130851,0.75277446,0.66080500,-1.88077107,3.53737143,12.51401047,0.00583751,0.00005169,0.00000000
1200,0.099,0.50049252,0.25049276,0.06274662,0.77998956,-0.04003386,0.68174128,0.57454915,-1.87786253,3.52643862,12.43677080,0.00630140,0.00005713,0.00000001
1200,0.1,0.50052027,0.25052054,0.06276054,0.72334708,-0.04327493,0.60654251,0.48671746,-1.87494770,3.51549764,12.35969184,0.00676153,0.00006260,0.00000001
1200,0.101,0.50055025,0.25055056,0.06277558,0.66088769,-0.05060915,0.52613014,0.39606055,-1.87198078,3.50437671,12.28156417,0.00724093,0.00006830,0.00000001
1200,0.102,0.50058296,0.25058330,0.06279199,0.59959123,-0.04884661,0.44927798,0.31337350,-1.86888253,3.49278174,12.20036149,0.00777888,0.00007514,0.00000001
1200,0.103,0.50061841,0.25061880,0.06280978,0.54258424,-0.05021116,0.38119118,0.24450312,-1.86581661,3.48132641,12.12039795,0.00829282,0.00008215,0.00000001
1200,0.104,0.50065605,0.25065648,0.06282867,0.49147071,-0.04966387,0.32206955,0.18763266,-1.86271436,3.46975453,12.03988810,0.00881799,0.00008987,0.00000001
1200,0.105,0.50069621,0.25069670,0.06284884,0.44332740,-0.05142753,0.26926842,0.14081337,-1.85961804,3.45822409,11.95993494,0.00933470,0.00009801,0.00000001
1200,0.106,0.50073904,0.25073959,0.06287035,0.40078981,-0.05372103,0.22537590,0.10513629,-1.85650748,3.44666031,11.88002362,0.00985156,0.00010679,0.00000001
1200,0.107,0.50078431,0.25078493,0.06289308,0.36152525,-0.05650065,0.18781421,0.07738322,-1.85338307,3.43506471,11.80016399,0.01036814,0.00011616,0.00000002
1200,0.108,0.50083207,0.25083276,0.06291708,0.32656895,-0.05953148,0.15664307,0.05731532,-1.85024822,3.42345070,11.72045683,0.01088332,0.00012619,0.00000002
1200,0.109,0.50088267,0.25088345,0.06294251,0.29751444,-0.06066963,0.13115873,0.04188154,-1.84706430,3.41167549,11.63992529,0.01141652,0.00013724,0.00000002
1200,0.11,0.50093570,0.25093658,0.06296917,0.27415519,-0.06531786,0.11202193,0.03138550,-1.84390903,3.40002699,11.56054435,0.01192844,0.00014858,0.00000003
1200,0.111,0.50099178,0.25099276,0.06299737,0.25220373,-0.06997583,0.09603731,0.02383117,-1.84071538,3.38825725,11.48061460,0.01245334,0.00016078,0.00000003
1200,0.112,0.50105057,0.25105167,0.06302695,0.23285176,-0.07196211,0.08227437,0.01789136,-1.83746742,3.37630857,11.39975759,0.01299902,0.00017415,0.00000003
1200,0.113,0.50111232,0.25111356,0.06305802,0.21565501,-0.07542340,0.07061473,0.01326896,-1.83421832,3.36437699,11.31930408,0.01353851,0.00018798,0.00000004
1200,0.114,0.50117679,0.25117818,0.06309048,0.20218131,-0.07676086,0.06243690,0.01054732,-1.83090692,3.35223891,11.23775732,0.01410334,0.00020324,0.00000004
1200,0.115,0.50124396,0.25124551,0.06312431,0.18933763,-0.08031303,0.05505840,0.00837077,-1.82760818,3.34016913,11.15696340,0.01465621,0.00021879,0.00000005
1200,0.116,0.50131424,0.25131597,0.06315972,0.17868159,-0.08464757,0.04904513,0.00659069,-1.82430345,3.32809923,11.07645964,0.01520533,0.00023486,0.00000006
1200,0.117,0.50138751,0.25138944,0.06319666,0.16824497,-0.08661016,0.04346039,0.00520067,-1.82093816,3.31583073,10.99493176,0.01577856,0.00025232,0.00000007
1200,0.118,0.50146370,0.25146584,0.06323507,0.15986781,-0.08954364,0.03926513,0.00426218,-1.81758226,3.30361926,10.91408541,0.01634068,0.00027014,0.00000008
1200,0.119,0.50154306,0.25154544,0.06327511,0.15305442,-0.09344517,0.03585401,0.00351479,-1.81422860,3.29143848,10.83373948,0.01689438,0.00028829,0.00000009
1200,0.12,0.50162526,0.25162791,0.06331661,0.14713845,-0.09577312,0.03319719,0.00301899,-1.81083728,3.27914405,10.75294850,0.01746131,0.00030759,0.00000010
1200,0.121,0.50171039,0.25171332,0.06335960,0.14224179,-0.09806492,0.03083166,0.00257648,-1.80741715,3.26676849,10.67192979,0.01803761,0.00032788,0.00000011
1200,0.122,0.50179901,0.25180225,0.06340438,0.13825464,-0.10016319,0.02891567,0.00222676,-1.80398999,3.25439106,10.59120641,0.01861089,0.00034875,0.00000012
1200,0.123,0.50189086,0.25189444,0.06345081,0.13439881,-0.10281797,0.02713522,0.00190486,-1.80054382,3.24196869,10.51049893,0.01918626,0.00037034,0.00000014
1200,0.124,0.50198553,0.25198947,0.06349870,0.13262559,-0.10603101,0.02621656,0.00174999,-1.79710988,3.22961417,10.43054015,0.01974957,0.00039218,0.00000016
1200,0.125,0.50208341,0.25208775,0.06354824,0.13043153,-0.10820676,0.02517679,0.00159220,-1.79365767,3.21721760,10.35061497,0.02031702,0.00041480,0.00000018
1200,0.126,0.50218462,0.25218939,0.06359949,0.12916705,-0.11158248,0.02452044,0.00147977,-1.79021522,3.20487999,10.27137708,0.02087299,0.00043762,0.00000019
1200,0.127,0.50228885,0.25229410,0.06365232,0.12865330,-0.11451697,0.02387268,0.00135093,-1.78675913,3.19251715,10.19228026,0.02143014,0.00046106,0.00000022
1200,0.128,0.50239612,0.25240186,0.06370671,0.12860557,-0.11705198,0.02355790,0.00128253,-1.78329056,3.18013388,10.11336171,0.02198840,0.00048522,0.00000024
1200,0.129,0.50250656,0.25251285,0.06376275,0.12820280,-0.11887111,0.02299928,0.00117794,-1.77979898,3.16769271,10.03438251,0.02255141,0.00051021,0.00000026
1200,0.13,0.50262015,0.25262702,0.06382042,0.12799108,-0.12081198,0.02260293,0.00110118,-1.77630572,3.15527004,9.95583054,0.02310989,0.00053564,0.00000029
1400,0.08,0.50019389,0.25019393,0.06259700,0.99433139,-0.00284459,0.98871842,0.97765705,-1.92099317,3.69023365,13.61810349,0.00228499,0.00000986,0.00000000
1400,0.081,0.50020339,0.25020343,0.06260176,0.99394717,0.00144461,0.98795731,0.97616370,-1.91902733,3.68268667,13.56248680,0.00241241,0.00001092,0.00000000
1400,0.082,0.50021338,0.25021342,0.06260676,0.99362519,-0.01118192,0.98732057,0.97491861,-1.91711452,3.67535089,13.50853935,0.00250572,0.00001188,0.00000000
1400,0.083,0.50022388,0.25022393,0.06261202,0.99318620,-0.00593058,0.98645198,0.97321832,-1.91509277,3.66760529,13.45169488,0.00264514,0.00001314,0.00000000
1400,0.084,0.50023478,0.25023484,0.06261748,0.99275602,-0.00705826,0.98560165,0.97155698,-1.91307601,3.65988715,13.39517375,0.00277459,0.00001443,0.00000000
1400,0.085,0.50024626,0.25024632,0.06262322,0.99228281,-0.01079544,0.98466948,0.96974703,-1.91104744,3.65213215,13.33850483,0.00290271,0.00001579,0.00000000
1400,0.086,0.50025818,0.25025825,0.06262919,0.99176410,-0.01058535,0.98364634,0.96775641,-1.90897094,3.64420265,13.28068804,0.00304642,0.00001733,0.00000000
